# generated using QSOGen (Temple+2021) https://arxiv.org/abs/2109.04472
# g,r,i,z,Y are for DECam and AB
# J,H,Ks are VISTA and AB
# WISE are in Vega (and therefore K2-W1 or z-W1 are in the weird AB-VEGA convention)
redshift g-r r-i i-z z-Y Y-J J-H H-Ks Ks-W1 W1-W2 W2-W3 W3-W4
6.407815631262525180e+00 inf 1.392900666712897362e+00 2.314809154891925402e+00 2.896818641519836035e-01 1.916301937877378236e-01 9.342446639731250002e-02 2.467360211228317723e-01 2.573322978663753702e+00 7.262286927559564731e-01 2.826032826966098810e+00 2.421954070793690406e+00
6.410821643286572780e+00 inf 1.414413887944434123e+00 2.312886520219212372e+00 2.916238489556981506e-01 1.924029605054755621e-01 9.279612246438517786e-02 2.471177270856017572e-01 2.572728593326864655e+00 7.265270132995311769e-01 2.825014298593332640e+00 2.422882602534096819e+00
6.413827655310621267e+00 inf 1.412628733784075052e+00 2.302582552871072608e+00 3.038118748300959737e-01 1.930804057388044725e-01 9.227981251100914051e-02 2.474990258441209789e-01 2.571645061012098665e+00 7.266245269248656768e-01 2.824404872384404186e+00 2.424042315871178133e+00
6.416833667334669755e+00 inf 1.423555760586665997e+00 2.310360237384280424e+00 2.960019207493544968e-01 1.938880660488528918e-01 9.161129284864699684e-02 2.478970359854706373e-01 2.571193169339181850e+00 7.270264224718907542e-01 2.823938878646517381e+00 2.424310119284024623e+00
6.419839679358717355e+00 inf 1.422646179417039747e+00 2.309220261436120580e+00 2.981219897789273432e-01 1.946615481961870842e-01 9.097391466380599923e-02 2.482870591424841678e-01 2.571240544891715274e+00 7.273356165886717406e-01 2.823007793062368265e+00 2.424624515500246602e+00
6.422845691382765843e+00 inf 1.442276519821334091e+00 2.299496446189927212e+00 3.103260993291776515e-01 1.955009927689843607e-01 9.026877178566294901e-02 2.486710740663156116e-01 2.571820958097326582e+00 7.272556097685765053e-01 2.821804013741054717e+00 2.425046315292833654e+00
6.425851703406813442e+00 inf 1.442404068657406668e+00 2.307379260944774302e+00 3.023502499607175764e-01 1.962211715471049445e-01 8.968008388630366312e-02 2.490558653892840368e-01 2.572515935590473646e+00 7.266948359306368843e-01 2.820875667832877909e+00 2.425538517704445951e+00
6.428857715430861930e+00 inf 1.452166361174867859e+00 2.306420273256296838e+00 3.047219013344992788e-01 1.971146187502377245e-01 8.893799130255786167e-02 2.494309345830814095e-01 2.572710019987354713e+00 7.261953697169154509e-01 2.820332686267134292e+00 2.426077921556492711e+00
6.431863727454909530e+00 inf 1.472726991833809507e+00 2.294971170630105917e+00 3.181840182719071208e-01 1.979882788879230304e-01 8.820595405065745354e-02 2.497877746377490382e-01 2.572092034072323230e+00 7.260900852039178233e-01 2.819689078282198835e+00 2.427048694095642389e+00
6.434869739478958017e+00 inf 1.472125886955684138e+00 2.292732403298721522e+00 3.211257309964246076e-01 1.988690613498924620e-01 8.743539786860665686e-02 2.501600964815935413e-01 2.572502423694022156e+00 7.259626426699909985e-01 2.818788404097155365e+00 2.427398915184360462e+00
6.437875751503005617e+00 inf 1.482848337684902873e+00 2.301302220962476497e+00 3.132929493792886433e-01 1.996819882639222499e-01 8.674478501008664466e-02 2.505099746535321970e-01 2.573008192256526883e+00 7.252326975437455303e-01 2.817464433230155052e+00 2.428519076368404583e+00
6.440881763527054105e+00 inf 1.482688569636636089e+00 2.287316491028008159e+00 3.275338439383865818e-01 2.006082918695142325e-01 8.593220468256745903e-02 2.508629792119698720e-01 2.574604861303228631e+00 7.239767952083049352e-01 2.816545712087572539e+00 2.428838411323681612e+00
6.443887775551102592e+00 inf 1.503425005790614222e+00 2.286689784415418814e+00 3.306330682889182526e-01 2.015709138163970238e-01 8.508205718190708922e-02 2.512261546908014509e-01 2.576321521227633582e+00 7.221289584909236225e-01 2.816038785875438322e+00 2.429199575170784442e+00
6.446893787575150192e+00 inf 1.502724590302005225e+00 2.273143968852856744e+00 3.449777924685690778e-01 2.025083300650720730e-01 8.423791561774507386e-02 2.515772925491432943e-01 2.577620087743454746e+00 7.206457204044021125e-01 2.815493684571400479e+00 2.429642322532517440e+00
6.449899799599198680e+00 inf 1.514336946320984367e+00 2.281081760477963627e+00 3.372856204357965737e-01 2.033690544211275153e-01 8.343682949155706297e-02 2.519147410914506224e-01 2.577399558303568483e+00 7.209480400489454155e-01 2.814599628258394048e+00 2.430150062382638865e+00
6.452905811623246279e+00 inf 1.512476086760408123e+00 2.279617220109784625e+00 3.407478844859959111e-01 2.043461505056178851e-01 8.251300269277805910e-02 2.522530700007656890e-01 2.575864766398471062e+00 7.223982851919288350e-01 2.813310158464691568e+00 2.431123702691701638e+00
6.455911823647294767e+00 inf 1.535744536483072409e+00 2.266056036766929793e+00 3.549413125324463181e-01 2.053668242678234890e-01 8.155540776242986567e-02 2.525767438446493429e-01 2.575313729287785236e+00 7.232039451072331815e-01 2.812385109931780036e+00 2.431519755407174799e+00
6.458917835671342367e+00 inf 1.546485651996611921e+00 2.264564748714889220e+00 3.578915799559858613e-01 2.063608570132267062e-01 8.059942176734935515e-02 2.529166671076659156e-01 2.575055911891109162e+00 7.233524031662135201e-01 2.811858531286500096e+00 2.431875735917394366e+00
6.461923847695390855e+00 inf 1.544208472316231706e+00 2.274565245429183591e+00 3.503753197421062282e-01 2.073012176047868138e-01 7.965882734201557014e-02 2.532578257318824910e-01 2.575807754940804273e+00 7.225136899895581166e-01 2.811359540236841426e+00 2.432193856580003199e+00
6.464929859719438454e+00 inf 1.568152063746193647e+00 2.261427344456887312e+00 3.642005507432379829e-01 2.083067537421925408e-01 7.862807649656744502e-02 2.535571664505020806e-01 2.576248297368671558e+00 7.214753977219494629e-01 2.810324903199344249e+00 2.433372527515526684e+00
6.467935871743486942e+00 inf 1.567149762060140006e+00 2.259640602704056533e+00 3.672673214594155411e-01 2.093498485685998389e-01 7.751729573786647620e-02 2.538898898092867285e-01 2.576959482835924575e+00 7.212539375447093448e-01 2.809184794995786660e+00 2.433746016160833747e+00
6.470941883767535430e+00 inf 1.576490509954844299e+00 2.270426116614331136e+00 3.597910309452281297e-01 2.103605550415856840e-01 7.643838186960039138e-02 2.541905870194867134e-01 2.576264123987087373e+00 7.216974651159979715e-01 2.808133757684140974e+00 2.434657016864360202e+00
6.473947895791583029e+00 inf 1.576955056073003902e+00 2.256138446329160274e+00 3.739590025556864816e-01 2.113352915173827284e-01 7.535401025537069586e-02 2.544972771959486124e-01 2.575709725615954682e+00 7.220107037214660295e-01 2.807562447607201861e+00 2.435157601011146866e+00
6.476953907815631517e+00 inf 1.600003089904177500e+00 2.255154995327867340e+00 3.773224932113841135e-01 2.123702531582054576e-01 7.415600183921000621e-02 2.548286233981436055e-01 2.576471679340524901e+00 7.210415640545839722e-01 2.807086751613214304e+00 2.435550428482295970e+00
6.479959919839679117e+00 inf 1.599996605481532441e+00 2.241098874640055527e+00 3.918242022487561371e-01 2.134151094496310463e-01 7.292891368696530208e-02 2.551175940433694223e-01 2.577801435286378506e+00 7.198583441970143326e-01 2.806252778416860494e+00 2.435947585817025640e+00
6.482965931863727604e+00 inf 1.609885451690640679e+00 2.251740440018004108e+00 3.844516332240850431e-01 2.144441443483486864e-01 7.168024007994233671e-02 2.554142356717221674e-01 2.579621511256753763e+00 7.184552192141424598e-01 2.805143958240101654e+00 2.436355155513233228e+00
6.485971943887775204e+00 inf 1.607800542584723047e+00 2.250492822946768001e+00 3.882844993115988075e-01 2.154602257973401436e-01 7.040271729602309847e-02 2.557188574115869528e-01 2.580989478248145730e+00 7.173982910769112209e-01 2.804205713394290811e+00 2.436707382018965973e+00
6.488977955911823692e+00 inf 1.633952166573195086e+00 2.235844946436543523e+00 4.031013796327584942e-01 2.164829995160459930e-01 6.907081646084733961e-02 2.559923375158916770e-01 2.581287493600441962e+00 7.162054282216665513e-01 2.803466445554215980e+00 2.437883121935390918e+00
6.491983967935871291e+00 inf 1.643668994889200263e+00 2.235879692909847449e+00 4.070080724591811361e-01 2.175312577372707779e-01 6.767586319726248689e-02 2.562921471670982498e-01 2.579884265792731668e+00 7.169267619669739133e-01 2.802885605912690536e+00 2.438744357848202426e+00
6.494989979959919779e+00 inf 1.643231270306497294e+00 2.244079635675770845e+00 3.999065068153555558e-01 2.185594551020209053e-01 6.625127858387358515e-02 2.565897934530880775e-01 2.578677584299711611e+00 7.182078539652252402e-01 2.802129970263644410e+00 2.439123243105090211e+00
6.497995991983968267e+00 inf 1.668441751924394367e+00 2.230418736175014516e+00 4.155730660728984560e-01 2.195684499770429454e-01 6.480622887906406504e-02 2.568778781698561886e-01 2.577869687119541453e+00 7.193944601128414718e-01 2.801013487519941947e+00 2.439552085576611518e+00
6.501002004008015867e+00 inf 1.665014377008009916e+00 2.230454304782092834e+00 4.196996950258693460e-01 2.205923084216507846e-01 6.330083840651212768e-02 2.571706120470764745e-01 2.577884572674498997e+00 7.195999371360812802e-01 2.800041507516631611e+00 2.439999644970651360e+00
6.504008016032064354e+00 inf 1.678899757522781755e+00 2.237893125997175048e+00 4.126577175578987067e-01 2.215724033952390926e-01 6.176935718155718291e-02 2.574360440238976366e-01 2.578590356761949920e+00 7.187091328797876599e-01 2.799509652366369394e+00 2.440416358723059176e+00
6.507014028056111954e+00 inf 1.676701193032830162e+00 2.224924834338935398e+00 4.286578583341729143e-01 2.225893525260254080e-01 6.018984230469115460e-02 2.577198449234217037e-01 2.579106148218283323e+00 7.178850521079205294e-01 2.799080129299836628e+00 2.440845206683095014e+00
6.510020040080160442e+00 inf 1.700935037706429398e+00 2.224583847435024353e+00 4.329663575728730507e-01 2.236038977295535801e-01 5.856086513328051524e-02 2.580024912191021258e-01 2.578860485877555675e+00 7.177583651141432597e-01 2.798253849532493120e+00 2.441645701934429979e+00
6.513026052104208929e+00 inf 1.700935678436636067e+00 2.210365069498983814e+00 4.481184326208769164e-01 2.245688048309801843e-01 5.693597395752192369e-02 2.582780260014381213e-01 2.578144150866613415e+00 7.180871321084154602e-01 2.796952078236365935e+00 2.442847135168506156e+00
6.516032064128256529e+00 inf 1.712570700015437097e+00 2.220610704310182371e+00 4.410752583091621659e-01 2.255575053569742749e-01 5.525327238304456046e-02 2.585722512474610824e-01 2.578288337816012188e+00 7.182479987767180774e-01 2.796006095503804190e+00 2.443185837376873337e+00
6.519038076152304129e+00 inf 1.712953495284384786e+00 2.216827730257051599e+00 4.455240270475009368e-01 2.264842348121938187e-01 5.356469261597496256e-02 2.588500198144423337e-01 2.579071489050591026e+00 7.173170823456231915e-01 2.795496143519835996e+00 2.443532451245580717e+00
6.522044088176352616e+00 inf 1.737600725851077499e+00 2.204711352370264166e+00 4.622157147954268908e-01 2.274709778537697957e-01 5.181443568780963460e-02 2.591316863265049619e-01 2.580183133338824319e+00 7.158146920763286403e-01 2.795100948759495552e+00 2.443985421961242466e+00
6.525050100200401104e+00 inf 1.750448662908887343e+00 2.202488765100593326e+00 4.669149083365589092e-01 2.283901217624695335e-01 5.008071593318064174e-02 2.594179523178254954e-01 2.581247320914858534e+00 7.146177177468935326e-01 2.794424225734186251e+00 2.444453293728647836e+00
6.528056112224448704e+00 inf 1.749951529239726966e+00 2.211118907292004110e+00 4.599383625684900778e-01 2.292803613099891891e-01 4.832458032989705998e-02 2.597032093607296588e-01 2.582119798704429314e+00 7.140452128997658576e-01 2.793349035847523254e+00 2.444889317957558816e+00
6.531062124248497192e+00 inf 1.773801014330175008e+00 2.200102000479962072e+00 4.756912449156693867e-01 2.301343271111733202e-01 4.657409471809614843e-02 2.599849284656841064e-01 2.581596405506648040e+00 7.143538790287173867e-01 2.792239254036157803e+00 2.445782219512665279e+00
6.534068136272544791e+00 inf 1.774185937326485885e+00 2.196511248807290428e+00 4.801217714190073593e-01 2.310244494684283723e-01 4.475700845985386422e-02 2.602604860409165610e-01 2.580664001084226555e+00 7.151291355478086587e-01 2.791765001019763659e+00 2.446096608721678223e+00
6.537074148296593279e+00 inf 1.783947986368708882e+00 2.182797844957288902e+00 4.973696240609903896e-01 2.318204734946576195e-01 4.300169566484157713e-02 2.605514945276823369e-01 2.579863039625259091e+00 7.155847965360280227e-01 2.791470584538297217e+00 2.446413941048781737e+00
6.540080160320641767e+00 inf 1.780828763859009456e+00 2.194301589174099121e+00 4.902292510984089802e-01 2.326466316242736809e-01 4.121420887344839912e-02 2.608400428760049294e-01 2.579202879604697074e+00 7.154280619957624765e-01 2.790649913248117286e+00 2.447545993012154142e+00
6.543086172344689366e+00 inf 1.803374351357799554e+00 2.190492901209584176e+00 4.954163298545104510e-01 2.333555947857028912e-01 3.948956317087848333e-02 2.611242474118640189e-01 2.579466530741473917e+00 7.154812498163920509e-01 2.789596707495988426e+00 2.447938283816881722e+00
6.546092184368736966e+00 inf 1.801964677990110175e+00 2.176403674660246423e+00 5.122309962521462978e-01 2.341255491833216240e-01 3.769406227500127216e-02 2.614298050589844991e-01 2.579346992500713753e+00 7.157300034231859343e-01 2.788583782259554056e+00 2.448441424850418713e+00
6.549098196392785454e+00 inf 1.810388025555329961e+00 2.189123333853927988e+00 5.049184880335246817e-01 2.347808438402871900e-01 3.597280016337833786e-02 2.617285175043306822e-01 2.579095226705639732e+00 7.156613838656937787e-01 2.788094492794558121e+00 2.448877896741512572e+00
6.552104208416833941e+00 inf 1.837312208129791458e+00 2.185865566054975062e+00 5.096505333337759680e-01 2.353679910262123087e-01 3.429705375830849334e-02 2.620089779053280665e-01 2.578526445918416954e+00 7.152368820883658884e-01 2.787672175324086510e+00 2.449821495152539441e+00
6.555110220440881541e+00 inf 1.835894021215221272e+00 2.171280487653845626e+00 5.270655326928732620e-01 2.359361691341774758e-01 3.260642826669268857e-02 2.623245903515609712e-01 2.578513338993268178e+00 7.150602418288833917e-01 2.787174813309636789e+00 2.450151047230139767e+00
6.558116232464930029e+00 inf 1.848813006563144512e+00 2.167964133744291644e+00 5.323908875726246492e-01 2.364451391042834416e-01 3.094101615614874845e-02 2.626270474029226420e-01 2.578796434177732522e+00 7.151415178000846140e-01 2.786149335263655047e+00 2.450463361324695555e+00
6.561122244488977628e+00 inf 1.845653386869109625e+00 2.179907485659700939e+00 5.250639158322378819e-01 2.369083399574272164e-01 2.932545622514837191e-02 2.629226524863419456e-01 2.579415710259645778e+00 7.148342662172098017e-01 2.785164157644189231e+00 2.450787504124594562e+00
6.564128256513026116e+00 inf 1.871081477735938137e+00 2.164754726843302279e+00 5.435799698013070724e-01 2.372809658739427618e-01 2.776744082106219480e-02 2.632317374275423560e-01 2.579653852355903609e+00 7.136110553496131104e-01 2.784441128492996853e+00 2.451953010020451629e+00
6.567134268537074604e+00 inf 1.870537682067613616e+00 2.161243188372402813e+00 5.491693338915446532e-01 2.375950464393099537e-01 2.622738409596792053e-02 2.635418737466181938e-01 2.580018139095773932e+00 7.126061474522416006e-01 2.784248748194469769e+00 2.452391699911238732e+00
6.570140280561122204e+00 inf 1.881545984921956460e+00 2.146896720475723441e+00 5.682672171495255498e-01 2.378439655502120331e-01 2.471763516762948143e-02 2.638505538299042996e-01 2.579728397463650680e+00 7.120696012358465055e-01 2.783660938444722177e+00 2.453308062191133843e+00
6.573146292585169803e+00 inf 1.879688726514313402e+00 2.157656528556181286e+00 5.609534280772301429e-01 2.380039540001277487e-01 2.326670145717457672e-02 2.641697923471504339e-01 2.579075413898124225e+00 7.128829817146034031e-01 2.782626747476237838e+00 2.453780658634327594e+00
6.576152304609218291e+00 inf 1.909383070522647330e+00 2.152855360308645771e+00 5.670759695320235494e-01 2.380716812310126329e-01 2.188134109433192975e-02 2.644841610693937639e-01 2.579103581819495616e+00 7.131188263361210034e-01 2.781599421564507679e+00 2.454158388225504694e+00
6.579158316633266779e+00 inf 1.905305357790361143e+00 2.139312356494517786e+00 5.863544640986653178e-01 2.381057937536077418e-01 2.049578458253265012e-02 2.647996208549301400e-01 2.578979048954188613e+00 7.130027504934375315e-01 2.781093811333109400e+00 2.454520408549232258e+00
6.582164328657314378e+00 inf 1.920908441295004820e+00 2.147951162652340429e+00 5.790889586156673374e-01 2.379926333177877495e-01 1.919325848909636534e-02 2.651220517238783714e-01 2.579240680949236975e+00 7.121727648047269099e-01 2.780984763497482248e+00 2.454821961007576547e+00
6.585170340681362866e+00 inf 1.950510762365720296e+00 2.145405692849134738e+00 5.853342854376961668e-01 2.378147703102655441e-01 1.791673573180219137e-02 2.654563758987009692e-01 2.579242899955939805e+00 7.117442565413192312e-01 2.780669084501784738e+00 2.455169533247547164e+00
6.588176352705410466e+00 inf 1.946406766923971077e+00 2.131219747564369271e+00 6.053898207273213927e-01 2.375666438223156263e-01 1.669836123674173223e-02 2.657680863087179546e-01 2.578620240506030115e+00 7.117846127826368274e-01 2.779471621409664195e+00 2.456378342144910576e+00
6.591182364729458953e+00 inf 1.963021231923672616e+00 2.126235885847059137e+00 6.118830566782236247e-01 2.372204645979678617e-01 1.549896572533526751e-02 2.660728548195976373e-01 2.577941517042383168e+00 7.122739425999569107e-01 2.778257468916743633e+00 2.457288883016422787e+00
6.594188376753507441e+00 inf 1.961109621233067202e+00 2.137029803498112557e+00 6.048991957235436701e-01 2.367611723793849876e-01 1.436691291207736754e-02 2.663875089519649464e-01 2.577662907619867383e+00 7.122988953334612461e-01 2.777691763996502416e+00 2.457705486415786567e+00
6.597194388777555041e+00 inf 1.995033518262967931e+00 2.118258458907977371e+00 6.253243269981361152e-01 2.361867554518042311e-01 1.330323810981681731e-02 2.667053520260473931e-01 2.577646649353301456e+00 7.116209522963004019e-01 2.777571043787194327e+00 2.458120581665866666e+00
6.600200400801602640e+00 inf 1.990918583906253758e+00 2.117574292129592806e+00 6.321362128374516942e-01 2.355519327677910724e-01 1.222701370202017301e-02 2.670241697483071164e-01 2.577764011996670490e+00 7.109778877863135449e-01 2.777321461599338903e+00 2.458502961800657971e+00
6.603206412825651128e+00 inf 2.006314571821782522e+00 2.101029975191927690e+00 6.526525690882039044e-01 2.348079019649915722e-01 1.124130938633527421e-02 2.673403533943741195e-01 2.577868272111722092e+00 7.109291968572648557e-01 2.776493995013691318e+00 2.458874771471911913e+00
6.606212424849699616e+00 inf 2.006628267176175484e+00 2.109581210058060208e+00 6.459438915087503119e-01 2.339545897595662893e-01 1.024225335926587377e-02 2.676585625093466092e-01 2.577827042095631072e+00 7.112479750820206448e-01 2.775451259572568219e+00 2.459249694924627860e+00
6.609218436873747216e+00 inf 2.037952812631036892e+00 2.108732870092968170e+00 6.531760645616380145e-01 2.329486177704787053e-01 9.355651070446668882e-03 2.679606484999155214e-01 2.577668999560323471e+00 7.112850656151437079e-01 2.774912265524061894e+00 2.459541693566210441e+00
6.612224448897795703e+00 inf 2.036502701697116891e+00 2.091175140443297664e+00 6.744594124644613942e-01 2.318809428099974923e-01 8.460381225265933836e-03 2.682506330048610721e-01 2.576999526612901548e+00 7.108534028280537598e-01 2.774621396294605802e+00 2.460442199136746666e+00
6.615230460921843303e+00 inf 2.054463576588805296e+00 2.086121878160383858e+00 6.820311813676340762e-01 2.307053441411568429e-01 7.596306007624065160e-03 2.685489026124621148e-01 2.576643845520816711e+00 7.099068468236708895e-01 2.774163615343644196e+00 2.461641142463252052e+00
6.618236472945891791e+00 inf 2.088322553586625219e+00 2.098027317813937032e+00 6.758333907455735812e-01 2.294480285486422133e-01 6.751736861907886578e-03 2.688313799871160370e-01 2.577094510394729809e+00 7.094128260805874220e-01 2.773442417292757867e+00 2.462028720358718559e+00
6.621242484969940278e+00 inf 2.087746025355997403e+00 2.078845159912148688e+00 6.981218154252992747e-01 2.279696740220131801e-01 6.011480479585884495e-03 2.691214775125807535e-01 2.577480046958516624e+00 7.091880676032111808e-01 2.772447836164101176e+00 2.462470833432591988e+00
6.624248496993987878e+00 inf 2.104815049893858259e+00 2.075141274567123162e+00 7.064298831480790852e-01 2.264261560157585507e-01 5.244220166478186229e-03 2.694112167152802328e-01 2.577651312823224572e+00 7.088531988741415546e-01 2.771830431449401999e+00 2.462868078790219073e+00
6.627254509018036366e+00 inf 2.101591539091653971e+00 2.086876985885158575e+00 7.006022882295113163e-01 2.247951921365221040e-01 4.512477781684509637e-03 2.696715846714035081e-01 2.577682762114303472e+00 7.081688608270688690e-01 2.771690072888041811e+00 2.463292407825731445e+00
6.630260521042083965e+00 inf 2.139981988283665260e+00 2.067787097502979066e+00 7.231580127019263671e-01 2.230344516711149083e-01 3.780560787621567442e-03 2.699344698257064579e-01 2.577376575652859714e+00 7.075250904606882330e-01 2.771400074683526782e+00 2.464083041035785016e+00
6.633266533066132453e+00 inf 2.138505530101461716e+00 2.063835579146484633e+00 7.314743286414007173e-01 2.210990107608203914e-01 3.158692917679672973e-03 2.701944695227851412e-01 2.577078764910964992e+00 7.077762015555038033e-01 2.770751918247885470e+00 2.464418860250697563e+00
6.636272545090180053e+00 inf 2.158310000158373043e+00 2.044957246666598394e+00 7.535383848739520829e-01 2.190340788361027080e-01 2.530321105286503780e-03 2.704497184773231311e-01 2.576957078208870655e+00 7.081041918648871558e-01 2.769872936296712496e+00 2.464747899989749413e+00
6.639278557114228541e+00 inf 2.154165586950249178e+00 2.057302022640804751e+00 7.484288846264135486e-01 2.169239631773329791e-01 1.867487853569826939e-03 2.706829314334875392e-01 2.576406598299495698e+00 7.078013273140797423e-01 2.769017455676831219e+00 2.465938309553200369e+00
6.642284569138276140e+00 inf 2.193713631196398950e+00 2.053266307117816325e+00 7.571926683029595040e-01 2.146607432779603641e-01 1.308150309071720585e-03 2.709017338540427033e-01 2.576381394615548714e+00 7.071922336482643345e-01 2.768866217689939901e+00 2.466369960369441117e+00
6.645290581162324628e+00 inf 2.214686569549186856e+00 2.034627020539389264e+00 7.793609229063562793e-01 2.122471103595415798e-01 7.313129454971090126e-04 2.711269774081337403e-01 2.576390742714036008e+00 7.065701430378901193e-01 2.768694683335850115e+00 2.466805243640797229e+00
6.648296593186373116e+00 inf 2.211446233280408791e+00 2.032946959345451887e+00 7.876816867744267370e-01 2.096834464737113990e-01 2.344014716122444497e-04 2.713325318074488735e-01 2.575937878895913968e+00 7.068631733021675245e-01 2.768085256068193445e+00 2.467233913448600546e+00
6.651302605210420715e+00 inf 2.252447459012440589e+00 2.043382519704163514e+00 7.832754665582086773e-01 2.070792596487756043e-01 -3.336640720803529803e-04 2.715358929448150604e-01 2.575340180243383514e+00 7.071878602901335853e-01 2.767062888512358043e+00 2.468091722342187211e+00
6.654308617234469203e+00 inf 2.252741267659988722e+00 2.025851317388362105e+00 8.039981565356519866e-01 2.044143801121656168e-01 -8.145582762466574422e-04 2.717314539970061560e-01 2.575067264505122466e+00 7.073819507016168018e-01 2.766525425892492507e+00 2.468401884074140185e+00
6.657314629258516803e+00 inf 2.271274091521483740e+00 2.025402681043150466e+00 8.117910117281823545e-01 2.017179431670044210e-01 -1.323641201679492951e-03 2.718995308800771227e-01 2.575235050647851409e+00 7.067523738900440833e-01 2.766453608165395650e+00 2.468656446180034436e+00
6.660320641282565290e+00 inf 2.270686181654003377e+00 2.033886309459592923e+00 8.077069985448908085e-01 1.986741274100722876e-01 -1.738112627677423916e-03 2.720735730996217683e-01 2.575395299651386694e+00 7.060411210403927385e-01 2.766372178601130827e+00 2.468984420377720923e+00
6.663326653306612890e+00 inf 2.314717633929110008e+00 2.020216995389283454e+00 8.267185276491169077e-01 1.958804542767822454e-01 -2.212961054397055705e-03 2.722256692644862142e-01 2.575469081615207045e+00 7.050904541668394643e-01 2.765513735001206896e+00 2.470225879217782250e+00
6.666332665330661378e+00 inf 2.311022876572707219e+00 2.021016740361396558e+00 8.334058230158518654e-01 1.928518073889335938e-01 -2.615386746711578780e-03 2.723736398589124974e-01 2.575774833034831346e+00 7.049065106743022113e-01 2.764646948103761659e+00 2.470659876996927906e+00
6.669338677354708977e+00 inf 2.334651441258138505e+00 2.008112549808636516e+00 8.499093408158877594e-01 1.898896453350857882e-01 -3.081162499899647855e-03 2.725027283572991621e-01 2.575897545563602620e+00 7.046374150222476374e-01 2.764070191877262772e+00 2.471083217052060022e+00
6.672344689378757465e+00 inf 2.332251001203889729e+00 2.018459733057365924e+00 8.459939897880808246e-01 1.865494691793116999e-01 -3.390903902296571459e-03 2.726031940998154823e-01 2.575527336699359182e+00 7.039873499281981140e-01 2.763793632211985596e+00 2.471987912914439534e+00
6.675350701402805953e+00 inf 2.380048960330288566e+00 2.016446717516362952e+00 8.524801617422284039e-01 1.833023142351386525e-01 -3.805793307712690421e-03 2.727124474087325723e-01 2.575251027450377705e+00 7.036989277746918958e-01 2.763790122900303459e+00 2.472298751200611377e+00
6.678356713426853553e+00 inf 2.401514713350515251e+00 2.007593303490882164e+00 8.687025711389608773e-01 1.800978150655616616e-01 -4.143999951150334482e-03 2.728023537685650979e-01 2.574933494352748653e+00 7.039661294445309636e-01 2.763357848383151349e+00 2.472533218017971990e+00
6.681362725450902040e+00 inf 2.399132926890356288e+00 2.009112107083289800e+00 8.736526458522426708e-01 1.767806572426415812e-01 -4.515822570933636371e-03 2.728918813074905358e-01 2.574772491233112248e+00 7.043893465402675247e-01 2.762540131650478514e+00 2.472828304666208510e+00
6.684368737474949640e+00 inf 2.450365998449100857e+00 2.017459483715821733e+00 8.697465159478667829e-01 1.731702951930422785e-01 -4.808945267178899030e-03 2.729716313415089246e-01 2.574628280164084515e+00 7.045327234094322932e-01 2.761940978612772213e+00 2.473168118105711244e+00
6.687374749498998128e+00 inf 2.446648571934275651e+00 2.012216350179702573e+00 8.827913855451221536e-01 1.697984382032124984e-01 -5.101181549456157427e-03 2.730139522949741604e-01 2.574243358797073000e+00 7.043241096385060018e-01 2.761845286329908333e+00 2.473590588925745237e+00
6.690380761523046615e+00 inf 2.470521602752242529e+00 2.013416781875370987e+00 8.884365882868401343e-01 1.663249236395927255e-01 -5.429069916861095635e-03 2.730494620760914870e-01 2.573314105293491139e+00 7.033931697306030628e-01 2.761406394291041622e+00 2.475347332679687540e+00
6.693386773547094215e+00 inf 2.470816077504832009e+00 2.001317600721232992e+00 9.043640288233518731e-01 1.629020397097242778e-01 -5.703472576332302424e-03 2.730670747897825379e-01 2.572820721832556501e+00 7.035879517205891887e-01 2.761014037210525629e+00 2.475785389667391811e+00
6.696392785571141815e+00 inf 2.521344942742228312e+00 2.014178753995281568e+00 9.002215822982471138e-01 1.592316496548775717e-01 -5.966191400698761527e-03 2.730677597855120098e-01 2.572591751814403693e+00 7.040770719623985485e-01 2.760215740255180350e+00 2.476098968206017048e+00
6.699398797595190302e+00 inf 2.521672892107986286e+00 2.012688307617459316e+00 9.057053773253400664e-01 1.555613097308494730e-01 -6.187383513758248910e-03 2.730814242030241701e-01 2.572458447534710757e+00 7.043499438148863590e-01 2.759617713780265547e+00 2.476343179395021465e+00
6.702404809619238790e+00 inf 2.547302192410004551e+00 2.004432389806439119e+00 9.209410574638106084e-01 1.520783976592348097e-01 -6.437919248167389696e-03 2.730554255096713234e-01 2.572489150332980756e+00 7.038836001713235646e-01 2.759516235921990912e+00 2.476661084297592907e+00
6.705410821643286390e+00 inf 2.544068488168736764e+00 2.016560385204908101e+00 9.165427643073762454e-01 1.482498575609056957e-01 -6.655189600021316210e-03 2.730293061742266048e-01 2.572803448235848833e+00 7.029496776434527305e-01 2.759642855676922579e+00 2.476948601708061304e+00
6.708416833667334878e+00 inf 2.601861221592582041e+00 2.016917171849925694e+00 9.216480777445603678e-01 1.445363162357580222e-01 -6.906882426971350242e-03 2.729887152216328161e-01 2.572855836854035516e+00 7.025424295543132303e-01 2.759365692222834454e+00 2.477352497430455713e+00
6.711422845691382477e+00 inf 2.629435138955145135e+00 2.008538615161270968e+00 9.371776080378708684e-01 1.409080838418930171e-01 -6.999581270129340282e-03 2.729103883831349719e-01 2.572509941585739313e+00 7.025748876879269744e-01 2.758417799153992434e+00 2.478282755164158857e+00
