COADD_OBJECT_ID,ra_des,dec_des,g_mag,g_magerr,r_mag,r_magerr,i_mag,i_magerr,z_mag,z_magerr,Y_mag,Y_magerr,J_mag,J_magerr,K_mag,K_magerr,W1_mag,W1_magerr,W2_mag,W2_magerr,g_flux,g_fluxerr,r_flux,r_fluxerr,i_flux,i_fluxerr,z_flux,z_fluxerr,Y_flux,Y_fluxerr,J_flux,J_fluxerr,K_flux,K_fluxerr,W1_flux,W1_fluxerr,W2_flux,W2_fluxerr
1448051559,49.359736,-10.080969,99.0,99.0,24.51255608,0.17566882,21.58857536,0.02264576,20.45124435,0.01411653,20.09171104,0.0306472,19.1732,0.104,19.127899999999997,0.2269,19.820999999999998,0.109,19.916999999999998,0.243,0.0,0.14358902769679205,0.5688235494449722,0.09203392249544648,8.405622001391103,0.17532039335155764,23.96085218562765,0.31153431857725444,33.3668788123026,0.941850703564045,77.75350940058387,7.447817381628282,81.06623437875365,16.941434300458678,42.815399433741895,4.298353981220982,39.192232245497785,8.77166331372137
923722818,322.606445,-41.464811,99.0,99.0,24.57342529,0.10472766,21.73537254,0.01437277,20.45160866,0.00814208,20.19449234,0.01979176,19.1366,0.0748,19.103099999999998,0.1783,19.865000000000002,0.127,19.968,0.278,0.0,0.14358902769679205,0.537811251726053,0.05187605761704131,7.342618835080076,0.09720019582268946,23.952813664223637,0.17962533092709018,30.353100788777013,0.5533031720178411,80.41924657412342,5.540350977873561,82.93923017232673,13.620310969569449,41.11497211045221,4.809272671523974,37.39383436431523,9.574596396180274
1035248620,0.435742,-42.347302,99.0,99.0,24.15564156,0.08368338,21.55218887,0.01655331,20.40265656,0.00960872,20.13961029,0.02867256,19.5688,0.1532,19.3776,0.1837,20.115000000000002,0.14,20.113,0.28,0.0,0.14358902769679205,0.7902115551178851,0.06090574631068164,8.692094754157324,0.13252108420478886,25.057479054267205,0.2217576415736776,31.92683619105459,0.8431367787925189,54.01072413342579,7.621043584048241,64.41099380654234,10.897950635161623,32.65878321723353,4.211179133914259,32.71899836231798,8.437887123318237
935327008,325.842532,-47.989584,25.41995239,0.19760384,23.6120224,0.04363351,21.4152298,0.01075017,20.40511131,0.00869136,20.22788429,0.0293873,19.1309,0.0947,19.326700000000002,0.2221,19.982,0.139,20.102,0.318,0.24661474764919003,0.04488385016779191,1.3037401491859604,0.05239464115464383,9.860707580957708,0.09763355256187554,25.00089038682536,0.20013308731916585,29.43379657338635,0.7966758465365619,80.84254927007541,7.051242633639198,67.50252214664225,13.808427961660442,36.91475581654134,4.725964774880393,33.05217168699797,9.680611690393809
881156776,311.238195,-50.268355,25.47561264,0.23385578,23.65184402,0.06119359,21.44442177,0.0129343,20.40876198,0.00995009,20.27331352,0.03757394,19.5429,0.0905,19.8298,0.304,20.131999999999998,0.157,19.985,0.278,0.23429064285159237,0.05046365847491125,1.256789061055035,0.07083436490525755,9.599117151231212,0.11435361593825512,24.91696877749348,0.22834836010509643,28.227641427239234,0.9768705332662988,55.31462850498124,4.610672332526653,42.46977889651337,11.891298022447558,32.15140824832699,4.649168990465629,36.8128973642532,9.425848951534434
1023196915,357.286162,-53.915178,99.0,99.0,24.6529789,0.13324156,21.68678474,0.01571065,20.41172028,0.00960389,20.17476273,0.02695462,19.4045,0.0842,19.445700000000002,0.2008,20.222,0.162,20.307,0.353,0.0,0.14358902769679205,0.49981402677877984,0.061337183328727674,7.67867177397118,0.1111107137968331,24.84917004482195,0.21980357167414258,30.90970840147712,0.7673682065877381,62.834765698447946,4.872903057504588,60.49507228527125,11.188178548018996,29.59374995343386,4.415609861259338,27.365286541924718,8.897139201000835
1174834422,21.128291,-64.486604,25.72531891,0.23181593,24.24990273,0.07698482,21.5965023,0.0134193,20.41237068,0.00926278,20.23359489,0.02904475,19.4652,0.0952,19.4264,0.2157,20.185000000000002,0.14,19.964,0.222,0.18615402717784377,0.03974581371088244,0.724500864461625,0.051371197161881293,8.344476194052538,0.1031346554532502,24.83428884230138,0.2118696539680533,29.279391315304032,0.7832589510954219,59.418269603653386,5.209938879700463,61.58004472624211,12.233925321122959,30.619634336906692,3.9482415603170384,37.531852423791456,7.674121210628548
1206268558,28.005833,-6.157949,99.0,99.0,25.28318405,0.21250205,21.71251488,0.01417161,20.41671562,0.00896063,20.2266407,0.0313102,19.2563,0.0498,19.185299999999998,0.1846,20.036,0.149,19.964,0.3,0.0,0.14358902769679205,0.27972184235041264,0.0547476124207181,7.498839321128844,0.097878863987387,24.7351046426067,0.20413993725396337,29.467529026616496,0.8497775272536886,72.02445819858416,3.3035814800783303,76.89179510500719,13.073364703304138,35.1236790465681,4.820165483110607,37.531852423791456,10.370434068416959
997658211,347.935551,-2.082746,99.0,99.0,24.38772011,0.18597169,21.71047401,0.02429122,20.43508148,0.01405728,20.49748993,0.05271853,19.5702,0.156,19.1413,0.21,19.653,0.119,19.404,0.192,0.0,0.14358902769679205,0.6381341049137775,0.10930360194066643,7.512948226080326,0.16808749437344433,24.320214890972046,0.3148794973257096,22.961699445598896,1.1149181870963347,53.94112501385902,7.750331494229377,80.07187531963262,15.487273744241367,49.98043135782406,5.47800773845064,62.8637088413051,11.116726185085986
1105197464,12.054094,-60.555432,99.0,99.0,24.02438927,0.07624075,21.56880188,0.01529939,20.42002296,0.00959498,20.30280113,0.03224827,19.5352,0.0906,19.676000000000002,0.2522,20.174,0.142,20.179,0.3,0.0,0.14358902769679205,0.8917524105916435,0.06261914477924271,8.560108077679663,0.12062269946293862,24.659871885961458,0.21792676389664328,27.47132127646282,0.8159464351448711,55.708312097664354,4.6486181946679705,48.932792408193656,11.366343123922649,30.931430109489696,4.0454237929055745,30.78931309741613,8.507401603396405
1135527146,16.168316,-2.54883,25.66666794,0.24211222,23.93146706,0.07226025,21.51423264,0.01336347,20.42477226,0.00856475,20.33872604,0.02860412,19.3595,0.1558,19.3324,0.2622,20.153,0.196,19.858999999999998,0.322,0.19648654856306086,0.0438152419199635,0.9714337234745837,0.06465294553969665,9.001335393591063,0.11079033283134301,24.552238603287748,0.19367852398765117,26.57722199455638,0.70018669716212,65.49377145933666,9.398166468656894,67.14906966566281,16.216172942541785,31.535520245507232,5.692876355261963,41.34281080471359,12.261159774149178
1698172083,77.316226,-31.034519,25.65665245,0.25233123,23.94293404,0.06678452,21.53441811,0.01262088,20.33252335,0.00868751,20.05078506,0.02242053,19.2926,0.0526,19.298099999999998,0.2061,19.902,0.107,19.93,0.207,0.1983074454084144,0.04608777104306873,0.9612279356898592,0.05912591476116331,8.835533055454755,0.10270653399991342,26.729489232186747,0.2138758051742826,34.648622710444364,0.7154965281011852,69.6562355392362,3.3745931777047438,69.30427106177235,13.15569122889593,39.73745050614629,3.9161512580349607,38.7257644921618,7.383223673252451
1246271007,32.801592,-48.24764,25.57107353,0.23649748,23.91565704,0.07189155,21.47140694,0.01598163,20.33475494,0.01160328,20.14899254,0.02448429,19.5974,0.0855,19.8992,0.2438,20.398000000000003,0.176,20.416999999999998,0.357,0.21457078398338805,0.04673828640079314,0.9856828130400699,0.06526655823694935,9.363478637606365,0.1378268961128226,26.674606653959597,0.2850719433867518,31.65213315059775,0.7137829647584533,52.6065716602537,4.1426838832860735,39.84006148527218,8.946010041429107,25.165177616146345,4.079325384040615,24.728626781870325,8.130998784455524
1331252489,41.595628,0.137919,99.0,99.0,24.24414635,0.09319399,21.59455681,0.01331905,20.33533859,0.00839007,20.00309944,0.02084072,19.2163,0.1089,19.360300000000002,0.2677,19.857,0.115,19.627,0.24,0.0,0.14358902769679205,0.7283522396504537,0.06251799566137084,8.35944175220919,0.10254776637439761,26.660271265394943,0.20601831379978885,36.20430575744979,0.6949421008333095,74.7274220149277,7.495205761549137,65.44553163953472,16.136303406964622,41.41903726221012,4.3870594572419765,51.1917527999712,11.315843220619188
1129975607,16.018943,-20.528385,25.55400276,0.2105632,23.86079788,0.06300933,21.43625832,0.0123345,20.33662987,0.00923202,20.00320625,0.02583391,19.2882,0.0704,19.499899999999997,0.2307,19.726999999999997,0.119,19.695999999999998,0.227,0.21797109001901804,0.0422724138890781,1.0367662425846305,0.06016742006538112,9.671563152996931,0.109873738379403,26.628582710224123,0.2264229626635766,36.20074431068322,0.8613572674069013,69.93909366129814,4.534906519813668,57.549293975483835,12.228220871663542,46.68743343920206,5.117085121521499,48.03966829296822,10.043880506806074
1143881450,18.252305,-52.730162,25.22021103,0.1546777,23.72828865,0.05253762,21.42914963,0.01236573,20.3379631,0.00852629,20.16068268,0.02710089,19.433,0.0953,19.463500000000003,0.2385,20.418,0.19,20.333,0.34,0.29642551836604686,0.04222979504711462,1.1713442230665634,0.0566801009407028,9.735093970151645,0.1108754990687087,26.595904204403983,0.2088577235107345,31.313162227471658,0.7816028988992874,61.20684588704605,5.372402971801897,59.51137709937999,13.072662932304093,24.70586136038438,4.323438453927899,26.717757271179575,8.366707707075784
1600559540,91.250511,-35.509205,25.71513176,0.29851452,24.07525826,0.07066305,21.48290443,0.01127471,20.34462929,0.00716363,20.06043434,0.02042954,19.1316,0.0736,18.724800000000002,0.1979,19.884,0.097,19.551,0.148,0.18790887653130853,0.0516640486295461,0.8509356052655567,0.055381505155808496,9.26484649312095,0.09620979474266128,26.433111262355073,0.17440426873720022,34.34205378042212,0.6461904450773834,80.79044495065624,5.476631176440261,117.5113999001816,21.41911261532131,40.40173353730011,3.609503059715267,54.90349610252049,7.484062323392085
1368144595,46.979525,-48.671923,25.93745613,0.35742652,24.07556915,0.08449283,21.45893669,0.01582497,20.34480095,0.01120704,20.02799034,0.02421151,19.2852,0.128,19.2346,0.2064,20.152,0.116,20.238999999999997,0.267,0.15311493276893243,0.05040574067604676,0.8506919830141341,0.0662015071323778,9.471643076404904,0.1380523803829551,26.428932393512273,0.2728011658756192,35.383750495980465,0.7890443601461945,70.13260974791001,8.268098649001292,73.4784522919851,13.968358507897651,31.564578912990708,3.3723579796462584,29.13399222570173,7.164517393978998
1036743115,0.999004,1.098018,25.46628952,0.24229348,24.26212502,0.11739148,21.51598358,0.01540048,20.34699821,0.00867463,20.19143486,0.02504439,19.055,0.0647,19.2224,0.2042,19.336,0.099,19.45,0.21,0.2363111382070778,0.05273532169972075,0.7163907869078795,0.07745728139572838,8.986830860695674,0.12747250052728815,26.37550089285166,0.21073047974956977,30.438696894873974,0.7021213742216832,86.69618757582177,5.166304035523292,74.30875756399578,13.975630754570101,66.92679069358448,6.102543370690018,60.25595860743593,11.65453565249805
1594139156,90.00654,-33.467709,99.0,99.0,24.83968925,0.14899613,21.6388588,0.01323622,20.36155701,0.00882675,20.06433487,0.02540287,19.2143,0.0676,19.0302,0.2463,19.811999999999998,0.1,19.881,0.204,0.0,0.14358902769679205,0.4208470623450429,0.057753055794292935,8.02521137401134,0.09783542524178777,26.024188500380816,0.21156981303474987,34.218900582375554,0.8006164657930477,74.86520187428347,4.661249781045093,88.69926069119126,20.12148790148082,43.171784447092385,3.9762682922330845,40.51352202292644,7.612123880973593
1057059869,4.800886,-6.137011,99.0,99.0,24.39523315,0.14135545,21.62234116,0.01736409,20.36387825,0.01130855,20.11658287,0.03036752,19.1999,0.0403,19.229599999999998,0.143,19.686999999999998,0.121,19.689999999999998,0.272,0.0,0.14358902769679205,0.6337336092683661,0.08250779436632147,8.148234815702496,0.13031405055937198,25.968609752744722,0.27047759900833546,32.61120541327345,0.9121197472016737,75.86474458234508,2.8159226829408306,73.81761341774609,9.722360433848884,48.439538854784224,5.39835014780095,48.30588020397738,12.101649883185832
1120141069,14.955801,-41.086588,25.89383698,0.31968901,24.05959892,0.07674684,21.47913933,0.01439617,20.24233437,0.00942868,20.03209496,0.02450069,18.9414,0.0494,18.9904,0.1529,19.649,0.091,19.561999999999998,0.158,0.15939151845963717,0.046931949506196655,0.8632973981219065,0.061023429996826924,9.297030762980771,0.1232727017599242,29.044656994324573,0.25222772834609,35.25023495013841,0.7954557241028025,96.25870174754986,4.379682509885796,92.011052805712,12.957558118021325,50.16490567732231,4.204526289747592,54.350056512944874,7.909203811581739
1000678666,348.108811,-57.848004,99.0,99.0,24.70414925,0.12934116,21.74994469,0.0153082,20.24281502,0.00714813,19.82419777,0.01597155,18.9411,0.1006,18.9401,0.1607,19.396,0.102,19.45,0.208,0.0,0.14358902769679205,0.47680444999233407,0.056800574932387805,7.244728655160981,0.10214613339125174,29.031801915256228,0.19113583328533343,42.68948268341283,0.6279768549342528,96.28530268464185,8.921413330075692,96.37402557782633,14.26433588793036,63.32861644521982,5.949436750017389,60.25595860743593,11.543540074855212
980367099,342.325079,-49.443409,25.52578545,0.21441433,23.66940117,0.05183695,21.29060936,0.01098145,20.24541092,0.00747857,20.08308792,0.0237089,19.1581,0.0926,19.272599999999997,0.2056,20.092999999999996,0.136,20.195999999999998,0.298,0.22371021747478811,0.04417894161012763,1.2366292993898957,0.059041128848871124,11.060028752616384,0.11186432967156683,28.962472337704536,0.1994940168720253,33.632939959471045,0.7344325506606281,78.84242978397529,6.724293586233057,70.95124164453527,13.435653355011901,33.32728995761392,4.174597304918283,30.31098153584062,8.319398817222568
969836047,338.837479,-44.911666,99.0,99.0,24.72476768,0.14176647,21.37306976,0.01068581,20.24943924,0.00719684,19.9817009,0.0189968,18.9927,0.0531,19.089100000000002,0.1437,19.822000000000003,0.127,19.639999999999997,0.206,0.0,0.14358902769679205,0.4678352354482582,0.06108606269226636,10.251138377775327,0.10089164983958333,28.855214296927997,0.1912677863652574,36.92492654160187,0.6460643399855734,91.81634489473579,4.490453475295666,84.0156129104898,11.119684065363655,42.77598314820375,5.003563329669098,50.58246620031157,9.597163649512316
1273657250,35.671194,-42.493841,25.38558578,0.17808688,23.50909615,0.0491899,21.27697182,0.01238385,20.25014114,0.00803511,20.08890724,0.02599492,19.2112,0.1419,18.797199999999997,0.2126,19.942,0.1,19.63,0.151,0.25454565488819114,0.04175161636678883,1.4333806586105347,0.06494013089919336,11.19982590863675,0.1277446247724316,28.836566185566777,0.21340817438700646,33.453156634875754,0.8009423713237864,75.07926286021149,9.812463978980377,109.93095479250317,21.525782125035267,38.30010812264491,3.527570320930493,51.05049999754075,7.099906465167485
1305718223,25.758732,-36.809446,99.0,99.0,24.02302361,0.07758404,21.4169426,0.01177227,20.25053596,0.00833368,19.95215607,0.01919438,19.2268,0.0904,19.294800000000002,0.2755,19.445,0.079,19.464,0.163,0.0,0.14358902769679205,0.8928747797439059,0.06380263670223134,9.845164113819422,0.10674778056978591,28.826081886359873,0.22125755873475286,37.94351600834667,0.6707911752491791,74.0082269949394,6.162034286986806,69.51523575919894,17.639134964579814,60.53408747539135,4.404562443067145,59.48397740692225,8.93024316112613
937342840,327.025091,-51.842104,99.0,99.0,24.33468246,0.1011872,21.65742683,0.01485379,20.25090981,0.00732118,19.7647934,0.01669174,18.9025,0.0695,19.2804,0.2754,19.201,0.071,19.271,0.142,0.0,0.14358902769679205,0.670080555970451,0.0624494006333683,7.889132823187488,0.10793001257965709,28.81615795131202,0.1943089659766703,45.09024966452831,0.6932021983213306,99.77000638225545,6.386464237978921,70.44334982638559,17.86815108234174,75.7879220916049,4.956031165694308,71.05587633694742,9.29317305219114
1036115909,0.310132,-43.651324,99.0,99.0,24.3191967,0.0932205,21.48731613,0.01247946,20.26135445,0.00801753,20.2193985,0.02077918,19.0889,0.0529,18.8994,0.155,19.637999999999998,0.102,19.776,0.23,0.0,0.14358902769679205,0.6797063386729271,0.05835907881360088,9.227276783436963,0.10605838786916258,28.540279373689653,0.21075335342429058,29.664743670292367,0.5677337143935287,84.03109058382185,4.094221664897366,100.05527731451168,14.283918981226353,50.6757284177284,4.760755214716067,44.62723707622527,9.453736996656929
1350201135,43.879674,-16.374175,25.40015411,0.22801977,23.85872269,0.07169622,21.43796158,0.01369891,20.26933479,0.00920398,19.98738098,0.02142393,19.2052,0.046,18.926000000000002,0.1838,19.528999999999996,0.081,19.607,0.185,0.25115299182566597,0.0527456367208993,1.0387497302225717,0.06859348417838648,9.65640268206835,0.1218364006705308,28.33127267555452,0.24016926573655165,36.73225647310491,0.7248070829480684,75.49531473470164,3.198552707901926,97.63375665826405,16.528033600746117,56.02733947937994,4.17985002060492,52.143478541445894,8.884794932592728
894950405,307.960731,-55.412622,99.0,99.0,23.91242409,0.08005574,21.3096447,0.01230588,20.27377129,0.01038435,20.11954308,0.04292344,19.3202,0.0657,19.4917,0.1804,19.653999999999996,0.096,19.738999999999997,0.196,0.0,0.14358902769679205,0.9886222124485584,0.0728951309269803,10.867812074028839,0.12317724200358864,28.21574254821759,0.26986494955821766,32.52241355484474,1.2857394464316931,67.90785302071306,4.109235672448402,57.98557925968326,9.634567266527856,49.93441887213523,4.415164743256287,46.174265947729694,8.335501833772902
975597396,340.946942,-42.630502,25.37120247,0.19501224,23.76111794,0.0588468,21.5043354,0.0123588,20.46784592,0.00905214,20.29129601,0.03113651,19.161,0.0518,18.986800000000002,0.1039,19.801000000000002,0.116,19.732,0.21,0.2579401879781476,0.046329387951878555,1.1364565184618916,0.06159583622388409,9.083763946843565,0.10339935370512904,23.597262949430068,0.19673814587645536,27.763971888506564,0.7962092307116008,78.63212274584181,3.7515042239399055,92.31664227183698,8.83428137517125,43.61139713930644,4.659439416305112,46.47292416762049,8.988660442961274
902358705,314.227113,-53.170497,26.13023567,0.35620001,24.05109406,0.07577529,21.62567711,0.01408481,20.46868134,0.00971721,20.31629562,0.02797669,19.3012,0.0453,19.108800000000002,0.1303,19.988,0.134,20.102999999999998,0.295,0.12820522700687303,0.042060587960289726,0.8700863911610061,0.060724739882802546,8.123237594716853,0.10537942605674833,23.57911301305999,0.21103025924485835,27.13199647691967,0.6991232780019259,69.1066753472255,2.8833268887139183,82.50494896708105,9.901479570542216,36.71131996879648,4.530858282389699,33.0217435267077,8.972174177933834
1368359086,46.411876,-64.524588,26.14064026,0.33741075,24.50464821,0.09672937,21.70569229,0.01472306,20.46905518,0.00934112,20.10124016,0.02521172,19.2014,0.0777,19.5758,0.3244,20.042,0.098,19.985,0.183,0.12698250669432135,0.03946194539046035,0.572981653020983,0.05104753261002765,7.546109172190364,0.10232855607265974,23.57099566541283,0.20279281289984308,33.07531096528114,0.7680369092558383,75.76000593192549,5.421715178248075,53.66362424647815,16.033802344682442,34.930113756355475,3.152838721893238,36.8128973642532,6.204785460902163
1494725453,70.153127,-20.445573,25.68068886,0.23287281,23.56380081,0.04529691,21.50300217,0.01183746,20.46955872,0.00989165,20.28817749,0.02870342,19.345,0.0932,19.057499999999997,0.2127,20.378999999999998,0.175,20.212999999999997,0.318,0.1939654846895785,0.04160245118908651,1.3629492217728174,0.05686223593047323,9.09492520801838,0.09915927357040924,23.560066503009093,0.21464507750886525,27.843831954174043,0.7361025629315915,66.37430704019101,5.697595225282077,86.49679187756955,16.945062301259036,25.6094351715678,4.127753256623459,29.840081159302322,8.739826273705264
1489769070,68.480813,-34.388966,99.0,99.0,24.639925,0.09672148,21.68423271,0.01428057,20.47254181,0.00759466,20.11235619,0.02374408,19.4363,0.0834,19.7245,0.2589,20.186,0.135,20.182,0.276,0.0,0.14358902769679205,0.505859604339757,0.04506388327987583,7.696741770343169,0.10123440587282907,23.495423419121416,0.16434908557186395,32.73840553036704,0.7159596562948243,61.02109547446394,4.687288993650174,46.795059088525456,11.158549143820956,30.591445594864084,3.80372795639311,30.704356507300744,7.805213051638871
1247698367,32.664809,-5.835074,99.0,99.0,23.63507462,0.05938852,21.49315643,0.01298356,20.479496,0.01112247,20.26960373,0.02597729,19.2216,0.0821,18.795499999999997,0.1085,18.352,0.04,18.421,0.077,0.0,0.14358902769679205,1.2763510853012532,0.06981493444194517,9.177775455704078,0.10975059850952161,23.345415076569147,0.2391544812531442,28.324255806408285,0.67768524609637,74.36353045657977,5.6231392337563895,110.10321487297762,11.002855722564153,165.65326493180208,6.102891815004172,155.45331940607895,11.024690474363085
1021471261,355.478331,-48.685108,26.04281807,0.31690758,23.73650932,0.04648213,21.49502945,0.01122225,20.48058701,0.00908294,20.33510399,0.0289004,19.4725,0.0703,19.613300000000002,0.2391,20.249000000000002,0.167,20.340999999999998,0.36,0.1389545499646642,0.04055842475023728,1.1625088612658314,0.04976889209248389,9.161956384799772,0.09469866122980033,23.32196804719196,0.19510451574353802,26.666032494853187,0.7098031751514958,59.02010801718454,3.821474843912362,51.841791373089215,11.416559807975604,28.866890179482724,4.440093863359325,26.521617055078945,8.793832330529485
1423200740,57.574398,-50.987633,99.0,99.0,24.3110714,0.09438727,21.57868576,0.01520285,20.48271751,0.01072533,20.1396122,0.02607011,19.2342,0.0992,19.194000000000003,0.214,20.372999999999998,0.101,20.360999999999997,0.2,0.0,0.14358902769679205,0.6848121231464492,0.05953338065308093,8.482535697788041,0.11877536851766418,23.276249082813216,0.22993195905351874,31.926780026211638,0.7666085588575912,73.50552774138545,6.715948422821385,76.27812340691601,15.03451606158462,25.751349904103243,2.395504846311936,26.037542989387436,4.796292667644411
1359206244,45.247259,-13.296559,99.0,99.0,24.36697769,0.11915045,21.65589333,0.01628821,20.48282051,0.01246778,20.11099434,0.03695451,19.1991,0.0485,19.196199999999997,0.1943,20.046999999999997,0.118,19.865,0.222,0.0,0.14358902769679205,0.6504425204096046,0.07138061590495035,7.900283352005309,0.11852001778427652,23.27404105112965,0.26726162604211573,32.779495410812835,1.1156947568343183,75.92066439102062,3.3913875274931784,76.12371944668577,13.622865870799632,34.769624461781426,3.7788328956057944,41.11497211045229,8.406760102978934
1021459928,355.475598,-48.57762,24.2436676,0.05918524,23.14418983,0.02873594,21.69918823,0.0142149,20.48326874,0.00921739,20.32839012,0.02567296,19.0212,0.0558,18.931399999999996,0.1485,19.871000000000002,0.121,19.895,0.242,0.7286734737798632,0.0397211719000402,2.0059683108471966,0.05309151962492368,7.591449511341117,0.09939034471343104,23.26443469343653,0.1975041144977802,26.831438197209224,0.6344473331188939,89.43757185081354,4.596527671643003,97.14937254870999,13.287465003248442,40.888389026769694,4.55681136039973,39.99447497610977,8.91437800618861
1337594751,42.323025,-50.977667,99.0,99.0,24.61967468,0.11043404,21.79610825,0.01543192,20.49444771,0.00979898,20.18893623,0.02618024,19.0977,0.0881,19.3536,0.2057,19.671,0.089,19.718,0.188,0.0,0.14358902769679205,0.5153830460796656,0.052421418459341895,6.9431524321703515,0.09868527217891508,23.026128077756763,0.20781527549930173,30.50882684142832,0.7356560510063941,83.35276290136225,6.763501465115004,65.85063996804443,12.475845036819305,49.1586559156863,4.029634783589748,47.0760483256584,8.15142485480197
1057086799,4.725244,-6.443578,99.0,99.0,24.69132423,0.17219196,21.70369148,0.01752683,20.45877838,0.01086767,20.27056122,0.02877696,19.3896,0.0513,19.649900000000002,0.2137,20.192,0.194,20.014,0.345,0.0,0.14358902769679205,0.4824699932515578,0.07651716265432978,7.560028069694706,0.1220400739996371,23.795161021006557,0.23817752087466806,28.299288197611055,0.7500601720033301,63.70301682686986,3.009906779286623,50.12333968032499,9.865525016798742,30.42285727480961,5.435974489427536,35.842640804371534,11.389240796536669
1305533805,25.174492,-47.385613,25.47491455,0.18544966,23.73825455,0.05955619,21.47294617,0.01247944,20.46886253,0.00989317,20.37226486,0.02685377,19.542,0.1067,19.499200000000002,0.2333,20.278,0.128,20.247999999999998,0.254,0.23444133189168365,0.04004385696887147,1.1606417266847697,0.06366500342665178,9.350213596086022,0.10747125226936119,23.575178408132338,0.21481575980414153,25.768791763061234,0.6373456131890672,55.36049950433999,5.440516095186286,57.586409339775486,12.374008751013815,28.106062003344,3.3134898888533124,28.893489815590865,6.759419443689808
1414392803,56.950025,-46.776365,99.0,99.0,24.5455265,0.10979654,21.78105545,0.01580477,20.47234154,0.00871437,20.06905746,0.02002902,19.2823,0.1211,19.306800000000003,0.2569,19.476,0.062,19.569,0.12,0.0,0.14358902769679205,0.5518097883488777,0.055802510069502625,7.040083659030721,0.10248060488737776,23.499757678608475,0.18861449256668716,34.070383024432466,0.6285102956072433,70.32018425203893,7.843317995294244,68.75115522347821,16.26746137736668,58.83015599888831,3.3594437174945506,54.0007759066594,5.968386317413726
1578102951,85.710479,-47.767298,25.79792023,0.29777226,24.28744698,0.08189216,21.66881752,0.01330913,20.47245789,0.00905981,20.20538712,0.02804899,19.315,0.0878,19.5863,0.2222,20.152,0.103,20.288,0.216,0.17411328442246565,0.047752028504981274,0.6998761723781504,0.05278848696157005,7.806798895369766,0.09569700349587115,23.49723952521374,0.1960702099552352,30.05004675084986,0.7763151464603576,68.23386941416689,5.51785388412875,53.1471523774918,10.876764730259175,31.564578912990708,2.9944213095134877,27.848384078050078,5.540250877236648
1242020054,32.215066,-10.90105,25.83982277,0.34563228,23.96653366,0.07447914,21.59152222,0.01527701,20.48057556,0.01264461,20.31872177,0.0345294,19.475,0.0661,19.533,0.2968,20.674,0.217,20.305999999999997,0.344,0.16752163074125156,0.053328684194809094,0.940560066726452,0.06452037297930424,8.382838744810565,0.1179519581014502,23.322213998225987,0.27161321419672424,27.07143590880662,0.8609461810088435,58.88436553555883,3.5849007750160826,55.821306891772664,15.259474458778817,19.516413002858265,3.9006359031415845,27.39050251286874,8.678289277942856
1436628961,60.270433,-27.9551,25.36156464,0.16485962,23.82073212,0.05110439,21.49538803,0.0106304,20.4833889,0.0086401,20.16423607,0.02002182,19.3795,0.0959,19.4052,0.2698,20.195999999999998,0.145,19.941,0.221,0.2602400561630656,0.039515194003666126,1.0757395898023918,0.05063386050384889,9.158931016521617,0.0896747293231518,23.261860127185727,0.18511383962706757,31.210848242601138,0.5755523144776087,64.29837541082472,5.679293160599488,62.794267684318605,15.604060495526463,30.31098153584062,4.048029625829773,38.335400075904445,7.80311403418865
919527400,320.707958,-54.960029,25.63705063,0.25076675,23.96678543,0.07572666,21.56674767,0.01360372,20.53411865,0.01029005,20.37003136,0.02958899,19.466,0.0962,19.7894,0.2555,20.570999999999998,0.211,20.215,0.306,0.2019201908273572,0.04663643875119385,0.9403419867242347,0.06558587399068443,8.576319110082455,0.10745689725820788,22.199977792028772,0.21039998526138787,25.821856066705177,0.7037092781753421,59.37450473021954,5.260787408594842,44.07983904040496,10.373052704208572,21.45853159884379,4.170212016062124,29.785164294291906,8.394543936281204
1396996089,53.570611,-34.878534,26.14244843,0.36103868,24.04162216,0.08704805,21.60564232,0.01441051,20.53485107,0.01154038,20.24982452,0.03235076,19.579900000000002,0.1138,19.3752,0.2615,20.322000000000003,0.117,20.334,0.247,0.12677120778678977,0.04215509192819481,0.8777101810302665,0.07036972644828773,8.274524991583743,0.1098242138503898,22.185007097831782,0.23580627696642986,28.844976667730293,0.8594692829564642,53.461359686141364,5.603481495432128,64.55353060839613,15.547743715386307,26.989820734720073,2.9084495958810885,26.693160636242954,6.072571448071757
1380496212,48.857968,-48.322331,25.328022,0.16390291,23.59592247,0.04569776,21.54361534,0.01356947,20.53669357,0.00965141,20.25875282,0.02549743,19.2914,0.1288,19.9959,0.3142,20.552,0.149,20.456999999999997,0.291,0.2684053696688352,0.04051851725636069,1.323216817700592,0.055693127205531406,8.761003705081228,0.10949453138340547,22.14739095154988,0.19687429558574596,28.608749300213642,0.6718478940584343,69.73326501605861,8.272400325886892,36.44517164866601,10.54682793281433,21.837353276021744,2.9968289017792165,23.834168206731643,6.38805532850771
1379644510,48.481324,-13.548046,25.77024269,0.2657851,23.99946404,0.07352035,21.59950256,0.01469867,20.53886032,0.01080848,20.2462883,0.02673077,19.4506,0.0746,19.492199999999997,0.2279,20.333,0.144,20.386999999999997,0.319,0.17860882935026443,0.04372292768879181,0.9124611531544943,0.061787074104493446,8.321449386139209,0.11265557684503194,22.103236572729752,0.22003723315539486,28.939077309224317,0.7124786077640486,60.2226691332117,4.137847754960346,57.958882061329966,12.165781304787236,26.717757271179575,3.5435467935850378,25.42143136204953,7.469067135235069
