t1_coadd_object_id,t1_ra,t1_dec,t1_mag_aper_4_g,t1_mag_aper_4_r,t1_mag_aper_4_i,t1_mag_aper_4_z,t1_mag_aper_4_y,t1_magerr_aper_4_g,t1_magerr_aper_4_r,t1_magerr_aper_4_i,t1_magerr_aper_4_z,t1_magerr_aper_4_y,fluxlbs_w1,fluxlbs_w2,dfluxlbs_w1,dfluxlbs_w2,mag_w1_vg,mag_w2_vg,mag_w1_ab,mag_w2_ab,dmag_w1,dmag_w2
1362629568,45.483505,-10.403962,24.9069519,23.79211235,21.41629028,20.21641731,19.93313408,0.13032272,0.06382295,0.0133927,0.00779282,0.02518807,209.24188,444.4135,7.797492,29.24597,16.71087,15.883752,19.409869999999998,19.222752,0.040460444012029896,0.07145014377886837
994337194,347.305281,0.142042,24.86314011,23.55095482,21.46937561,20.22185898,19.96022606,0.12923561,0.05283488,0.01251943,0.00707938,0.02442122,259.6637,542.3057,8.040804,31.848173,16.46108,15.650496,19.16008,18.989496,0.03362114927178495,0.06376240279513996
1032452848,359.43428,-38.549293,22.22346306,21.4582901,21.47297668,20.23274612,21.47986984,0.01144591,0.00937445,0.0139844,0.00889644,0.09264192,201.80487,730.14087,7.370467,29.24686,16.745998,15.309174,19.444998,18.648174,0.03965406220313235,0.04349075100739444
1441789000,49.271064,-18.911172,26.3988533,24.07022858,21.50741768,20.31348228,19.89882088,0.45561427,0.0660713,0.01109423,0.00845412,0.0200173,247.01729,419.1429,7.315126,27.293533,16.51866,15.968726,19.217660000000002,19.307726,0.03215279845620328,0.07070041490351087
1418166094,56.978295,-19.503657,29.14504051,26.18813705,23.45394325,20.32375145,19.67682076,6.3428936,0.5171293,0.0742869,0.00906178,0.01690876,415.78094,1004.5083,8.005819,30.617538,15.949425,14.985274,18.648425,18.324274,0.02090573833673214,0.03309337464624017
1114901188,13.935282,-25.359977,28.36035538,24.52845192,21.94353867,20.32888222,19.918993,2.81259298,0.10746516,0.01977103,0.00912182,0.03398515,225.92415,476.51172,7.85002,29.56112,16.631073,15.824675,19.330073,19.163674999999998,0.037725276036561,0.06735527562092206
1618843987,62.084754,-65.752421,22.8164711,22.0961647,21.35512161,20.33161736,19.48732185,0.01455943,0.00945908,0.01003422,0.00755993,0.01340484,477.9254,1001.0522,6.116142,21.142597,15.799372,15.001214,18.498372,18.340214,0.013894463033021045,0.022931154864362334
1601155133,91.889337,-50.402919,22.90256882,21.98267937,21.4677887,20.13748169,19.45749283,0.02189921,0.01089198,0.01058821,0.00627377,0.01099808,395.17218,879.0907,6.267631,21.232952,15.996946,15.156524,18.695946,18.495524,0.01722032632652531,0.026224125360775105
1579376969,86.253068,-26.415456,22.40628815,21.72642136,21.37418556,20.32398605,19.87446213,0.01615578,0.01284278,0.0127708,0.00991653,0.02017558,288.1178,738.79736,7.325843,28.099253,16.381214,15.342559,19.080213999999998,18.681559,0.027606530993482217,0.04129464716652275
1307769881,25.237618,-11.683143,27.69112396,24.58162117,22.07059097,20.32398605,20.3417263,1.78600347,0.13426465,0.02231604,0.00997733,0.04708127,197.80557,432.8575,7.701069,30.066385,16.765146,15.900963,19.464146,19.239963,0.042270444804160395,0.0754154952627522
1186833811,23.781717,-1.062518,26.92735672,24.90507126,21.95794106,20.42082405,20.14525032,1.03319752,0.20293038,0.02270165,0.00976897,0.02750267,259.3938,399.37274,8.21457,32.091843,16.47131,15.969607,19.17031,19.308607,0.034383458878045614,0.08724500280743684
1467581035,65.321033,-47.818844,25.93670273,24.09050179,21.88831139,20.29995728,19.9745121,0.28948537,0.06896205,0.0177646,0.00792917,0.0199955,1335.9054,2639.3657,7.789643,25.632015,14.688783,13.946607,17.387783,17.285607,0.00633091042767005,0.010544051052267387
1601686586,92.165532,-42.096444,23.28646851,22.41441154,21.6396389,20.47962952,20.28834152,0.03020936,0.01888643,0.01472668,0.00955411,0.02508543,413.4411,657.5381,6.353725,22.487303,15.961657,15.450412,18.660657,18.789412,0.016685494663149954,0.03713135256263645
1498496018,70.109311,-32.654171,23.62766647,22.4226532,21.29158211,20.28480911,20.20542908,0.04098438,0.01557543,0.00992186,0.00813159,0.03328186,364.52234,632.5582,6.85865,24.919863,16.096674,15.474472,18.795673999999998,18.813472,0.020428609727360866,0.04277297721650361
929899136,324.667449,-56.936939,22.95870972,21.84660912,21.28673363,20.22842407,20.8896904,0.01948573,0.01001667,0.01026964,0.00831378,0.04991147,595.61487,1291.4128,7.961731,29.566328,15.558399,14.718902,18.257399,18.057902,0.014513303872425396,0.024857452823259935
1353127657,44.567787,-51.46956,99.0,24.34160423,21.81880188,20.24065208,19.8279171,99.0,0.11066201,0.01783535,0.00843398,0.02295193,281.9258,472.0474,6.533639,22.624853,16.379337,15.830866,19.078336999999998,19.169866,0.02516196960732115,0.05203846484363771
1494717322,69.979937,-20.350914,27.83497429,24.84029198,21.98927498,20.53517723,20.08392715,1.76032829,0.14941092,0.01786818,0.01054907,0.02205032,253.14597,433.11865,7.636907,28.52007,16.483732,15.866953,19.182732,19.205953,0.032754487153284696,0.0714937409442798
1249823907,32.705271,-31.450467,27.4323597,24.45937157,21.88838577,20.25985527,19.91869736,1.32547593,0.10765722,0.01990848,0.00880183,0.02292578,319.06522,506.31906,7.406691,27.186407,16.245745,15.737473,18.944744999999998,19.076473,0.02520397734405585,0.05829775864489448
1128757218,15.925115,-46.862418,26.27807426,24.26768112,21.76699066,20.26120949,20.00012589,0.45209396,0.09448879,0.0168431,0.00847343,0.02603249,242.35999,408.87338,6.854933,25.62499,16.549185,15.979019,19.248185,19.318019,0.030709066043827032,0.06804546529677481
1089883046,9.59523,-49.297725,24.70117569,23.49986076,21.60408974,20.27399445,20.00354195,0.09635216,0.0396516,0.01285507,0.00791982,0.01840391,375.59598,707.73346,7.212242,25.977913,16.063559,15.375311,18.762559000000003,18.714311,0.020848445334471315,0.039852800895067014
930787110,325.239981,-56.608103,27.08266068,24.30047417,21.7328434,20.37930298,20.02242661,1.15496266,0.1179378,0.0200321,0.01392008,0.03011565,208.8241,433.46597,7.457842,27.611189,16.723131,15.911812,19.422131,19.250812,0.03877545297102097,0.06915991018561253
1579232962,86.312719,-42.47999,22.75317955,21.87412262,21.09446716,20.08909988,19.99829292,0.01748243,0.0103567,0.00885809,0.00798603,0.01913358,588.5157,974.3359,6.675462,22.368927,15.570681,15.038424,18.269681,18.377423999999998,0.012315373705216551,0.02492646930641851
1346068360,43.291456,-48.740187,26.12181282,24.32736206,21.66344833,20.10632896,19.7532711,0.49768904,0.13866518,0.01895308,0.01010481,0.02172445,297.45737,511.034,6.67822,24.009836,16.305668,15.706055,19.004668000000002,19.045054999999998,0.024375880272658346,0.05101098599213577
1154673517,19.249696,-13.576966,22.1736145,21.70301437,21.19698334,20.11078835,19.34733772,0.01187589,0.01002369,0.010322,0.00788042,0.0130739,842.9511,3645.2578,9.026626,37.10001,15.193436,13.601009,17.892436,16.940009,0.011626456926162213,0.011050198988364733
1104351947,12.585994,-55.31655,25.76722336,24.53053665,21.76580238,20.29791069,19.98532104,0.2566075,0.10693002,0.01561008,0.0094844,0.02023894,171.68127,420.96048,6.695943,24.441576,16.903763,15.98009,19.602763000000003,19.31909,0.042346073861736715,0.06303941872298176
1589827474,88.306127,-23.299919,25.65540123,24.32251167,21.46264648,20.15727997,19.74583435,0.25502852,0.09850421,0.01215899,0.00704152,0.01966368,252.64183,425.5949,7.431977,27.468113,16.479,15.883924,19.177999999999997,19.222924,0.03193915473866584,0.07007397118830005
956290144,335.20355,1.916841,26.28745461,24.43539238,21.65370941,20.18111229,19.94198799,0.78490007,0.19159071,0.02383061,0.01051044,0.04018945,370.6124,643.9059,8.350861,32.225964,16.061312,15.49841,18.760312,18.83741,0.024464459712094575,0.054338523452001464
1017465960,355.31823,-39.888473,24.29713249,22.60237503,21.63074684,20.53910065,20.52105331,0.0749063,0.02659821,0.01710823,0.01111452,0.04075244,539.69305,1008.1827,8.02922,28.695753,15.669433,14.982294,18.368433,18.321293999999998,0.016152912938137837,0.030903146775774583
1047504588,3.050429,-37.28651,24.0837059,22.77315903,21.64990044,20.54959106,20.5206604,0.06151171,0.02742767,0.01604721,0.01157568,0.03832052,414.34576,666.24365,7.881962,28.931847,15.970436,15.421828,18.669435999999997,18.760828,0.02065359980497398,0.047148447506288244
1529715548,76.786822,-34.09174,25.67303467,23.89795494,21.50613403,20.45135117,20.24871445,0.21180969,0.05545061,0.01200344,0.00883558,0.0258628,164.47804,377.33603,6.131982,23.127188,16.945871,16.032406,19.644871000000002,19.371406,0.04047783439251322,0.0665455279365921
1608782744,95.03699,-54.696727,22.96993256,21.97581863,21.58595848,20.46332932,21.00647736,0.04099093,0.01585408,0.01833908,0.00979283,0.04982627,2043.6685,7629.9375,8.851158,34.235607,14.216871,12.791284,16.915871,16.130284,0.004702339295553343,0.00487170937006638
996105486,328.348213,-44.713518,21.9680233,21.19985008,21.4522686,20.4349575,21.12315369,0.00925035,0.00612581,0.0123297,0.00987844,0.05365098,309.13098,1359.619,7.79013,31.635801,16.267208,14.664895,18.966208,18.003895,0.02736065528201815,0.02526305863056006
1063131434,5.662462,0.208289,26.87314224,24.60948753,21.95499611,20.44010735,20.12117958,0.74857223,0.12621896,0.02021385,0.00911829,0.02441894,261.03882,529.87305,8.254699,32.70335,16.464466,15.667274,19.163466,19.006274,0.03433368862026241,0.06701078892741719
1091839760,10.529752,-5.976005,23.22659111,22.14366531,21.4913063,20.44180107,21.03423309,0.03052535,0.0157261,0.01319721,0.00949151,0.05273107,338.72427,600.527,8.232735,31.535978,16.158512,15.54233,18.857512,18.88133,0.026388951856562926,0.05701617590392417
1579927863,86.279564,-31.141232,26.97538185,24.56064224,21.87898445,20.34873772,19.8522377,1.03631926,0.1257465,0.01927101,0.00823134,0.01820053,296.35718,502.846,7.304996,26.128958,16.32231,15.721639,19.02131,19.060639,0.02676263363287948,0.056417184770694344
1036656445,0.789777,1.854094,22.77080917,21.81635475,21.34412384,20.33633804,21.26737404,0.01809157,0.01082109,0.01103313,0.00810331,0.05689405,260.34738,636.62946,7.924158,31.674671,16.467539,15.49694,19.166539,18.83594,0.033046406047273345,0.05401939313097825
964096304,337.259832,-64.619881,22.96252632,22.23631477,21.34731865,20.34712601,20.36089706,0.02600113,0.01552337,0.01263368,0.00937921,0.02872516,258.69968,428.63828,6.916972,25.398355,16.46582,15.921135,19.16482,19.260135,0.029029826893091824,0.06433376310860445
1423915637,57.97911,-24.384406,25.50239754,23.71759224,22.59244919,20.35014725,19.87724304,0.30749768,0.06222783,0.04143193,0.01094762,0.02163214,669.0498,1920.5481,8.560254,32.3467,15.431383,14.28332,18.130383000000002,17.62232,0.013891608202746042,0.018286437759330157
873259757,304.245079,-60.77802,23.19268417,22.2837677,21.38154984,20.30848122,19.63959503,0.0397945,0.02766368,0.01677195,0.01413019,0.02622027,346.7727,1051.7885,7.558671,28.810146,16.152798,14.951889,18.851798000000002,18.290889,0.023666000133676434,0.02974002717900757
1493513195,69.586799,-56.000672,99.0,26.5643692,23.19019318,20.31106377,19.58378792,99.0,0.74374741,0.06140558,0.00805697,0.01408642,501.132,1019.1781,5.871014,19.912333,15.778555,14.997603,18.477555000000002,18.336603,0.012719946956973104,0.021212721171402785
1096978440,10.949692,-30.410382,26.31088829,24.45854378,21.91894341,20.40238571,20.06505585,0.63249516,0.15106371,0.02981305,0.01225811,0.0388482,239.83821,401.56808,6.99526,26.555779,16.545315,15.941785,19.244315,19.280784999999998,0.031667210340238755,0.07179995657487427
1412814509,55.768708,-13.727938,23.60243988,22.50893974,21.41831398,20.4048233,20.27523232,0.03877294,0.01977653,0.01186584,0.01117881,0.02928736,378.1694,638.952,7.885329,29.400448,16.050678,15.536908,18.749678000000003,18.875908,0.02263902680050056,0.04995857408648653
872874705,300.991123,-52.246912,26.00295067,24.19523239,21.73129654,20.41209412,19.95231056,0.41124791,0.10652911,0.01783362,0.00915309,0.02396038,252.54915,446.99838,7.646553,28.060596,16.511839,15.888185,19.210839,19.227185,0.03287336121979381,0.06815775261711497
1134529219,16.388174,-25.683524,26.4066143,24.3597393,21.62358856,20.42345428,20.14689255,0.47395036,0.10016636,0.01449991,0.01015557,0.02906705,229.60133,404.01562,7.393888,28.369122,16.602343,15.970713,19.301343000000003,19.309713,0.0349641349879231,0.07623809904330026
902046315,314.560654,-41.950219,23.25929642,22.29619026,21.53611374,20.4152813,20.30595398,0.03015288,0.01714249,0.01478675,0.01041163,0.03511556,294.3434,487.0775,7.575337,29.04957,16.346155,15.736216,19.045155,19.075216,0.027942932113116298,0.06475390442312695
976176356,341.229468,-53.663311,22.39130211,21.7671566,21.27318764,20.15541649,20.73587418,0.01266905,0.0091885,0.00990344,0.00775886,0.03687959,870.78455,2582.5752,8.68567,32.30232,15.149507,13.968802,17.848506999999998,17.307802,0.010829712563896022,0.013580165379766144
1444938971,50.47749,-21.488132,30.72182655,24.22151947,21.80865288,20.35989952,19.88508987,27.36208534,0.08666901,0.01913643,0.00885407,0.0208859,382.5704,662.40027,7.890038,28.2867,16.04582,15.445502,18.744819999999997,18.784502,0.022391956914380787,0.04636455583439268
1499627815,70.835628,-29.863911,23.0843792,22.17413521,21.40769196,20.37176323,20.28871536,0.02357134,0.01475825,0.01297554,0.00833549,0.02459385,426.3923,717.39386,7.342247,26.31342,15.91841,15.340719,18.61741,18.679719,0.018695795848510312,0.03982391592396214
1328709359,40.52762,-33.277587,24.20388031,22.63157463,21.67237091,20.55729675,20.42900276,0.06892016,0.02245094,0.01710298,0.01154404,0.03129137,429.3922,695.20215,7.278048,26.730358,15.915137,15.394182,18.614137,18.733182,0.018402849920346704,0.041746299902476004
1006929739,350.528175,-54.758388,23.05342674,22.15214348,21.81010056,20.56412315,21.49290466,0.02877704,0.01786336,0.02137196,0.01180217,0.08923177,407.54013,951.3995,7.125302,26.911444,15.971893,15.054016,18.670893,18.393016,0.0189826664462111,0.030711314303950063
1615876230,64.028176,-40.766843,24.9516468,22.85143471,21.63213158,20.56425858,20.41965103,0.12605797,0.02604843,0.01558007,0.01063623,0.036949,615.42206,1020.2356,7.497704,25.173319,15.521226,14.971795,18.220226,18.310795,0.013227554250102518,0.026789482578559027
1091408606,10.448766,-43.000349,26.57842445,24.18000412,21.78667259,20.3043251,20.00517464,0.62844157,0.09148227,0.01856256,0.01015954,0.02089511,358.4101,618.4287,7.550845,27.29115,16.13542,15.508889,18.83442,18.847889,0.022873869327390325,0.04791334817495505
1052505805,3.416026,-30.992735,23.34953117,22.18009758,21.32620621,20.31390572,20.14837456,0.03048783,0.01381498,0.01179261,0.00849691,0.02293017,319.95273,506.1012,7.73871,29.961828,16.234566,15.723912,18.933566,19.062912,0.02626074678320071,0.06427694978857165
1271696125,36.110612,-47.191489,27.33481216,26.31922531,24.56261635,20.50878906,20.37194824,1.40083718,0.79656869,0.25065821,0.01233007,0.03132004,358.1097,710.63245,6.359252,23.68972,16.114231,15.42139,18.813231000000002,18.76039,0.01928032145339974,0.036194219226243836
1157316459,19.917152,-22.87773,24.42622566,22.67924881,21.57809067,20.51019669,20.39003944,0.07755452,0.02276352,0.01491041,0.0114756,0.02964624,470.359,809.24084,8.405668,30.677567,15.817856,15.239302,18.516856,18.578302,0.019402920052081198,0.04115924891506123
925210742,323.714279,1.585963,99.0,28.2028904,22.74783707,20.42246628,20.09919739,99.0,4.35044146,0.04570216,0.00943814,0.028708,787.718,1319.6345,9.269265,33.825813,15.259107,14.717607,17.958107,18.056607,0.012776116074530943,0.02783036502113138
1365399279,45.968988,-47.349906,26.42268944,24.32605171,21.87924767,20.58622932,20.2829895,0.42370087,0.08131748,0.01571748,0.01067165,0.02530414,241.99072,393.64407,5.892658,22.11398,16.526947,15.985199,19.225946999999998,19.324199,0.026438501992380656,0.060994056679927085
1574991955,85.210836,-51.688778,25.12366104,23.42609215,21.30746651,20.2895565,20.04960823,0.17256844,0.04060674,0.01174418,0.00740128,0.0249438,237.6182,396.61407,5.097725,18.091984,16.562878,15.995608,19.261878000000003,19.334608,0.023292763746214033,0.04952704286235938
1298580524,24.340999,-7.899626,26.70458603,24.27927399,21.63646698,20.29772568,19.81395149,0.62450814,0.08718782,0.01386942,0.00714873,0.01764436,267.76285,518.22876,8.034261,29.842754,16.404957,15.668748,19.103957,19.007748,0.032577663578708754,0.06252327344296849
1036483183,0.7506,-2.614437,25.67329597,23.72967339,21.51761055,20.30311584,20.19676018,0.22897467,0.0562501,0.01217859,0.00770876,0.02162567,205.5439,378.4206,8.002141,31.162483,16.687077,15.955855,19.386077,19.294855,0.04226938478485337,0.08940907557162515
1488662470,67.699695,-55.441237,22.83979034,22.15932274,21.47015572,20.41636086,20.34129333,0.02341465,0.01335991,0.01216241,0.0085608,0.02722562,257.93356,422.22662,4.896616,17.152956,16.477837,15.953046,19.176837,19.292046,0.020611638407960303,0.044108032193288016
1203814046,27.692595,-13.278312,22.6714859,22.04816818,21.44327545,20.43809128,20.29332733,0.01524789,0.01093259,0.01109804,0.00821891,0.02575009,243.49753,411.59732,7.645843,29.88322,16.536043,15.951682,19.235042999999997,19.290682,0.03409220849589937,0.07882775784048408
872186688,301.930858,-56.801101,25.99621391,24.15415382,21.71658516,20.44369507,19.96696472,0.3292478,0.08658957,0.01575834,0.00899089,0.02797412,296.89685,517.04846,7.540856,27.537209,16.311508,15.745816,19.010508,19.084816,0.027576514786423534,0.05782464720868023
1182683843,23.086843,-13.765573,99.0,25.11068726,22.80158234,20.4777298,20.12663841,99.0,0.18676874,0.04104675,0.00949725,0.02618863,1161.1423,1911.8624,9.350135,32.66235,14.840407,14.292247,17.539407,17.631247,0.008742925039313574,0.018548769999076134
881328044,312.232626,-58.88731,26.59636497,24.3155365,21.47938156,20.36718178,20.26563072,0.69993633,0.11456825,0.01552861,0.01186058,0.0355955,201.14133,600.62897,7.440116,27.45277,16.72831,15.504182,19.42731,18.843182,0.040160832727914424,0.04962542234667409
952383115,333.076044,1.580705,26.45204544,24.73423004,21.73472404,20.37717056,20.18391609,0.5565902,0.18233599,0.0180002,0.01021795,0.03328542,249.47952,423.8346,8.050025,31.516073,16.483416,15.867157,19.182415999999996,19.206157,0.035033751835453514,0.0807346580196618
1217735696,28.933265,-23.026638,25.42333031,23.79032516,21.44923019,20.39654922,20.07759285,0.15445352,0.04684822,0.0099347,0.00677231,0.02181392,271.8724,620.8205,7.91932,30.007378,16.416132,15.527376,19.115132000000003,18.866376,0.03162620567981579,0.05247909291729669
1395352799,53.284307,-28.648972,26.6404171,24.86569977,21.84270477,20.52477646,20.11812401,0.56994927,0.14045696,0.01647723,0.00855024,0.02698204,228.72437,449.09067,7.033728,26.93106,16.6177,15.826838,19.316699999999997,19.165838,0.03338854160586819,0.06510940624643453
935650834,326.165236,-59.347859,22.12111855,21.09756279,21.73706055,20.5344677,21.17658043,0.01028996,0.00567839,0.01747345,0.0112779,0.06287489,512.1315,1732.9501,7.491542,29.322285,15.725904,14.398396,18.424903999999998,17.737396,0.01588232393216611,0.018371138575043928
1267865579,34.774,-55.905053,26.08782005,23.91435051,21.55847549,20.30961609,20.05379868,0.34588715,0.0782771,0.01397536,0.0082397,0.02007812,273.3709,447.367,5.833951,20.899582,16.396912,15.839343,19.095912,19.178342999999998,0.023170468464218007,0.05072218746959726
1475045972,65.738317,-34.129925,22.55273628,21.83713913,21.53316116,20.31443024,21.20158958,0.01698133,0.01062623,0.01396614,0.00864434,0.0662443,396.90463,1042.1157,7.191622,26.753994,16.007793,14.970349,18.706792999999998,18.309349,0.019672747018181846,0.027873853073782276
951728162,332.27408,-63.533042,23.22862244,22.15914536,21.76318741,20.32347488,21.38127518,0.02762602,0.01479873,0.01778317,0.00855741,0.07426528,234.25522,444.52048,6.657115,25.271006,16.567524,15.88256,19.266523999999997,19.22156,0.030854683941465278,0.06172414405936914
1297853416,24.784672,4.320206,26.28150749,23.95580292,21.49057007,20.3423481,20.00261497,0.56239194,0.09119662,0.01615823,0.01005589,0.03229421,360.3835,668.38684,8.530357,32.849117,16.09149,15.404697,18.79049,18.743697,0.025699615643923607,0.053360529392283904
1019469383,355.802738,-44.697947,24.40858269,23.50619507,21.70673561,20.34790611,20.3067379,0.06572215,0.0393564,0.01509009,0.007982,0.01960387,185.51105,375.5199,6.676154,25.18498,16.837423,16.030432,19.536423,19.369432,0.039073371135254775,0.07281703207235994
1179733688,22.601949,-37.696966,26.8592453,25.09053993,21.88226891,20.39032555,19.93273926,0.69961601,0.18617317,0.01877335,0.00865877,0.01664585,250.23247,453.56683,7.016501,26.143654,16.50976,15.883364,19.208759999999998,19.222364,0.030443967429253368,0.06258198306183389
1521729971,74.639033,-41.352708,25.05922508,24.02858353,21.79964066,20.39968491,19.96367836,0.12501328,0.06864453,0.01642266,0.01048119,0.02298903,238.71481,490.2392,6.149902,22.04324,16.544992,15.778443,19.243992,19.117442999999998,0.027971332223226664,0.04881931868804574
1026116848,357.245119,-57.24748,22.50308609,21.92116356,21.43737984,20.402565,20.37151337,0.01193086,0.00993619,0.0105439,0.00904952,0.02517331,287.76132,511.39,6.519551,24.076672,16.345871,15.730484,19.044871,19.069484,0.024598554661436317,0.051117375154943044
1164769644,20.336304,-29.901458,23.54653931,22.38597298,21.41436768,20.36808014,20.29654694,0.03548078,0.01735097,0.01341645,0.00960231,0.02864296,573.517,915.40466,7.732301,28.562346,15.608714,15.094809,18.307714,18.433809,0.01463816964760851,0.03387701035411874
892000317,305.333697,-40.086829,27.13696861,23.95018196,21.64450264,20.35541725,20.43058205,2.18919849,0.1595691,0.05207192,0.01656993,0.04664442,305.02084,533.09296,8.568056,33.402317,16.301714,15.709287,19.000714000000002,19.048287,0.030498403333998822,0.0680296076123533
1033711037,359.943099,-52.129619,24.35967636,22.70381737,21.63423347,20.50323868,20.28546906,0.06977213,0.02066477,0.01321552,0.00947651,0.03032101,555.06067,1061.4319,7.987133,28.313591,15.640419,14.935693,18.339419,18.274693,0.01562337225283574,0.028961905926714597
1258852383,34.6645,-12.550566,25.94152451,24.32336807,21.85718918,20.4835968,20.05744743,0.35888138,0.10641322,0.02100909,0.01051073,0.02412068,234.25697,387.817,7.405261,28.00287,16.603209,16.03131,19.302208999999998,19.37031,0.034321966912589166,0.07839710429438443
1019451306,354.60966,-63.820179,25.22674179,23.61223221,21.23492622,20.21252251,19.96320343,0.1577014,0.04575909,0.01027249,0.00775285,0.02038344,331.3943,533.5672,6.963706,25.59033,16.202293,15.694931,18.901293000000003,19.033931,0.022814960074724933,0.05207281814307197
1217118778,29.082722,-14.933548,21.93749428,21.2286396,21.28160667,20.22203827,20.98155212,0.00830574,0.00532524,0.00927148,0.00693536,0.04339223,324.38583,654.65533,7.777492,30.411407,16.211292,15.452687,18.910292,18.791687,0.02603166928289289,0.05043686976096997
1392508900,53.065549,-31.023798,26.71978569,24.13295746,21.47830772,20.22400856,19.80733871,0.61702085,0.07637691,0.01342185,0.00769142,0.01904079,236.74571,428.53976,7.147851,25.522278,16.566687,15.896261,19.265687,19.235261,0.03278065996176489,0.0646625210517267
1059063765,4.276838,-55.56034,23.27633476,22.27069473,21.44810867,20.3569622,20.18182373,0.02820115,0.01510815,0.01098766,0.00886755,0.02238025,397.6467,663.01575,7.262555,26.408499,16.011496,15.461325,18.710496,18.800325,0.01982971040007921,0.043245825574458614
1592623051,86.634116,-57.591899,27.22229576,24.539814,21.69322586,20.36855316,19.93772507,1.04910123,0.10906769,0.01404462,0.00783889,0.01855889,251.9124,427.31122,5.344538,18.3914,16.498884,15.895225,19.197884000000002,19.234225,0.02303482640912319,0.04672989592032867
1576208312,85.610893,-18.420871,23.44093323,22.56594849,21.70505142,20.59932137,19.7801342,0.04380555,0.02469995,0.01873525,0.01200439,0.01892104,157.33835,584.57806,7.344651,28.421583,16.9955,15.596114,19.694499999999998,18.935114,0.05068283417242523,0.05278737566654173
1600795826,90.749806,-58.850947,24.52358437,23.72126198,21.70759392,20.61009789,20.35739136,0.07819255,0.04900669,0.01361155,0.00986016,0.02349873,216.4514,402.71402,5.071723,17.999346,16.648403,16.001785,19.347403,19.340785,0.02544013705434345,0.04852709526767511
1590237908,88.742213,-33.250687,22.87165642,22.18039703,21.5690403,20.41415024,19.64669418,0.02029118,0.01418727,0.01345117,0.0083557,0.01483791,301.5922,836.25336,6.874587,25.985529,16.30546,15.18902,19.00446,18.528019999999998,0.024748610868117863,0.03373789689178924
988530270,345.285034,-44.597254,25.62577057,24.38859177,21.66718292,20.41919136,20.02528,0.23377757,0.10037248,0.0130613,0.01009447,0.02275174,240.25883,417.77896,6.899297,26.183111,16.620142,15.953692,19.319142,19.292692,0.03117811129055756,0.06804543619406021
894208294,309.203937,-50.555196,24.93495178,23.86468887,21.78151703,20.41978073,20.14022446,0.11027937,0.06155413,0.01474206,0.00827878,0.02533336,200.36295,436.38126,7.571198,28.39859,16.766863,15.90154,19.465863,19.24054,0.041027164862527436,0.07065696938287902
1552011862,81.037565,-57.419993,23.79144478,22.26340675,22.05967522,20.51372528,20.20955658,0.0407538,0.0134398,0.01927702,0.00935513,0.0297158,349.9294,872.5569,5.461699,20.52575,16.135927,15.125122,18.834927,18.464122,0.01694617355326895,0.025540511919410844
1294493606,38.806522,-47.427361,22.90282631,21.9566288,21.42786026,20.39896774,20.89102173,0.021781,0.01249713,0.01264935,0.00976639,0.04439604,1605.6996,5899.5625,8.722766,34.313667,14.487079,13.073467,17.186079,16.412467,0.005898128673528505,0.006314975149413923
1009761867,351.642406,-53.244684,22.9764061,22.00561714,21.64489365,20.53925896,21.33535385,0.01897261,0.01084131,0.01327566,0.00989982,0.06758344,252.88358,543.21234,6.731571,25.76604,16.474789,15.647057,19.173789,18.986057,0.028901482451331506,0.051499423745134644
1073206339,7.320748,-4.715743,23.25446892,22.38450241,21.62984085,20.54902077,20.28034973,0.03240197,0.01818302,0.01548621,0.01188307,0.03317497,537.34204,911.1808,8.628675,33.45975,15.670567,15.072227,18.369567,18.411227,0.017434825770548966,0.03986965262783832
1090567168,10.757902,-54.326089,24.36392784,23.13732719,21.60450172,20.46375847,20.23010826,0.06719786,0.0291214,0.01339742,0.00970956,0.02249161,931.77374,2160.8118,8.04082,28.795416,15.07865,14.164356,17.77765,17.503356,0.009369452062410842,0.014468740721552667
1431856014,59.396816,-37.59764,23.83832932,22.55429268,21.61268616,20.48421288,20.27918053,0.04269088,0.0178863,0.01347146,0.00996439,0.02750169,441.70807,726.80475,6.456507,23.142347,15.879104,15.344454,18.578104,18.683454,0.01587035393347986,0.03457116096307253
1453753862,61.864879,-25.338579,22.82008743,21.92337036,21.54670906,20.25762939,20.9646225,0.0213803,0.01153652,0.0145997,0.00868407,0.06570326,495.3608,1103.3741,7.418597,27.782904,15.754939,14.901871,18.453939,18.240871,0.016260146849347075,0.027338782690403424
1596231021,90.180613,-42.935682,25.09201813,23.72529984,21.31503105,20.2637825,20.05783844,0.12927952,0.04670443,0.00973617,0.00663963,0.0209929,177.81572,388.0446,5.383373,19.594318,16.87518,15.991367,19.57418,19.330367,0.0328706762811375,0.05482426623162365
968969079,339.178759,-46.621438,25.72112083,24.35481262,22.04429245,20.49747467,19.98228073,0.32747349,0.21084918,0.03079725,0.01454942,0.02919185,304.23093,480.1624,7.4499,27.412788,16.288723,15.770204,18.987723000000003,19.109204,0.026587126272228763,0.06198539578475782
1195796169,26.778747,-34.453548,23.37302589,22.191185,21.56184196,20.5044899,20.37092972,0.0347679,0.01620065,0.0163434,0.01044383,0.02824522,242.85033,634.12085,7.001655,27.861418,16.559875,15.500072,19.258875000000003,18.839071999999998,0.03130302654612733,0.04770407760366157
