coadd_object_id,ra_des,dec_des,g_mag,g_magerr,g_flux,g_fluxerr,r_mag,r_magerr,r_flux,r_fluxerr,i_mag,i_magerr,i_flux,i_fluxerr,z_mag,z_magerr,z_flux,z_fluxerr,Y_mag,Y_magerr,Y_flux,Y_fluxerr,J_mag,J_magerr,J_flux,J_fluxerr,K_mag,K_magerr,K_flux,K_fluxerr,W1_mag,W1_magerr,W1_flux,W1_fluxerr,W2_mag,W2_magerr,W2_flux,W2_fluxerr
1095278981,10.778436,-39.779435,23.09591484,0.02316822,2.0971720643270286,0.04475096579744864,22.03274345,0.01178444,5.583449853842853,0.06060204081550151,21.38096428,0.01221385,10.176871433008579,0.11448340822321751,20.35069466,0.00949158,26.28585670193161,0.22979275321347517,20.56540108,0.03297215,21.56947467597857,0.6550319970180967,19.597202,0.043516,52.616166118802084,2.108841056226782,19.211056,0.080825,75.0892212007264,5.589835060258239,18.616023,0.01901115972316228,129.89451120352024,2.274443173977362,18.711737,0.04419292637750438,118.93377396969483,4.84098392759442
1449144303,49.453104,-16.999146,25.74956512,0.26157725,0.18204298662738733,0.04385807861531772,24.35247421,0.09086332,0.65918955309619,0.05516639404778734,21.53575897,0.01183607,8.824628104243187,0.09620100675288602,20.36377144,0.00994715,25.971164557155223,0.2379390761702167,19.95354462,0.02380119,37.89502099374738,0.8307235134772886,19.240669,0.03365,73.06887149860074,2.264608580935787,19.405684,0.118536,62.76628146422397,6.8525521273380425,20.239417000000003,0.07526571140856468,29.122804847048034,2.0188592914373418,20.321948,0.17154225824951613,26.991113409940187,4.264494935988059
1238786858,31.358108,-17.426847,25.30913925,0.17950836,0.2731142119752575,0.04515487654323221,24.21145248,0.08381914,0.7506180575752498,0.05794792489990127,21.55496216,0.01345952,8.669920915775956,0.1074782009229402,20.36533928,0.00896182,25.933688377339678,0.21406032713589498,20.02729225,0.02114243,35.4065083122216,0.6894673128288331,19.218692,0.037734,74.56297024833354,2.5913837145896745,19.318142,0.121135,68.03669361384284,7.590817037135506,19.976853,0.060658630229796895,37.090167959783095,2.072178097749574,20.112873999999998,0.1892811853433768,32.72279563185627,5.704709410815519
1402419204,54.490521,-57.532947,25.23013878,0.16739482,0.29372741823377585,0.04528581444445884,24.32124329,0.0947147,0.6784263132538049,0.05918283322444307,21.70332909,0.01584632,7.56255182806906,0.11037544456838286,20.37685013,0.0081241,25.66019474040312,0.19200427062939213,20.1319828,0.02344626,32.15191758807226,0.6943143426228926,19.151174,0.039971,79.34697965976957,2.921131403817546,19.220425,0.114854,74.44405134682316,7.875022529337834,19.713593000000003,0.03800794083228335,47.267518189597105,1.6546754421248215,19.401861999999998,0.0573687541012,62.987620180598626,3.328176105507629
1083417993,9.225868,-40.431918,99.0,99.0,0.0,0.14358902769679147,24.22636986,0.10074493,0.7403755290792616,0.06869908226687481,21.8654747,0.01954767,6.513435547179508,0.11726834574048141,20.65325928,0.01312444,19.892817025438458,0.24046548538878923,20.57093048,0.04011791,21.459905638754375,0.7929426680727018,19.641065,0.070775,50.53287412244854,3.2940452297186016,20.147595000000003,0.263545,31.69290143622048,7.692942053884462,19.974992999999998,0.0584369576872195,37.153762448103784,1.999705669375293,19.820255,0.10489068926516096,42.844788173374575,4.139144797079151
1151440487,18.432414,-44.496776,23.28703499,0.02644636,1.7586766763825294,0.042837842473510475,22.24003601,0.01352952,4.6130227455443755,0.05748356112910604,21.75408363,0.01482295,7.217163565483525,0.09853190324146552,20.65823936,0.01163674,19.801781133410636,0.21223219560753026,21.52587509,0.08305015,8.905328902694663,0.6811865515094304,20.15689,0.104648,31.422736240205218,3.0286606338208455,19.98881,0.172104,36.6839421585578,5.8149052721907575,19.376454000000003,0.03366999908297349,64.47901582546226,1.999572634862982,18.995231,0.052491048991707076,91.60255768281341,4.428621171535294
1616955504,76.844194,-37.266314,99.0,99.0,0.0,0.14358902769679147,24.55916977,0.11358638,0.5449191769657395,0.057007767110341716,21.86173439,0.01655718,6.535912719503224,0.09967088035459942,20.65841866,0.01215167,19.798511309494064,0.2215869516645943,20.38286591,0.02655008,25.51841147541569,0.624015173461159,19.477491,0.067005,58.74942224291705,3.6256551270329935,19.65193,0.200942,50.029711672836264,9.259219945790235,20.292803,0.06362642883643962,27.725462530071624,1.624770511378461,20.399936,0.140269468912391,25.12034501979291,3.245371609955051
1545245284,79.696745,-45.280788,99.0,99.0,0.0,0.14358902769679147,24.18003082,0.07465508,0.7726586518880438,0.05312790824935614,21.8181839,0.01577376,6.80340680382715,0.09884104963584896,20.66186142,0.01073609,19.735831654921473,0.1951539093414388,20.47615242,0.03084598,23.417419286000793,0.6652935066382073,19.596603,0.044573,52.645202434385766,2.161256664210273,19.610059999999997,0.125632,51.9967261286786,6.016611280318676,20.158389,0.0501551367797827,31.37938300146414,1.4495576730392141,20.122066,0.10366964198453167,32.44692911417956,3.098138857323838
932781584,325.603781,-51.695444,25.85291672,0.26406848,0.16551345788715444,0.040255530811502696,23.94072151,0.06582479,0.9631887380150226,0.058395120409867815,21.68859863,0.01470067,7.665854076909949,0.10379426472005006,20.66259193,0.01010294,19.72255736851944,0.18352138656470257,20.50014305,0.03094551,22.905658418593788,0.6528540528931558,19.705743000000002,0.076939,47.61050631351955,3.3738441522007765,19.60405,0.160345,52.285347646659275,7.721667594451476,19.88771,0.05504535769725616,40.26391494776795,2.0413260522020837,19.793668,0.11625820363673693,43.906902498512004,4.701452884559104
977065682,341.113352,-50.766018,25.94927979,0.3253063,0.15145655840826175,0.045379137594017495,23.77936363,0.05274953,1.1175180537923437,0.05429362293135732,21.67534447,0.01295901,7.760008768609224,0.0926210536148575,20.66399765,0.01086778,19.697038781814463,0.197159386593279,20.57737923,0.02790452,21.332821919264862,0.5482751273226412,19.853239000000002,0.087672,41.56276196875572,3.356147148226032,20.072068,0.208688,33.97604318579915,6.530492829920493,20.683048999999997,0.10715996571629757,19.354430641706603,1.9102431280586891,20.463002,0.20881766120287373,23.702775329131782,4.558711486782457
1242445141,31.549731,-49.381008,99.0,99.0,0.0,0.14358902769679147,25.22809029,0.20403577,0.29428212540272025,0.05530264146175052,22.18468475,0.02266797,4.85429427038768,0.10134781948883509,20.66557312,0.01262726,19.66847789409447,0.2287470778671422,20.32870483,0.02710617,26.823662000564433,0.6696716375703925,19.188371,0.042438,76.67461429865837,2.9969685705851004,19.463693999999997,0.120346,59.50074452056785,6.595226878031067,19.848087999999997,0.043882495583857636,41.76041443477311,1.6878420319622987,19.829845,0.09651789530862585,42.4680187079541,3.775248320592016
1019314208,355.563664,-64.511518,99.0,99.0,0.0,0.14358902769679147,24.75919342,0.1542244,0.4532341569190445,0.06438006359557397,22.01395798,0.01926424,5.68089559798392,0.10079624842102909,20.66862679,0.01150247,19.613237350492515,0.20778589977772446,20.30490494,0.02384716,27.418142168382413,0.6022133372054401,19.397024000000002,0.053681,63.26891692336872,3.128143571596161,19.118850000000002,0.109439,81.74477447566642,8.239631629337977,20.133175,0.06300271652683834,32.116632333154094,1.8636525832102655,20.160311999999998,0.1316164088922296,31.323854644785836,3.7971776596759277
992157924,347.081309,-2.183565,24.43233681,0.12877433,0.612442437076342,0.07263906660977779,22.92432594,0.0456918,2.45623335118951,0.10336739490130788,21.79680443,0.02520691,6.93870187182432,0.16109183136144062,20.66895485,0.01719135,19.607312019241782,0.3104586196949037,20.66605949,0.05976076,19.65966911049911,1.0821014922806955,19.535633,0.103098,55.686099621270756,5.287771996175376,18.466875,0.09232,149.02186696759406,12.671308830042282,17.782088,0.011745468972821277,280.00436394894695,3.029080687006802,17.823477,0.024119713546172438,269.5312962823861,5.987658539495717
880497241,311.737564,-57.730897,25.75953102,0.30701184,0.18037967163650456,0.051005662927171,23.65685272,0.0621638,1.2510046155070162,0.07162623883835514,21.69012642,0.01773257,7.65507468234608,0.1250249803451746,20.66993904,0.01482151,19.589546583467616,0.267419156982991,20.5310421,0.04855774,22.262973020147903,0.9956743183121363,19.629507,0.07372,51.07368575043704,3.467833251780514,19.703068000000002,0.165559,47.72795208261441,7.277819404213244,20.353747,0.08305843729705413,26.212062812858456,2.005213574003687,20.402046,0.21946319234871964,25.071574003709834,5.067794224737196
