#lambda_mu flux_mjy
1.4659756422042847 0.048705495366403485
1.466650128364563 0.04868605088099859
1.46732497215271 0.048666497946849366
1.4680001735687256 0.048646840901603226
1.4686757326126099 0.04863623260067078
1.4693514108657837 0.048666949849517714
1.4700276851654053 0.04869767530806392
1.4707040786743164 0.048728410951896964
1.4713807106018066 0.048759149393896195
1.4720579385757446 0.04886160117496873
1.4727352857589722 0.04897849536423796
1.4734128713607788 0.049095595302950296
1.4740909337997437 0.049212916362918524
1.4747692346572876 0.049367536320796164
1.4754478931427002 0.04956162214977066
1.476126790046692 0.04975608835905784
1.4768059253692627 0.04995093074514733
1.4774855375289917 0.0501478407918569
1.4781653881072998 0.05035541699996765
1.4788455963134766 0.050563403013025865
1.4795260429382324 0.05077179461331986
1.480206847190857 0.05098059720251872
1.48088800907135 0.051126949597457096
1.4815694093704224 0.05125700572352657
1.4822511672973633 0.05138728427650231
1.4829331636428833 0.05151780014009965
1.4836156368255615 0.05158459785556248
1.4842982292175293 0.051571399900628506
1.4849812984466553 0.051558104235312
1.4856646060943604 0.05154471544970753
1.486348271369934 0.051517757766859545
1.487032175064087 0.0513650860467649
1.4877164363861084 0.05121198488482095
1.488400936126709 0.05105846279070257
1.4890859127044678 0.05090451435883752
1.4897711277008057 0.0506990223020727
1.4904565811157227 0.05047586068936679
1.4911425113677979 0.05025212966569628
1.4918285608291626 0.050027828230109594
1.4925150871276855 0.049811946970172945
1.4932018518447876 0.04960886748780699
1.4938889741897583 0.04940526065398887
1.494576334953308 0.049201134781736613
1.4952640533447266 0.04900098572691123
1.4959521293640137 0.0488783687113145
1.4966405630111694 0.04875541245454782
1.4973292350769043 0.048632116338261144
1.4980181455612183 0.048508479743745885
1.4987075328826904 0.04844958648260732
1.4993970394134521 0.04841747699084251
1.5000871419906616 0.04838522574608408
1.5007773637771606 0.048352842662111005
1.5014678239822388 0.048343206999868375
1.502158761024475 0.04837423748806688
1.50285005569458 0.04840527760682994
1.5035415887832642 0.04843632985644838
1.5042333602905273 0.048467871483621194
1.5049256086349487 0.048537704482270225
1.5056180953979492 0.0486076302301944
1.5063109397888184 0.048677665765137136
1.5070040225982666 0.048747790672619716
1.5076974630355835 0.048803652202914286
1.508391261100769 0.04885232969888523
1.5090852975845337 0.04890106535693645
1.5097798109054565 0.048949849730054576
1.5104745626449585 0.048995140587801286
1.5111695528030396 0.04903285373216723
1.5118649005889893 0.04907059484075948
1.5125606060028076 0.04910835838025342
1.513256549835205 0.04914614982582925
1.5139529705047607 0.04914972982574509
1.514649510383606 0.0491522063541263
1.5153465270996094 0.04915462475498217
1.516043782234192 0.049156981953805426
1.516741394996643 0.049143229252051925
1.517439365386963 0.0491196543215616
1.5181375741958618 0.049095959337431286
1.5188361406326294 0.04907214849573139
1.5195350646972656 0.049045582689917315
1.520234227180481 0.049011964778789864
1.520933747291565 0.048978204181393675
1.5216337442398071 0.04894430280714486
1.5223337411880493 0.04891026480208864
1.5230343341827393 0.048885822065822114
1.5237351655960083 0.04886201460334215
1.524436354637146 0.04883809468652325
1.5251377820968628 0.04881405413055772
1.5258395671844482 0.04880564187160137
1.5265417098999023 0.048808526809004084
1.5272440910339355 0.04881135167578529
1.5279468297958374 0.04881412503240264
1.5286500453948975 0.0488246536107582
1.529353380203247 0.04886083117353598
1.5300570726394653 0.04889703241079198
1.5307611227035522 0.04893324860084311
1.5314655303955078 0.0489694958679981
1.5321701765060425 0.04902895674964384
1.5328752994537354 0.049091493980664966
1.5335806608200073 0.04915410523979996
1.534286379814148 0.04921679928244557
1.5349923372268677 0.04928331054469883
1.535698652267456 0.049353129380361335
1.536405324935913 0.04942303818417955
1.5371123552322388 0.04949305785276556
1.537819504737854 0.04955992905658361
1.538527250289917 0.04961320273119634
1.5392351150512695 0.0496665231122757
1.5399434566497803 0.04971991414154719
1.5406520366668701 0.049773361710283244
1.5413609743118286 0.049805678818696894
1.5420702695846558 0.049834080627881576
1.542779803276062 0.0498624867169419
1.543489694595337 0.0498908946138732
1.5441999435424805 0.049897507339315375
1.5449105501174927 0.049881927802189516
1.545621395111084 0.049866248816610774
1.546332597732544 0.04985046603494767
1.5470441579818726 0.049830278427390066
1.5477560758590698 0.04978528864005874
1.5484682321548462 0.0497401331374806
1.5491807460784912 0.04969481591070937
1.5498936176300049 0.04964932842085094
1.5506068468093872 0.04959851200804494
1.5513203144073486 0.049546236504711634
1.5520341396331787 0.04949376996298778
1.5527483224868774 0.04944112540937521
1.5534627437591553 0.04939836087071351
1.5541776418685913 0.04936754133034757
1.5548927783966064 0.04933658836865304
1.5556082725524902 0.04930549975703568
1.5563241243362427 0.049279424696895925
1.5570402145385742 0.0492964190907989
1.557756781578064 0.04931338809449257
1.5584735870361328 0.04933033546776698
1.5591906309127808 0.04934725688289491
1.559908151626587 0.04942043079495797
1.5606259107589722 0.04951157954581343
1.561344027519226 0.04960288370563866
1.5620625019073486 0.049694333011641646
1.5627812147140503 0.04981187709430424
1.5635004043579102 0.04996675769126124
1.5642198324203491 0.05012193015685409
1.5649396181106567 0.05027740548243193
1.565659761428833 0.050436619401179994
1.5663801431655884 0.05064633571383242
1.567101001739502 0.05085649266490534
1.5678220987319946 0.05106705585614294
1.5685434341430664 0.051278025845259874
1.5692652463912964 0.05150823057100127
1.5699872970581055 0.05174630796891398
1.5707098245620728 0.05198488749141515
1.5714324712753296 0.052223944120265646
1.5721557140350342 0.052460797300610165
1.5728789567947388 0.05269346554518442
1.5736027956008911 0.05292665969919088
1.5743268728256226 0.05316027916866882
1.5750513076782227 0.05339342385048793
1.5757761001586914 0.05358321442538252
1.5765011310577393 0.05377339355182565
1.5772266387939453 0.05396395735099909
1.5779523849487305 0.054154850313822674
1.5786784887313843 0.05431854329493581
1.5794048309326172 0.05446918254271799
1.5801316499710083 0.05462011111892039
1.580858826637268 0.05477133400920741
1.581586241722107 0.05490557271450068
1.5823140144348145 0.055004560468599376
1.5830421447753906 0.055103713678112426
1.583770513534546 0.055203021455962856
1.5844993591308594 0.05530249507877864
1.585228443145752 0.05537471513664121
1.5859577655792236 0.05544646445988763
1.5866875648498535 0.0555183181898605
1.587417721748352 0.055590255275452305
1.5881481170654297 0.05566842181223904
1.588878870010376 0.0557502574907362
1.5896100997924805 0.055832211769693364
1.5903414487838745 0.05591428067421302
1.5910733938217163 0.05601052104835466
1.5918054580688477 0.05614215128827812
1.5925378799438477 0.056274007034858
1.5932706594467163 0.05640609927411438
1.5940039157867432 0.05653844220816665
1.5947374105453491 0.05674441847322927
1.5954711437225342 0.056955664276154845
1.5962053537368774 0.05716733861181372
1.5969398021697998 0.057379420941508934
1.5976747274398804 0.057691910873329616
1.59840989112854 0.05807448440965713
1.5991452932357788 0.05845784290609763
1.5998811721801758 0.05884203615880132
1.6006174087524414 0.05929304747346685
1.6013538837432861 0.05995087711574629
1.6020907163619995 0.060610105643645176
1.6028279066085815 0.061270820282329656
1.6035655736923218 0.061933018522309806
1.6043033599853516 0.0627753818826372
1.6050416231155396 0.06364042918223209
1.6057801246643066 0.06450744089839687
1.6065189838409424 0.0653763184451485
1.6072583198547363 0.06607172246873462
1.6079978942871094 0.06662376989472493
1.608737826347351 0.06717703993779424
1.6094781160354614 0.06773153461934822
1.6102186441421509 0.06822212572871546
1.6109596490859985 0.06845464720323192
1.6117008924484253 0.06868757514610617
1.6124426126480103 0.06892099381490702
1.6131844520568848 0.06915482566752687
1.6139267683029175 0.06960266619113037
1.6146694421768188 0.07008825465115055
1.6154123544692993 0.07057483553243825
1.616155743598938 0.07106248270930501
1.6168993711471558 0.0715637995201922
1.6176434755325317 0.07207861774357453
1.6183878183364868 0.07259449062367608
1.6191325187683105 0.07311149024704836
1.619877576828003 0.07351944608061071
1.620622992515564 0.07334272438875993
1.621368646621704 0.07316551488900887
1.6221147775650024 0.07298779042746649
1.6228611469268799 0.07280957636731668
1.623607873916626 0.07213623018726185
1.6243550777435303 0.07134580547275227
1.6251025199890137 0.07055352390456072
1.6258503198623657 0.06975937703773082
1.6265984773635864 0.06894838574067148
1.6273468732833862 0.0681182538068417
1.6280957460403442 0.06728607493512555
1.628844976425171 0.06645184009904583
1.6295944452285767 0.06563765350467513
1.630344271659851 0.0649888352964865
1.6310944557189941 0.06433840323298574
1.6318449974060059 0.06368634931947194
1.6325958967208862 0.06303275840894927
1.6333471536636353 0.06244635826212799
1.634098768234253 0.061879279808821804
1.6348507404327393 0.06131078495755901
1.6356029510498047 0.06074093819304639
1.6363555192947388 0.060190638308167094
1.6371084451675415 0.05966784937996549
1.6378618478775024 0.05914375182735371
1.6386154890060425 0.05861840471181632
1.6393694877624512 0.058095899780881546
1.6401238441467285 0.05762499909275224
1.6408785581588745 0.05715291521411615
1.6416336297988892 0.056679650309590685
1.6423890590667725 0.05620518904197654
1.6431447267532349 0.0557945636179192
1.643900752067566 0.055407354218760134
1.6446572542190552 0.0550191493738404
1.645414113998413 0.05462996853303265
1.6461713314056396 0.0542777331895308
1.6469286680221558 0.0539868332433704
1.64768648147583 0.05369518401464451
1.6484447717666626 0.05340277990974013
1.6492033004760742 0.053112506599827775
1.649962067604065 0.052909175855865596
1.6507214307785034 0.05270524265672037
1.651481032371521 0.0525008197167471
1.6522408723831177 0.05229590229269996
1.6530011892318726 0.05213651058157528
1.6537617444992065 0.05199801905450068
1.6545228958129883 0.05185910385365851
1.6552841663360596 0.051719832366624995
1.65604567527771 0.05159376916660675
1.656807780265808 0.05149404951742794
1.6575701236724854 0.051394052422219255
1.6583330631256104 0.051293736832531175
1.659096121788025 0.0511931388436969
1.6598594188690186 0.051110413273723065
1.6606231927871704 0.05102759983278409
1.661387324333191 0.050944544976542785
1.6621519327163696 0.050861216311560375
1.6629167795181274 0.050782382253533695
1.6636818647384644 0.05070596759217617
1.6644474267959595 0.05062929288306225
1.6652132272720337 0.05055239387028996
1.6659795045852661 0.05047762599602391
1.6667461395263672 0.05040833355434648
1.667513132095337 0.050338814340017184
1.6682804822921753 0.050269064120639355
1.6690480709075928 0.05019910452386094
1.669816255569458 0.05014435324278361
1.6705845594406128 0.0500902878952356
1.6713531017303467 0.05003603877043872
1.6721222400665283 0.049981591779865116
1.6728918552398682 0.04993659614187473
1.673661470413208 0.04989788332390268
1.6744316816329956 0.04985900872681111
1.6752021312713623 0.049819979429193056
1.6759730577468872 0.04979177115260502
1.6767441034317017 0.04979590805937643
1.6775156259536743 0.04979998764561752
1.6782877445220947 0.049804017562837186
1.6790599822998047 0.04980798935257683
1.6798324584960938 0.04983187691404685
1.680605411529541 0.049857851143917414
1.681378722190857 0.0498838130977875
1.682152509689331 0.049909782005163
1.6829265356063843 0.04994202832831793
1.6837009191513062 0.04997926536373117
1.6844757795333862 0.05001652959938087
1.6852507591247559 0.05005380853957707
1.6860263347625732 0.05009033668028457
1.6868021488189697 0.05012391983723864
1.6875783205032349 0.050157521281492944
1.6883548498153687 0.050191133634359314
1.6891316175460815 0.05022475634754384
1.6899089813232422 0.050243152342780296
1.6906864643096924 0.05025909374115744
1.6914646625518799 0.05027502235836892
1.692242980003357 0.05029091307747927
1.693021535873413 0.05029336761970107
1.6938005685806274 0.05028315562360138
1.694580078125 0.050272858671066296
1.695359706878662 0.050262479803067646
1.6961398124694824 0.05024744801624146
1.6969202756881714 0.050209744287701384
1.6977012157440186 0.05017188027421516
1.6984823942184448 0.05013387375318725
1.6992640495300293 0.05009570629011381
1.7000459432601929 0.050040099091158245
1.7008280754089355 0.049980512279902245
1.7016106843948364 0.04992072140125263
1.7023937702178955 0.04986073319370191
1.7031770944595337 0.04979548174075337
1.70396089553833 0.04972438142067557
1.7047449350357056 0.04965306881642207
1.7055293321609497 0.04958152861037015
1.706314206123352 0.04950988602550483
1.707099437713623 0.04943903229598605
1.7078849077224731 0.04936794515691381
1.708670735359192 0.04929664967741126
1.7094570398330688 0.04922510496332616
1.710243582725525 0.04916227419720531
1.7110307216644287 0.0491017536556485
1.711817979812622 0.049041043575561376
1.7126057147979736 0.048980131280047516
1.7133938074111938 0.04892699816402504
1.7141820192337036 0.0488842372722837
1.7149709463119507 0.04884130142176011
1.7157599925994873 0.048798213047718406
1.7165493965148926 0.0487568123831645
1.7173393964767456 0.04873557826320215
1.7181296348571777 0.04871423701485996
1.718920111656189 0.048692788467026724
1.719711184501648 0.0486712202035678
1.720502495765686 0.04866663378553996
1.7212941646575928 0.04866810294287219
1.7220863103866577 0.04866951836542245
1.7228786945343018 0.048670870528859704
1.7236714363098145 0.048681160621678564
1.7244646549224854 0.04870555556703555
1.7252579927444458 0.04872994539957056
1.726051926612854 0.04875433700754947
1.7268463373184204 0.048779674234625245
1.7276408672332764 0.04882698566928754
1.728435754776001 0.04887434697351813
1.7292309999465942 0.04892175475380777
1.7300269603729248 0.04896922322870217
1.7308228015899658 0.049032339229299074
1.7316193580627441 0.04910244494347748
1.7324161529541016 0.04917264974114637
1.7332133054733276 0.04924294076452808
1.734010934829712 0.049320513416754114
1.7348088026046753 0.049411696953989614
1.7356070280075073 0.0495030281608339
1.736405611038208 0.0495945072131692
1.737204670906067 0.04968613771186028
1.7380040884017944 0.049793422338363896
1.7388038635253906 0.0499009066063893
1.739603877067566 0.05000855027574141
1.740404486656189 0.05011640775776367
1.7412052154541016 0.05023563307755042
1.7420064210891724 0.05036105914002558
1.7428079843521118 0.05048671443790777
1.74360990524292 0.05061259582647449
1.7444123029708862 0.050734696302112886
1.7452150583267212 0.050847830485409085
1.7460181713104248 0.050961164423215494
1.7468215227127075 0.05107466477943987
1.7476253509521484 0.05118839898774299
1.748429536819458 0.05128375854228116
1.7492339611053467 0.051378440623292915
1.7500388622283936 0.05147328204818446
1.750844120979309 0.05156827951681921
1.7516498565673828 0.051645049777146186
1.7524558305740356 0.051710148580937955
1.7532622814178467 0.05177533725345766
1.7540690898895264 0.05184060885819383
1.7548761367797852 0.05189669120844523
1.7556837797164917 0.05192674812282243
1.7564916610717773 0.0519568031818937
1.757299780845642 0.05198686255050428
1.758108377456665 0.052016926158290656
1.7589173316955566 0.05201661085785759
1.7597267627716064 0.052013398732135306
1.760536551475525 0.052010109821455076
1.761346697807312 0.052006743934083687
1.7621572017669678 0.051995725933314696
1.7629679441452026 0.05197883618856228
1.7637792825698853 0.0519618361250977
1.764590859413147 0.05194473583699779
1.7654027938842773 0.05192200137764972
1.766215205192566 0.05187952207026106
1.7670279741287231 0.05183688948228058
1.7678409814834595 0.05179408852541655
1.768654465675354 0.05175112230428136
1.7694683074951172 0.05170407167208187
1.7702826261520386 0.05165627294657479
1.7710970640182495 0.051608310063200026
1.7719120979309082 0.05156015400062741
1.7727274894714355 0.0515132480030319
1.773543119430542 0.05146747462064556
1.7743592262268066 0.05142152594587726
1.7751758098602295 0.05137539623434158
1.7759926319122314 0.05133009549877316
1.776809811592102 0.051289201012459575
1.7776273488998413 0.05124814948336641
1.7784453630447388 0.051206937183210205
1.7792636156082153 0.05116556376881867
1.7800824642181396 0.05112750833779185
1.780901551246643 0.05109001096600739
1.7817211151123047 0.05105236118035235
1.7825407981872559 0.051014572173133446
1.7833610773086548 0.05097661249754948
1.784181833267212 0.050938491418013425
1.7850027084350586 0.0509002268551702
1.7858240604400635 0.05086180494365117
1.7866458892822266 0.05082256322391877
1.7874679565429688 0.05077894731059742
1.7882903814315796 0.05073517167644828
1.7891132831573486 0.05069122934922659
1.7899366617202759 0.050647111599161736
1.7907603979110718 0.05059640115605732
1.7915843725204468 0.050543781357498097
1.79240882396698 0.05049097125984824
1.7932333946228027 0.05043798753118794
1.7940585613250732 0.05038113059681365
1.794884204864502 0.05031941111978599
1.7957102060317993 0.05025748374632464
1.7965363264083862 0.05019536074282512
1.797363042831421 0.050132533213322616
1.7981899976730347 0.050064820395148014
1.7990175485610962 0.049996872057456454
1.7998453378677368 0.04992871583509291
1.8006736040115356 0.049860323116033785
1.8015021085739136 0.04979196970553801
1.8023310899734497 0.049723481367495964
1.803160548210144 0.0496547558985964
1.8039902448654175 0.049585824487476185
1.8048202991485596 0.04951925360736459
1.8056508302688599 0.04945637121035441
1.8064815998077393 0.04939328232514227
1.8073128461837769 0.04932998023677456
1.8081445693969727 0.04926707783586836
1.8089765310287476 0.04921523892403626
1.8098089694976807 0.04916322241673771
1.8106417655944824 0.049111015445019474
1.8114750385284424 0.049058630118732266
1.812308430671692 0.0490170194501536
1.8131424188613892 0.04897984937032001
1.813976764678955 0.048942526461413734
1.8148113489151 0.0489050697375801
1.8156465291976929 0.04887377111086164
1.8164820671081543 0.04885376780868157
1.8173177242279053 0.04883366049515633
1.8181540966033936 0.04881344313706193
1.8189905881881714 0.04879328123936223
1.819827675819397 0.048791248429152764
1.8206650018692017 0.048789145838086634
1.821502923965454 0.04878698199434595
1.822340965270996 0.0487847480504887
1.8231794834136963 0.04879431984736526
1.8240185976028442 0.04880994841987442
1.8248578310012817 0.04882553760805852
1.825697422027588 0.04884110490708884
1.8265377283096313 0.04886156547854343
1.8273781538009644 0.0488927491617787
1.828218936920166 0.04892394369408228
1.8290601968765259 0.04895514902165493
1.829901933670044 0.04898636796327766
1.8307439088821411 0.04902853347788639
1.8315863609313965 0.04907111433168554
1.832429051399231 0.049113731909135275
1.8332722187042236 0.04915637707269232
1.834115982055664 0.04920199254546341
1.8349599838256836 0.049249433322702
1.8358043432235718 0.04929691556260454
1.8366490602493286 0.049344451444558894
1.837494134902954 0.04939119690722859
1.8383396863937378 0.04943576115213296
1.8391855955123901 0.04948036287918045
1.8400318622589111 0.04952500512793409
1.8408784866333008 0.04956968485208406
1.8417255878448486 0.04960517953062841
1.8425730466842651 0.04963993209018019
1.8434208631515503 0.0496747021270125
1.8442691564559937 0.04970948959915775
1.8451178073883057 0.049736309801397795
1.8459668159484863 0.04975726561250663
1.8468164205551147 0.04977821630270667
1.8476662635803223 0.049799142835712296
1.8485164642333984 0.04981707682046312
1.8493670225143433 0.04982500225262156
1.8502179384231567 0.049832873771915365
1.8510693311691284 0.04984070335752404
1.8519210815429688 0.049848490857364744
1.8527731895446777 0.049849651039820725
1.853625774383545 0.04984987865293231
1.8544787168502808 0.049850037516550594
1.8553320169448853 0.04985013651097933
1.856185793876648 0.04985074341165832
1.8570398092269897 0.04985178556107317
1.8578945398330688 0.04985276550714109
1.8587493896484375 0.04985368556461813
1.8596047163009644 0.04985489695273984
1.8604604005813599 0.049857574265349286
1.861316442489624 0.04986020026340646
1.8621728420257568 0.04986276280287429
1.8630298376083374 0.04986526977691123
1.863887071609497 0.049890006255978274
1.864744782447815 0.049918977604881974
1.865602731704712 0.049947951845826496
1.8664612770080566 0.049976934000484675
1.8673200607299805 0.05001377978924865
1.8681793212890625 0.05005874881160299
1.8690390586853027 0.050103768855268765
1.869899034500122 0.05014881653109401
1.8707596063613892 0.05019570751468555
1.8716202974319458 0.050253138273564306
1.8724814653396606 0.05031064255086993
1.8733431100845337 0.050368222946213806
1.874205231666565 0.050425876956933964
1.8750675916671753 0.05048731978779778
1.8759304285049438 0.05054980911518169
1.8767935037612915 0.05061236140983841
1.877657175064087 0.050675007890744674
1.8785213232040405 0.05073593423230722
1.8793855905532837 0.05079472364217844
1.880250334739685 0.05085359736574408
1.8811156749725342 0.050912546739514355
1.8819812536239624 0.05097048384064465
1.8828473091125488 0.051019118597759226
1.883713722229004 0.051067799191812674
1.8845804929733276 0.05111652562916053
1.88544762134552 0.05116529791616217
1.8863152265548706 0.051204908579377255
1.8871831893920898 0.05124156993160928
1.8880515098571777 0.051278243203738104
1.8889203071594238 0.0513149403277679
1.8897894620895386 0.05134826016445139
1.890659213066101 0.05137666290516897
1.8915290832519531 0.05140506854473824
1.8923994302749634 0.05143347278076935
1.8932702541351318 0.05146184163364503
1.894141435623169 0.05148975481362815
1.8950130939483643 0.05151767283525952
1.8958851099014282 0.05154559400494202
1.8967573642730713 0.05157349876187048
1.897630214691162 0.051607327896439896
1.8985035419464111 0.05164354009880358
1.8993769884109497 0.05167977072546967
1.900251030921936 0.051716020640563
1.901125431060791 0.051757716239887015
1.9020001888275146 0.05180886461329931
1.9028754234313965 0.05186006270661143
1.903751015663147 0.051911310532606524
1.9046272039413452 0.05196293924499865
1.905503511428833 0.052031345265495695
1.906380295753479 0.05209984005770688
1.9072576761245728 0.05216844022358222
1.908135175704956 0.052237118761778424
1.909013032913208 0.05231606420934781
1.9098916053771973 0.052400149009093185
1.9107705354690552 0.05248435175476534
1.9116495847702026 0.05256865857974722
1.9125293493270874 0.052656589051412274
1.9134093523025513 0.05275191607329205
1.9142898321151733 0.05284739809463931
1.915170669555664 0.05294302929543617
1.916051983833313 0.05303880984508372
1.916933536529541 0.053140712788207
1.9178155660629272 0.05324291763062067
1.9186981916427612 0.053345316210501696
1.9195810556411743 0.053447861021185566
1.9204643964767456 0.05355240072673697
1.9213480949401855 0.05365816103069669
1.9222322702407837 0.05376412320975
1.9231168031692505 0.053870256872389166
1.9240015745162964 0.05397699495836699
1.92488694190979 0.05408510556075114
1.9257726669311523 0.05419338590266673
1.9266587495803833 0.05430185443200406
1.9275453090667725 0.054410499211754663
1.9284324645996094 0.05452111322075416
1.9293197393417358 0.054632013831763616
1.930207371711731 0.05474310788580009
1.9310957193374634 0.054854396790373135
1.9319844245910645 0.05496754011953837
1.932873249053955 0.05508201338786083
1.9337626695632935 0.05519670155989219
1.93465256690979 0.055311584732778966
1.9355428218841553 0.05542751308215348
1.9364334344863892 0.05554633643205667
1.9373244047164917 0.05566535745030436
1.9382158517837524 0.05578457637705672
1.9391077756881714 0.055904026919008955
1.940000057220459 0.056026632726347246
1.9408928155899048 0.05614982689448563
1.9417859315872192 0.05627323383724355
1.9426792860031128 0.056396831916399597
1.943573236465454 0.0565215878316288
1.944467544555664 0.05664733741717266
1.9453623294830322 0.056773298519239734
1.9462575912475586 0.05689950627491031
1.947153091430664 0.057025590455177036
1.9480490684509277 0.05715064100053652
1.9489455223083496 0.057275928963586374
1.9498423337936401 0.057401432560722734
1.9507395029067993 0.057527117339416824
1.9516371488571167 0.05764777705704165
1.9525351524353027 0.05776770155088796
1.953433632850647 0.057887828620863634
1.9543325901031494 0.058008179409291656
1.955231785774231 0.05812299118836193
1.9561314582824707 0.0582323201502601
1.9570316076278687 0.05834185156998684
1.9579322338104248 0.05845156089839026
1.9588329792022705 0.05855891166106581
1.959734320640564 0.05865276009893465
1.9606361389160156 0.05874675656043696
1.9615384340286255 0.058840909882254454
1.9624409675598145 0.058935177425960536
1.9633439779281616 0.05901390524473305
1.964247465133667 0.05908900783011408
1.965151309967041 0.059164208616319304
1.9660556316375732 0.05923950768195156
1.9669603109359741 0.05930529069273516
1.9678654670715332 0.05935986791990394
1.9687708616256714 0.059414496136083614
1.9696767330169678 0.05946916896383545
1.970583200454712 0.05952162093044668
1.9714897871017456 0.059556168452389
1.9723970890045166 0.05959072301558836
1.9733046293258667 0.05962528252265425
1.974212646484375 0.05965984052896385
1.9751211404800415 0.05968048181030648
1.9760301113128662 0.05969681929739939
1.9769392013549805 0.05971312196767732
1.977849006652832 0.059729385796799865
1.9787589311599731 0.05973934347949948
1.9796695709228516 0.059740507366720735
1.980580449104309 0.05974159982862603
1.981492042541504 0.059742615427804874
1.9824037551879883 0.05974277046304144
1.9833158254623413 0.059732374388034686
1.984228491783142 0.05972186648309943
1.985141634941101 0.05971126679796059
1.9860551357269287 0.059700562474178175
1.986968994140625 0.05968466289462044
1.98788321018219 0.059666714399922535
1.988797903060913 0.05964863828759439
1.9897130727767944 0.05963044379857142
1.990628719329834 0.059611200144968034
1.9915447235107422 0.059590279355578916
1.992461085319519 0.05956924300221028
1.993377923965454 0.059548078311056706
1.9942951202392578 0.059526857345621915
1.9952129125595093 0.059507786369401204
1.9961308240890503 0.0594886010269126
1.9970494508743286 0.059469288246595614
1.997968316078186 0.059449851062100385
1.9988876581192017 0.05943522098701465
1.999807596206665 0.059422790053876955
2.000727653503418 0.05941025218454396
2.001648426055908 0.05939761567461587
2.0025694370269775 0.05938884732783033
2.003490924835205 0.05938793610435301
2.004412889480591 0.05938695494898205
2.0053350925445557 0.05938589645568986
2.0062577724456787 0.05938475481465061
2.007181167602539 0.05939963767346898
2.0081048011779785 0.05941471539264856
2.009028673171997 0.0594297463648957
2.009953022003174 0.05944473657994599
2.010878086090088 0.05946645817944802
2.011803388595581 0.05949199168422649
2.0127291679382324 0.059517507981334365
2.013655185699463 0.0595430070052079
2.0145819187164307 0.05957934277992093
2.0155088901519775 0.05964212912069088
2.0164363384246826 0.05970499619656005
2.017364025115967 0.05976791625091576
2.0182924270629883 0.059830910993506285
2.019221067428589 0.059922747707269367
2.0201504230499268 0.06001645272371579
2.0210797786712646 0.06011026734940469
2.02200984954834 0.06020424465083037
2.022940158843994 0.06031975871504744
2.0238711833953857 0.06044999884479404
2.0248024463653564 0.06058049109759529
2.0257341861724854 0.06071116751065935
2.0266661643981934 0.060851939360871764
2.0275988578796387 0.06102279384709604
2.028531789779663 0.06119395720544592
2.0294651985168457 0.061365429847781226
2.0303993225097656 0.061537248723122086
2.0313334465026855 0.061743137143709964
2.0322680473327637 0.061953146780101824
2.033203363418579 0.06216355228010761
2.0341389179229736 0.06237435419095629
2.0350749492645264 0.06260003131779257
2.036011219024658 0.06283771008954496
2.0369482040405273 0.06307589604206583
2.0378856658935547 0.0633145460570109
2.038823127746582 0.06355424349598503
2.0397613048553467 0.06379668748602237
2.0406999588012695 0.06403965515694042
2.0416390895843506 0.06428307698318195
2.0425784587860107 0.06452697924647272
2.043518304824829 0.06474610900179673
2.0444588661193848 0.06496155556995786
2.0453994274139404 0.06517736657015429
2.0463407039642334 0.06539362676058279
2.0472822189331055 0.06557800722010713
2.048224449157715 0.06573195124935866
2.049166679382324 0.06588612599299695
2.05010986328125 0.06604059668533489
2.051053047180176 0.06618079356498316
2.051996946334839 0.06624734622905798
2.05294132232666 0.06631398477255822
2.0538856983184814 0.06638066760515367
2.05483078956604 0.06644743636231415
2.055776357650757 0.0664366142702863
2.056722402572632 0.06640828600487779
2.057668685913086 0.0663798137519232
2.0586156845092773 0.06635119285320862
2.059562921524048 0.06628477105459506
2.0605106353759766 0.06617558125266271
2.0614588260650635 0.06606603773540609
2.0624074935913086 0.06595616195288935
2.063356399536133 0.06584022208242592
2.0643057823181152 0.06568287618097977
2.065255641937256 0.06552508435923243
2.0662059783935547 0.06536682648325676
2.0671567916870117 0.06520812739302595
2.068108081817627 0.06504492486366613
2.0690596103668213 0.06488008993430937
2.070011615753174 0.06471477237961101
2.0709643363952637 0.06454899225610396
2.0719172954559326 0.06439687333854234
2.0728704929351807 0.06426322867055917
2.073824405670166 0.06412917876393717
2.0747787952423096 0.06399473753103861
2.0757334232330322 0.0638646291346801
2.076688528060913 0.0637882902177266
2.077644109725952 0.06371168737180297
2.0786001682281494 0.06363482923752226
2.079556703567505 0.06355771534895759
2.0805134773254395 0.06353053905379392
2.0814709663391113 0.06352153828245241
2.0824286937713623 0.06351244676701939
2.0833868980407715 0.06350324597623594
2.084345579147339 0.0635182541701237
2.0853047370910645 0.06357204726876585
2.0862643718719482 0.06362587850501648
2.087224245071411 0.06367975394426771
2.0881848335266113 0.06373547604677905
2.0891454219818115 0.0638369228447506
2.090106725692749 0.06393853533590438
2.0910685062408447 0.06404029281462967
2.0920307636260986 0.06414221634325448
2.0929934978485107 0.06426270474596713
2.093956708908081 0.06439164063144719
2.0949201583862305 0.06452078824590128
2.095884084701538 0.0646501681474243
2.096848487854004 0.06478167831208075
2.097813367843628 0.06491719950270493
2.09877872467041 0.06505291252086635
2.0997445583343506 0.06518887291370337
2.10071063041687 0.06532506562497728
2.101677417755127 0.06544929355634992
2.102644443511963 0.06557366946854015
2.103611946105957 0.06569826399978249
2.1045799255371094 0.06582305827807358
2.105548143386841 0.0659317947968784
2.1065170764923096 0.06603188823873841
