# lambda(micron)      flux(mJy)
# The Calzetti 2000 extinction law is applied to the original SED,
# so that the rest-frame 4400A (B and) flux is 1/30 of the quasar flux.
   4.602567        0.0013017872
   4.604685        0.0013024163
   4.606809        0.0013030472
   4.608928        0.0013036769
   4.611054        0.0013043084
   4.613176        0.0013049386
   4.615299        0.0013055686
   4.617428        0.0013062004
   4.619552        0.0013068310
   4.621683        0.0013074635
   4.623810        0.0013080945
   4.625942        0.0013087270
   4.628071        0.0013093582
   4.630201        0.0013099897
   4.632336        0.0013106229
   4.634468        0.0013112549
   4.636605        0.0013118882
   4.638739        0.0013125204
   4.640879        0.0013131543
   4.643014        0.0013137870
   4.645151        0.0013144199
   4.647293        0.0013150541
   4.649432        0.0013156870
   4.651576        0.0013163218
   4.653717        0.0013169554
   4.655863        0.0013173808
   4.658006        0.0013170221
   4.660149        0.0013166634
   4.662298        0.0013163036
   4.664443        0.0013159445
   4.666595        0.0013157804
   4.668743        0.0013164125
   4.670896        0.0013170464
   4.673045        0.0013176791
   4.675200        0.0013183136
   4.677352        0.0013189468
   4.679504        0.0013195798
   4.681663        0.0013202145
   4.683817        0.0013208480
   4.685977        0.0013214834
   4.688134        0.0013221174
   4.690296        0.0013227527
   4.692454        0.0013233869
   4.694619        0.0013240228
   4.696779        0.0013246576
   4.698940        0.0013252924
   4.701108        0.0013259287
   4.703271        0.0013265637
   4.705440        0.0013272004
   4.707605        0.0013278361
   4.709777        0.0013284734
   4.711944        0.0013291090
   4.714112        0.0013297449
   4.716287        0.0013303826
   4.718457        0.0013310191
   4.720633        0.0013316572
   4.722806        0.0013322936
   4.724984        0.0013329319
   4.727158        0.0013335690
   4.729333        0.0013342063
   4.731515        0.0013348454
   4.733692        0.0013354826
   4.735875        0.0013361218
   4.738055        0.0013367598
   4.740240        0.0013373994
   4.742421        0.0013380378
   4.744604        0.0013386761
   4.746792        0.0013393161
   4.748976        0.0013399549
   4.751166        0.0013405955
   4.753353        0.0013412347
   4.755545        0.0013418753
   4.757733        0.0013425147
   4.759923        0.0013431543
   4.762118        0.0013437959
   4.764310        0.0013444360
   4.766507        0.0013450774
   4.768700        0.0013457176
   4.770900        0.0013463596
   4.773095        0.0013470004
   4.775291        0.0013474128
   4.777494        0.0013470322
   4.779693        0.0013466523
   4.781897        0.0013462713
   4.784098        0.0013458911
   4.786304        0.0013457359
   4.788507        0.0013463751
   4.790710        0.0013470146
   4.792920        0.0013476560
   4.795125        0.0013482961
   4.797337        0.0013489378
   4.799544        0.0013495779
   4.801758        0.0013502197
   4.803968        0.0013508605
   4.806179        0.0013515014
   4.808395        0.0013521441
   4.810608        0.0013527849
   4.812827        0.0013534276
   4.815041        0.0013540692
   4.817262        0.0013547125
   4.819479        0.0013553545
   4.821696        0.0013559962
   4.823921        0.0013566398
   4.826140        0.0013572821
   4.828366        0.0013579263
   4.830588        0.0013585691
   4.832816        0.0013592133
   4.835040        0.0013598562
   4.837265        0.0013604993
   4.839496        0.0013611444
   4.841723        0.0013617880
   4.843956        0.0013624330
   4.846185        0.0013630767
   4.848421        0.0013637223
   4.850651        0.0013643666
   4.852883        0.0013650111
   4.855122        0.0013656569
   4.857356        0.0013663014
   4.859596        0.0013669479
   4.861833        0.0013675931
   4.864075        0.0013682399
   4.866313        0.0013688850
   4.868553        0.0013695305
   4.870798        0.0013701776
   4.873039        0.0013708237
   4.875287        0.0013712468
   4.877531        0.0013708526
   4.879780        0.0013704573
   4.882026        0.0013700628
   4.884272        0.0013696680
   4.886525        0.0013694800
   4.888773        0.0013701242
   4.891028        0.0013707704
   4.893279        0.0013714154
   4.895536        0.0013720621
   4.897789        0.0013727074
   4.900043        0.0013733526
   4.902303        0.0013739996
   4.904559        0.0013746453
   4.906821        0.0013752929
   4.909079        0.0013759391
   4.911343        0.0013765866
   4.913603        0.0013772328
   4.915864        0.0013778793
   4.918131        0.0013785277
   4.920394        0.0013791748
   4.922664        0.0013798231
   4.924929        0.0013804701
   4.927201        0.0013811190
   4.929468        0.0013817667
   4.931736        0.0013824145
   4.934011        0.0013830636
   4.936281        0.0013837115
   4.938558        0.0013843613
   4.940831        0.0013850099
   4.943110        0.0013856601
   4.945384        0.0013863085
   4.947659        0.0013869571
   4.949942        0.0013876076
   4.952219        0.0013882569
   4.954504        0.0013889080
   4.956783        0.0013895571
   4.959070        0.0013902082
   4.961352        0.0013908581
   4.963634        0.0013915082
   4.965924        0.0013919217
   4.968209        0.0013915083
   4.970501        0.0013910937
   4.972788        0.0013906800
   4.975082        0.0013902651
   4.977371        0.0013900901
   4.979661        0.0013907384
   4.981958        0.0013913886
   4.984251        0.0013920376
   4.986549        0.0013926883
   4.988844        0.0013933378
   4.991145        0.0013939884
   4.993442        0.0013946379
   4.995740        0.0013952876
   4.998044        0.0013959392
   5.000344        0.0013965894
   5.002650        0.0013972409
   5.004952        0.0013978911
   5.007261        0.0013985432
   5.009565        0.0013991940
   5.011870        0.0013998451
   5.014182        0.0014004974
   5.016489        0.0014011484
   5.018803        0.0014018014
   5.021112        0.0014024530
   5.023428        0.0014031064
   5.025740        0.0014037578
   5.028058        0.0014044113
   5.030371        0.0014050633
   5.032686        0.0014057158
   5.035007        0.0014063699
   5.037324        0.0014070222
   5.039648        0.0014076764
   5.041967        0.0014083293
   5.044292        0.0014089840
   5.046614        0.0014096374
   5.048941        0.0014102920
   5.051265        0.0014109455
   5.053589        0.0014115992
   5.055920        0.0014122547
   5.058246        0.0014126692
   5.060580        0.0014122427
   5.062908        0.0014118171
   5.065244        0.0014113902
   5.067574        0.0014109642
   5.069906        0.0014107584
   5.072244        0.0014114120
   5.074578        0.0014120645
   5.076919        0.0014127188
   5.079255        0.0014133719
   5.081598        0.0014140267
   5.083937        0.0014146796
   5.086276        0.0014153328
   5.088622        0.0014159879
   5.090963        0.0014166418
   5.093312        0.0014172973
   5.095655        0.0014179510
   5.098006        0.0014186066
   5.100351        0.0014192608
   5.102698        0.0014199154
   5.105052        0.0014205718
   5.107401        0.0014212262
   5.109757        0.0014218826
   5.112108        0.0014225376
   5.114466        0.0014231946
   5.116819        0.0014238501
   5.119174        0.0014245054
   5.121535        0.0014251625
   5.123892        0.0014258184
   5.126256        0.0014264760
   5.128614        0.0014271324
   5.130980        0.0014277898
   5.133341        0.0014284462
   5.135703        0.0014291028
   5.138072        0.0014297613
   5.140436        0.0014302002
   5.142807        0.0014297492
   5.145173        0.0014292992
   5.147547        0.0014288478
   5.149916        0.0014283972
   5.152285        0.0014281939
   5.154662        0.0014288505
   5.157033        0.0014295058
   5.159412        0.0014301629
   5.161786        0.0014308189
   5.164167        0.0014314765
   5.166543        0.0014321322
   5.168921        0.0014327883
   5.171305        0.0014334461
   5.173685        0.0014341028
   5.176071        0.0014347611
   5.178452        0.0014354176
   5.180841        0.0014360760
   5.183225        0.0014367331
   5.185610        0.0014373905
   5.188002        0.0014380496
   5.190389        0.0014387068
   5.192783        0.0014393659
   5.195173        0.0014400238
   5.197569        0.0014406835
   5.199961        0.0014413418
   5.202353        0.0014419997
   5.204753        0.0014426596
   5.207148        0.0014433182
   5.209550        0.0014439787
   5.211947        0.0014444067
   5.214351        0.0014439510
   5.216751        0.0014434961
   5.219151        0.0014430410
   5.221559        0.0014425847
   5.223961        0.0014423468
   5.226370        0.0014430053
   5.228775        0.0014436625
   5.231187        0.0014443217
   5.233594        0.0014449795
   5.236002        0.0014456375
   5.238418        0.0014462967
   5.240828        0.0014469546
   5.243246        0.0014476145
   5.245658        0.0014482730
   5.248077        0.0014489333
   5.250493        0.0014495916
   5.252908        0.0014502503
   5.255332        0.0014509109
   5.257750        0.0014515702
   5.260175        0.0014522312
   5.262595        0.0014528903
   5.265023        0.0014535514
   5.267446        0.0014542111
   5.269869        0.0014548711
   5.272300        0.0014552744
   5.274726        0.0014548110
   5.277159        0.0014543464
   5.279587        0.0014538825
   5.282022        0.0014534174
   5.284453        0.0014531835
   5.286885        0.0014538415
   5.289323        0.0014545014
   5.291757        0.0014551599
   5.294198        0.0014558204
   5.296634        0.0014564794
   5.299077        0.0014571398
   5.301516        0.0014577988
   5.303955        0.0014584581
   5.306401        0.0014591193
   5.308843        0.0014597790
   5.311292        0.0014604399
   5.313736        0.0014610997
   5.316187        0.0014617613
   5.318633        0.0014624216
   5.321080        0.0014630820
   5.323534        0.0014637437
   5.325984        0.0014644042
   5.328441        0.0014650665
   5.330893        0.0014657275
   5.333352        0.0014661350
   5.335806        0.0014656548
   5.338261        0.0014651743
   5.340724        0.0014646925
   5.343181        0.0014642115
   5.345645        0.0014639819
   5.348105        0.0014646408
   5.350572        0.0014653017
   5.353034        0.0014659612
   5.355497        0.0014666211
   5.357967        0.0014672826
   5.360433        0.0014679423
   5.362906        0.0014686039
   5.365373        0.0014692642
   5.367848        0.0014699263
   5.370318        0.0014702055
   5.372789        0.0014691106
   5.375268        0.0014680126
   5.377741        0.0014669167
   5.380221        0.0014658177
   5.382697        0.0014648625
   5.385180        0.0014644228
   5.387658        0.0014639840
   5.390137        0.0014635450
   5.392623        0.0014631047
   5.395104        0.0014629226
   5.397593        0.0014636303
   5.400077        0.0014643368
   5.402567        0.0014650451
   5.405054        0.0014657522
   5.407547        0.0014664610
   5.410035        0.0014671672
   5.412524        0.0014678735
   5.415021        0.0014685822
   5.417512        0.0014692892
   5.420011        0.0014699980
   5.422505        0.0014707043
   5.425006        0.0014714125
   5.427503        0.0014721195
   5.430006        0.0014728282
   5.432505        0.0014732805
   5.435005        0.0014728335
   5.437511        0.0014723853
   5.440013        0.0014719379
   5.442523        0.0014714892
   5.445027        0.0014712809
   5.447538        0.0014719861
   5.450045        0.0014726900
   5.452553        0.0014733944
   5.455068        0.0014741006
   5.457578        0.0014748051
   5.460095        0.0014755104
   5.462608        0.0014762144
   5.465127        0.0014769204
   5.467642        0.0014776251
   5.470159        0.0014783297
   5.472682        0.0014790351
   5.475200        0.0014797391
   5.477725        0.0014804452
   5.480246        0.0014811499
   5.482774        0.0014816153
   5.485296        0.0014811519
   5.487821        0.0014806883
   5.490352        0.0014802233
   5.492878        0.0014797593
   5.495411        0.0014795334
   5.497941        0.0014802345
   5.500476        0.0014809375
   5.503007        0.0014816392
   5.505540        0.0014823412
   5.508079        0.0014830449
   5.510613        0.0014837460
   5.513155        0.0014844491
   5.515692        0.0014851507
   5.518236        0.0014858545
   5.520776        0.0014863160
   5.523316        0.0014858415
   5.525864        0.0014853656
   5.528406        0.0014848906
   5.530956        0.0014844142
   5.533502        0.0014841789
   5.536054        0.0014848790
   5.538601        0.0014855777
   5.541150        0.0014862768
   5.543705        0.0014869778
   5.546257        0.0014876772
   5.548815        0.0014883773
   5.551368        0.0014890760
   5.553928        0.0014897768
   5.556484        0.0014904762
   5.559041        0.0014911756
   5.561605        0.0014918757
   5.564164        0.0014925746
   5.566730        0.0014932753
   5.569292        0.0014939747
   5.571861        0.0014944271
   5.574425        0.0014939359
   5.576990        0.0014934443
   5.579562        0.0014929514
   5.582130        0.0014924594
   5.584704        0.0014922294
   5.587275        0.0014929252
   5.589851        0.0014936229
   5.592424        0.0014943193
   5.594997        0.0014950160
   5.597578        0.0014957143
   5.600153        0.0014964101
   5.602736        0.0014971079
   5.605315        0.0014978043
   5.607900        0.0014985028
   5.610481        0.0014989419
   5.613062        0.0014984392
   5.615652        0.0014979351
   5.618236        0.0014974320
   5.620827        0.0014969274
   5.623413        0.0014966976
   5.626007        0.0014973923
   5.628595        0.0014980856
   5.631186        0.0014987794
   5.633783        0.0014994750
   5.636375        0.0015001690
   5.638975        0.0015008636
   5.641570        0.0015015570
   5.644172        0.0015022523
   5.646770        0.0015029463
   5.649368        0.0015034083
   5.651973        0.0015028930
   5.654574        0.0015023787
   5.657182        0.0015018628
   5.659785        0.0015013480
   5.662396        0.0015010848
   5.665002        0.0015017751
   5.667608        0.0015024657
   5.670222        0.0015031582
   5.672832        0.0015038495
   5.675448        0.0015045423
   5.678060        0.0015052326
   5.680679        0.0015059247
   5.683293        0.0015066156
   5.685908        0.0015073068
   5.688531        0.0015079997
   5.691148        0.0015086900
   5.693773        0.0015093822
   5.696393        0.0015100731
   5.699020        0.0015107659
   5.701643        0.0015112197
   5.704267        0.0015106884
   5.706898        0.0015101556
   5.709524        0.0015096239
   5.712157        0.0015090906
   5.714786        0.0015088305
   5.717422        0.0015095196
   5.720053        0.0015102074
   5.722684        0.0015108954
   5.725325        0.0015115856
   5.727959        0.0015122740
   5.730601        0.0015129629
   5.733238        0.0015136507
   5.735882        0.0015143404
   5.738522        0.0015150288
   5.741162        0.0015154514
   5.743810        0.0015149151
   5.746453        0.0015143799
   5.749104        0.0015138432
   5.751750        0.0015133074
   5.754402        0.0015130364
   5.757050        0.0015137211
   5.759699        0.0015144059
   5.762356        0.0015150929
   5.765007        0.0015157784
   5.767667        0.0015164656
   5.770320        0.0015171502
   5.772982        0.0015178368
   5.775639        0.0015185220
   5.778296        0.0015192075
   5.780962        0.0015196274
   5.783622        0.0015190807
   5.786289        0.0015185324
   5.788952        0.0015179851
   5.791622        0.0015174363
   5.794287        0.0015171562
   5.796953        0.0015178381
   5.799627        0.0015185218
   5.802296        0.0015192041
   5.804972        0.0015198885
   5.807643        0.0015205712
   5.810322        0.0015212546
   5.812995        0.0015219365
   5.815677        0.0015226205
   5.818353        0.0015233031
   5.821030        0.0015237109
   5.823715        0.0015231511
   5.826395        0.0015225923
   5.829082        0.0015220318
   5.831765        0.0015214725
   5.834455        0.0015211929
   5.837139        0.0015218718
   5.839831        0.0015225526
   5.842519        0.0015232321
   5.845207        0.0015239119
   5.847903        0.0015245932
   5.850595        0.0015252721
   5.853293        0.0015259528
   5.855986        0.0015266322
   5.858687        0.0015273136
   5.861383        0.0015277376
   5.864080        0.0015271670
   5.866785        0.0015265949
   5.869484        0.0015260238
   5.872192        0.0015254511
   5.874894        0.0015251425
   5.877604        0.0015258201
   5.880309        0.0015264964
   5.883014        0.0015271729
   5.885728        0.0015278515
   5.888436        0.0015285283
   5.891152        0.0015292058
   5.893863        0.0015298820
   5.896582        0.0015305600
   5.899295        0.0015312368
   5.902009        0.0015316312
   5.904732        0.0015310551
   5.907449        0.0015304801
   5.910174        0.0015299035
   5.912893        0.0015293280
   5.915620        0.0015290080
   5.918343        0.0015296810
   5.921066        0.0015303543
   5.923797        0.0015310295
   5.926523        0.0015317034
   5.929256        0.0015320949
   5.931984        0.0015315139
   5.934721        0.0015309311
   5.937452        0.0015303495
   5.940184        0.0015297677
   5.942924        0.0015294295
   5.945658        0.0015300996
   5.948400        0.0015307715
   5.951138        0.0015314423
   5.953883        0.0015321149
   5.956623        0.0015327858
   5.959363        0.0015334558
   5.962112        0.0015341277
   5.964856        0.0015347982
   5.967607        0.0015354707
   5.970353        0.0015358865
   5.973107        0.0015352839
   5.975855        0.0015346826
   5.978605        0.0015340809
   5.981363        0.0015334776
   5.984115        0.0015331356
   5.986875        0.0015338043
   5.989630        0.0015344717
   5.992393        0.0015351409
   5.995150        0.0015358089
   5.997909        0.0015364768
   6.000676        0.0015371454
   6.003437        0.0015378127
   6.006206        0.0015384819
   6.008969        0.0015391497
   6.011741        0.0015395404
   6.014507        0.0015389350
   6.017275        0.0015383292
   6.020051        0.0015377217
   6.022820        0.0015371154
   6.025599        0.0015367564
   6.028371        0.0015374205
   6.031152        0.0015380863
   6.033927        0.0015387510
   6.036704        0.0015394160
   6.039488        0.0015400825
   6.042267        0.0015407464
   6.045054        0.0015414122
   6.047836        0.0015420768
   6.050625        0.0015427432
   6.053410        0.0015431305
   6.056195        0.0015425049
   6.058989        0.0015418775
   6.061777        0.0015412513
   6.064572        0.0015406233
   6.067363        0.0015402884
   6.070161        0.0015409509
   6.072955        0.0015416122
   6.075749        0.0015422738
   6.078552        0.0015429373
   6.081349        0.0015435991
   6.084154        0.0015442615
   6.086953        0.0015449227
   6.089761        0.0015455857
   6.092563        0.0015462475
   6.095366        0.0015466215
   6.098178        0.0015459898
   6.100984        0.0015453593
   6.103798        0.0015447270
   6.106607        0.0015440960
   6.109424        0.0015437342
   6.112235        0.0015443921
   6.115047        0.0015450503
   6.117868        0.0015457103
   6.120683        0.0015463691
   6.123506        0.0015467602
   6.126324        0.0015461154
   6.129150        0.0015454689
   6.131970        0.0015448236
   6.134792        0.0015441780
   6.137621        0.0015438101
   6.140446        0.0015444650
   6.143278        0.0015451218
   6.146105        0.0015457773
   6.148940        0.0015464347
   6.151769        0.0015470904
   6.154600        0.0015477452
   6.157438        0.0015484018
   6.160272        0.0015490572
   6.163114        0.0015497144
   6.165949        0.0015501009
   6.168793        0.0015494422
   6.171632        0.0015487846
   6.174472        0.0015481268
   6.177320        0.0015474671
   6.180162        0.0015470936
   6.183013        0.0015477469
   6.185858        0.0015483990
   6.188711        0.0015490528
   6.191559        0.0015497055
   6.194408        0.0015503581
   6.197265        0.0015510113
   6.200117        0.0015516632
   6.202977        0.0015523171
   6.205831        0.0015529696
   6.208693        0.0015533359
   6.211550        0.0015526739
   6.214408        0.0015520115
   6.217275        0.0015513473
   6.220136        0.0015506844
   6.223005        0.0015502900
   6.225868        0.0015509386
   6.228740        0.0015515891
   6.231606        0.0015522383
   6.234474        0.0015528878
   6.237350        0.0015532675
   6.240220        0.0015525909
   6.243098        0.0015519123
   6.245971        0.0015512351
   6.248851        0.0015505559
   6.251727        0.0015501623
   6.254611        0.0015508094
   6.257489        0.0015514553
   6.260368        0.0015521014
   6.263255        0.0015527494
   6.266137        0.0015533958
   6.269028        0.0015540428
   6.271913        0.0015546885
   6.274806        0.0015553361
   6.277693        0.0015559824
   6.280588        0.0015563483
   6.283478        0.0015556667
   6.286370        0.0015549848
   6.289269        0.0015543009
   6.292163        0.0015536185
   6.295065        0.0015531963
   6.297962        0.0015538387
   6.300867        0.0015544829
   6.303766        0.0015551258
   6.306667        0.0015557691
   6.309576        0.0015561154
   6.312479        0.0015554269
   6.315391        0.0015547365
   6.318297        0.0015540474
   6.321211        0.0015533563
   6.324120        0.0015529370
   6.327030        0.0015535763
   6.329948        0.0015542173
   6.332861        0.0015548573
   6.335782        0.0015554990
   6.338697        0.0015561391
   6.341621        0.0015567798
   6.344539        0.0015574193
   6.347459        0.0015580591
   6.350387        0.0015587007
   6.353309        0.0015590384
   6.356239        0.0015583354
   6.359164        0.0015576338
   6.362097        0.0015569301
   6.365025        0.0015562277
   6.367954        0.0015558062
   6.370891        0.0015564438
   6.373823        0.0015570802
   6.376762        0.0015577184
   6.379697        0.0015583554
   6.382639        0.0015589938
   6.385576        0.0015596297
   6.388515        0.0015602659
   6.391461        0.0015609040
   6.394402        0.0015615408
   6.397352        0.0015618875
   6.400296        0.0015611731
   6.403247        0.0015604568
   6.406194        0.0015597418
   6.409142        0.0015590265
   6.412098        0.0015585869
   6.415049        0.0015592198
   6.418007        0.0015598544
   6.420961        0.0015604878
   6.423923        0.0015611231
   6.426878        0.0015614740
   6.429836        0.0015607448
   6.432801        0.0015600135
   6.435761        0.0015592837
   6.438730        0.0015585518
   6.441693        0.0015581215
   6.444664        0.0015587527
   6.447629        0.0015593828
   6.450596        0.0015600131
   6.453572        0.0015606452
   6.456541        0.0015612758
   6.459519        0.0015619068
   6.462492        0.0015625366
   6.465473        0.0015631683
   6.468448        0.0015637987
   6.471424        0.0015641239
   6.474409        0.0015633877
   6.477388        0.0015626529
   6.480376        0.0015619160
   6.483357        0.0015611806
   6.486348        0.0015607377
   6.489333        0.0015613641
   6.492319        0.0015619908
   6.495314        0.0015626194
   6.498302        0.0015632467
   6.501300        0.0015635774
   6.504291        0.0015628358
   6.507291        0.0015620922
   6.510286        0.0015613499
   6.513281        0.0015606073
   6.516286        0.0015601395
   6.519284        0.0015607628
   6.522291        0.0015613879
   6.525292        0.0015620117
   6.528302        0.0015626374
   6.531306        0.0015632615
   6.534312        0.0015638847
   6.537325        0.0015645096
   6.540334        0.0015651333
   6.543351        0.0015657588
   6.546361        0.0015660981
   6.549381        0.0015653415
   6.552394        0.0015645863
   6.555410        0.0015638306
   6.558434        0.0015630730
   6.561451        0.0015625888
   6.564478        0.0015632103
   6.567498        0.0015638305
   6.570527        0.0015644525
   6.573551        0.0015650733
   6.576576        0.0015654163
   6.579609        0.0015646447
   6.582636        0.0015638746
   6.585673        0.0015631021
   6.588704        0.0015623312
   6.591743        0.0015618586
   6.594776        0.0015624754
   6.597810        0.0015630925
   6.600854        0.0015637116
   6.603891        0.0015643293
   6.606936        0.0015649483
   6.609977        0.0015655650
   6.613026        0.0015661834
   6.616068        0.0015668006
   6.619113        0.0015674181
   6.622166        0.0015677276
   6.625214        0.0015669521
   6.628269        0.0015661747
   6.631320        0.0015653986
   6.634378        0.0015646203
   6.637431        0.0015641420
   6.640485        0.0015647555
   6.643548        0.0015653708
   6.646605        0.0015659849
   6.649671        0.0015666007
   6.652731        0.0015669100
   6.655799        0.0015661256
   6.658862        0.0015653427
   6.661926        0.0015645593
   6.664999        0.0015637736
   6.668066        0.0015632767
   6.671141        0.0015638885
   6.674211        0.0015644990
   6.677289        0.0015651115
   6.680362        0.0015657226
   6.683436        0.0015663337
   6.686519        0.0015669453
   6.689596        0.0015675558
   6.692681        0.0015681679
   6.695761        0.0015687789
   6.698849        0.0015690851
   6.701932        0.0015682889
   6.705023        0.0015674904
   6.708108        0.0015666936
   6.711195        0.0015658964
   6.714291        0.0015653948
   6.717381        0.0015660018
   6.720479        0.0015666106
   6.723571        0.0015672181
   6.726673        0.0015678274
   6.729768        0.0015681277
   6.732864        0.0015673244
   6.735970        0.0015665187
   6.739069        0.0015657143
   6.742178        0.0015649078
   6.745280        0.0015643955
   6.748391        0.0015650006
   6.751497        0.0015656047
   6.754611        0.0015662105
   6.757719        0.0015668150
   6.760829        0.0015674197
   6.763947        0.0015680246
   6.767059        0.0015686285
   6.770180        0.0015692340
   6.773296        0.0015698385
   6.776420        0.0015701259
   6.779538        0.0015693088
   6.782658        0.0015684914
   6.785787        0.0015676715
   6.788908        0.0015668534
   6.792040        0.0015663465
   6.795166        0.0015669468
   6.798300        0.0015675489
   6.801428        0.0015681498
   6.804558        0.0015687510
   6.807696        0.0015690641
   6.810829        0.0015682317
   6.813970        0.0015673971
   6.817106        0.0015665639
   6.820250        0.0015657286
   6.823389        0.0015652127
   6.826528        0.0015658097
   6.829677        0.0015664087
   6.832819        0.0015670063
   6.835972        0.0015676058
   6.839117        0.0015682037
   6.842272        0.0015688021
   6.845420        0.0015693993
   6.848570        0.0015699968
   6.851729        0.0015705960
   6.854882        0.0015708853
   6.858044        0.0015700450
   6.861199        0.0015692064
   6.864364        0.0015683653
   6.867523        0.0015675259
   6.870683        0.0015669944
   6.873851        0.0015675895
   6.877015        0.0015681836
   6.880187        0.0015687792
   6.883353        0.0015693739
   6.886527        0.0015696790
   6.889697        0.0015688331
   6.892867        0.0015679869
   6.896046        0.0015671384
   6.899220        0.0015662914
   6.902401        0.0015657273
   6.905578        0.0015663179
   6.908763        0.0015669101
   6.911942        0.0015675011
   6.915123        0.0015680924
   6.918313        0.0015686851
   6.921495        0.0015692753
   6.924688        0.0015698673
   6.927874        0.0015704581
   6.931070        0.0015710507
   6.934259        0.0015713539
   6.937450        0.0015704943
   6.940650        0.0015696321
   6.943843        0.0015687717
   6.947047        0.0015679087
   6.950243        0.0015673407
   6.953449        0.0015679293
   6.956648        0.0015685166
   6.959850        0.0015691043
   6.963060        0.0015696936
   6.966264        0.0015699645
   6.969477        0.0015690952
   6.972684        0.0015682275
   6.975901        0.0015673573
   6.979110        0.0015664890
   6.982322        0.0015659372
   6.985542        0.0015665224
   6.988757        0.0015671066
   6.991980        0.0015676923
   6.995197        0.0015682769
   6.998424        0.0015685627
   7.001644        0.0015676878
   7.004866        0.0015668125
   7.008098        0.0015659346
   7.011322        0.0015650586
   7.014556        0.0015644754
   7.017784        0.0015650559
   7.021021        0.0015656383
   7.024251        0.0015662194
   7.027483        0.0015668008
   7.030725        0.0015673836
   7.033960        0.0015679639
   7.037205        0.0015685460
   7.040443        0.0015691269
   7.043691        0.0015697095
   7.046931        0.0015699904
   7.050174        0.0015691013
   7.053426        0.0015682099
   7.056672        0.0015673201
   7.059927        0.0015664278
   7.063175        0.0015658447
   7.066432        0.0015664231
   7.069684        0.0015670005
   7.072937        0.0015675782
   7.076200        0.0015681575
   7.079456        0.0015684413
   7.082722        0.0015675424
   7.085980        0.0015666455
   7.089249        0.0015657458
   7.092511        0.0015648480
   7.095775        0.0015642462
   7.099048        0.0015648214
   7.102314        0.0015653957
   7.105590        0.0015659715
   7.108860        0.0015665462
   7.112139        0.0015671222
   7.115412        0.0015676958
   7.118686        0.0015682697
   7.121969        0.0015688452
   7.125246        0.0015694195
   7.128532        0.0015696769
   7.131813        0.0015687737
   7.135102        0.0015678682
   7.138386        0.0015669642
   7.141670        0.0015660600
   7.144965        0.0015654479
   7.148252        0.0015660182
   7.151550        0.0015665903
   7.154840        0.0015671611
   7.158141        0.0015677336
   7.161434        0.0015679767
   7.164730        0.0015670658
   7.168034        0.0015661523
   7.171333        0.0015652406
   7.174641        0.0015643262
   7.177942        0.0015637139
   7.181253        0.0015642823
   7.184557        0.0015648496
   7.187863        0.0015654173
   7.191179        0.0015659866
   7.194487        0.0015665543
   7.197806        0.0015671226
   7.201118        0.0015676896
   7.204440        0.0015682584
   7.207755        0.0015688260
   7.211080        0.0015690912
   7.214397        0.0015681584
   7.217717        0.0015672252
   7.221046        0.0015662894
   7.224370        0.0015653551
   7.227701        0.0015647458
   7.231027        0.0015653094
   7.234362        0.0015658746
   7.237691        0.0015664387
   7.241030        0.0015670044
   7.244361        0.0015672393
   7.247695        0.0015663063
   7.251038        0.0015653707
   7.254375        0.0015644368
   7.257721        0.0015635003
   7.261061        0.0015628764
   7.264409        0.0015634379
   7.267752        0.0015639985
   7.271097        0.0015645594
   7.274451        0.0015651219
   7.277798        0.0015656828
   7.281155        0.0015662442
   7.284505        0.0015668045
   7.287865        0.0015673663
   7.291219        0.0015679272
   7.294573        0.0015681599
   7.297938        0.0015672103
   7.301296        0.0015662626
   7.304664        0.0015653121
   7.308025        0.0015643633
   7.311396        0.0015637386
   7.314761        0.0015642954
   7.318126        0.0015648524
   7.321501        0.0015654109
   7.324871        0.0015659685
   7.328249        0.0015662240
   7.331622        0.0015652608
   7.335003        0.0015642952
   7.338379        0.0015633312
   7.341755        0.0015623670
   7.345141        0.0015617332
   7.348522        0.0015622868
   7.351911        0.0015628418
   7.355294        0.0015633958
   7.358686        0.0015639514
   7.362072        0.0015645056
   7.365460        0.0015650588
   7.368858        0.0015656136
   7.372248        0.0015661673
   7.375649        0.0015667227
   7.379043        0.0015669451
   7.382446        0.0015659731
   7.385844        0.0015650027
   7.389242        0.0015640321
   7.392650        0.0015630588
   7.396052        0.0015624243
   7.399463        0.0015629754
   7.402868        0.0015635256
   7.406282        0.0015640774
   7.409690        0.0015646281
   7.413101        0.0015648553
   7.416519        0.0015638753
   7.419933        0.0015628970
   7.423355        0.0015619161
   7.426771        0.0015609368
   7.430196        0.0015602845
   7.433615        0.0015608312
   7.437036        0.0015613781
   7.440466        0.0015619266
   7.443890        0.0015624739
   7.447323        0.0015630226
   7.450750        0.0015635689
   7.454186        0.0015641168
   7.457617        0.0015646637
   7.461048        0.0015652107
   7.464489        0.0015654452
   7.467925        0.0015644528
   7.471369        0.0015634576
   7.474807        0.0015624645
   7.478255        0.0015614682
   7.481696        0.0015608054
   7.485139        0.0015613484
   7.488591        0.0015618930
   7.492037        0.0015624366
   7.495493        0.0015629817
   7.498942        0.0015631975
   7.502400        0.0015622024
   7.505853        0.0015612090
   7.509307        0.0015602152
   7.512770        0.0015592187
   7.516227        0.0015585284
   7.519694        0.0015590695
   7.523155        0.0015596095
   7.526625        0.0015601512
   7.530088        0.0015606917
   7.533553        0.0015612321
