# Lambda[um]     Flux_nu[mJy]        
  0.3193         0.7877067432778372  
  0.31937        0.7888671232972979  
  0.3194400125   0.7825643219706887  
  0.31952        0.7831647747934827  
  0.31959        0.7833085116679788  
  0.3196699875   0.7773237410860181  
  0.319740025    0.7763755312421258  
  0.3198199875   0.7865882584485995  
  0.319890025    0.7803015102093482  
  0.319969975    0.7739939266343373  
  0.320040025    0.7759145943421871  
  0.3201099875   0.7812114396141566  
  0.3201900125   0.7807555992888057  
  0.320260025    0.7855856252707836  
  0.3203400125   0.7890752745880593  
  0.3204100125   0.7819473221193876  
  0.32049        0.7817452328336423  
  0.3205600125   0.7778724872512107  
  0.32064        0.7753495930228029  
  0.32071        0.7682195749820514  
  0.320790025    0.7712337610392199  
  0.32086        0.7679971443016963  
  0.320940025    0.7626929572680958  
  0.3210099875   0.7677456384491335  
  0.32108        0.7764356798030091  
  0.3211599875   0.7773079798729758  
  0.3212299875   0.77652021109518    
  0.3213100125   0.7804077973639663  
  0.3213799875   0.7775022783596817  
  0.3214600125   0.7766509707885675  
  0.321529975    0.7733277122830523  
  0.32161        0.7727852526415805  
  0.321679975    0.7695300457553403  
  0.32176        0.7721644584241764  
  0.32183        0.7762058175535415  
  0.3219099875   0.7669514484363944  
  0.321980025    0.7707544809611395  
  0.3220599875   0.7717636251813803  
  0.322130025    0.7679540816142104  
  0.322209975    0.754751304111281   
  0.322280025    0.749160159721708   
  0.322359975    0.755020704104577   
  0.3224300125   0.755856205558908   
  0.32251        0.7571084586321706  
  0.3225800125   0.76962077376375    
  0.32266        0.7562695220416636  
  0.32273        0.7531490712817475  
  0.3228099875   0.7523107633436126  
  0.32288        0.7465754779458759  
  0.3229599875   0.7567691210624835  
  0.323030025    0.7671287957609253  
  0.323109975    0.7573239516845627  
  0.323180025    0.7535541928317957  
  0.3232600125   0.755810313935748   
  0.3233300125   0.7612603258677945  
  0.32341        0.7593808797940553  
  0.3234800125   0.7596817573096948  
  0.323560025    0.7491752249267671  
  0.3236300125   0.7472587332668175  
  0.323710025    0.7524837774571501  
  0.32378        0.753600196714308   
  0.323860025    0.7498016096599083  
  0.323939975    0.7475545142078692  
  0.3240100125   0.7464797431703599  
  0.32409        0.7417111455058799  
  0.3241600125   0.7459118455596903  
  0.32424        0.7481465924829926  
  0.32431        0.7452019398685475  
  0.3243899875   0.7437294114944909  
  0.32446        0.7378454273588929  
  0.3245399875   0.7441837250926526  
  0.324610025    0.7500420242884783  
  0.324689975    0.7472486748288646  
  0.324760025    0.7516622410662268  
  0.3248400125   0.7491476315780079  
  0.32492        0.7547366205880195  
  0.32499        0.7526710709602816  
  0.3250699875   0.7414102679902403  
  0.325140025    0.7462152825885587  
  0.3252199875   0.7536804396992267  
  0.325290025    0.7564001694756988  
  0.325369975    0.7558418588137028  
  0.325440025    0.7538919812224231  
  0.325519975    0.7556829220229253  
  0.3256         0.7586236006563041  
  0.32567        0.7546661217148676  
  0.3257499875   0.7524842489464291  
  0.32582        0.7543907719759076  
  0.3258999875   0.756250976796688   
  0.3259800125   0.7572354464113256  
  0.3260500125   0.7506528723272816  
  0.32613        0.755099981659067   
  0.3262000125   0.7576627953131002  
  0.32628        0.7545095199186148  
  0.326360025    0.7528373270608196  
  0.3264299875   0.7560737417315093  
  0.3265100125   0.7552045849234029  
  0.326580025    0.7508040856746314  
  0.3266600125   0.7499596034721279  
  0.32674        0.7501373998340671  
  0.32681        0.7461166066180166  
  0.326890025    0.7540893107116369  
  0.32696        0.7532736567107665  
  0.327040025    0.7453538492238804  
  0.327110025    0.749025762825311   
  0.3271900125   0.753535535327468   
  0.32727        0.749444939246249   
  0.3273400125   0.7530756312135692  
  0.32742        0.7530346340981632  
  0.32749        0.7521284766075871  
  0.3275699875   0.7506386827451695  
  0.3276500125   0.7428860518855092  
  0.3277199875   0.7774106298245842  
  0.3278000125   0.7447587174943784  
  0.32788        0.7534342998436969  
  0.32795        0.7475026503871746  
  0.328030025    0.7500164740599284  
  0.3281100125   0.7522554194830013  
  0.328180025    0.7430733229367702  
  0.32826        0.746735537330175   
  0.3283300125   0.7482311013232931  
  0.32841        0.7482799116896088  
  0.3284899875   0.7498035180688948  
  0.328560025    0.7489060943559165  
  0.328639975    0.7498652831644492  
  0.32872        0.7456645157550277  
  0.3287900125   0.7417117966101223  
  0.32887        0.7492926482091187  
  0.328950025    0.7505121215515528  
  0.3290199875   0.7442105775296876  
  0.3291000125   0.7405826695943007  
  0.32918        0.7422220602693969  
  0.3292500125   0.7472433537355726  
  0.32933        0.7465859629693667  
  0.329410025    0.7496747116882351  
  0.329480025    0.7496079398255746  
  0.3295600125   0.7432520847291381  
  0.32964        0.7452818236235392  
  0.3297100125   0.7485897475015503  
  0.32979        0.7484510622979009  
  0.32986        0.747774003693198   
  0.3299399875   0.7462813808951061  
  0.3300200125   0.7461405852156364  
  0.3301         0.7496265973299022  
  0.3301700125   0.7447674737238464  
  0.3302499875   0.7440054347895639  
  0.3303300125   0.7418668492273156  
  0.330400025    0.7388382041655898  
  0.3304800125   0.7411738048908662  
  0.33056        0.7375363324586758  
  0.33063        0.7350056025274878  
  0.3307099875   0.7424387657227923  
  0.330789975    0.7414381532133151  
  0.3308599875   0.740760825186167   
  0.3309400125   0.7356164954700322  
  0.33102        0.7361181151591909  
  0.33109        0.7394362321863773  
  0.3311699875   0.7380607183444511  
  0.3312500125   0.7351835560525203  
  0.33133        0.7322546871029878  
  0.3314000125   0.7347575991667125  
  0.331480025    0.7351709381013383  
  0.3315599875   0.7340522736571374  
  0.3316400125   0.736066341145978   
  0.331709975    0.7342478294485872  
  0.33179        0.7291589558524157  
  0.331870025    0.7288849307738111  
  0.33194        0.7255246940376971  
  0.3320200125   0.7240346981084457  
  0.3321         0.7271347401181404  
  0.3321799875   0.7306096834602842  
  0.332250025    0.7376399029369718  
  0.3323299875   0.7350147179868827  
  0.3324100125   0.732592834723542   
  0.332479975    0.7429300575515531  
  0.33256        0.736425189391069   
  0.332640025    0.7357383866745993  
  0.3327200125   0.7422340720200773  
  0.332790025    0.7323517016351181  
  0.3328700125   0.7256614708323598  
  0.33295        0.7334594769221601  
  0.3330299875   0.738586900379861   
  0.3330999875   0.7411037326032525  
  0.3331800125   0.7421200165182901  
  0.33326        0.7425552909303266  
  0.333340025    0.7403472841847072  
  0.3334099875   0.7408062902237887  
  0.3334900125   0.7409248585515325  
  0.33357        0.7404704326940186  
  0.3336499875   0.7376437422068154  
  0.33372        0.7420560286875632  
  0.3337999875   0.7449833933617767  
  0.3338800125   0.7354451203430358  
