# lambda(micron)      flux(mJy)
# The Calzetti 2000 extinction law is applied to the original SED,
# so that the rest-frame 4400A (B and) flux is 1/100 of the quasar flux.
  12.729174        0.0011432754
  12.735031        0.0011437418
  12.740891        0.0011442076
  12.746768        0.0011446747
  12.752647        0.0011451421
  12.758515        0.0011456085
  12.764386        0.0011460749
  12.770274        0.0011465416
  12.776150        0.0011470074
  12.782028        0.0011474734
  12.787925        0.0011479408
  12.793823        0.0011484082
  12.799710        0.0011488736
  12.805599        0.0011493394
  12.811506        0.0011498065
  12.817402        0.0011502727
  12.823299        0.0011507388
  12.829214        0.0011512053
  12.835132        0.0011516720
  12.841038        0.0011521378
  12.846947        0.0011526038
  12.852872        0.0011527058
  12.858787        0.0011514881
  12.864703        0.0011502697
  12.870637        0.0011490479
  12.876574        0.0011478255
  12.882499        0.0011469675
  12.888427        0.0011474292
  12.894372        0.0011478922
  12.900305        0.0011483544
  12.906241        0.0011488168
  12.912194        0.0011492802
  12.918150        0.0011497429
  12.924094        0.0011502047
  12.930041        0.0011506667
  12.936006        0.0011511301
  12.941957        0.0011515923
  12.947913        0.0011520537
  12.953885        0.0011525165
  12.959860        0.0011529794
  12.965824        0.0011534416
  12.971789        0.0011539036
  12.977773        0.0011543660
  12.983745        0.0011548275
  12.989719        0.0011552892
  12.995710        0.0011557523
  13.001705        0.0011562153
  13.007688        0.0011566765
  13.013673        0.0011571379
  13.019675        0.0011576007
  13.025667        0.0011580625
  13.031661        0.0011585243
  13.037671        0.0011589865
  13.043685        0.0011594488
  13.049687        0.0011599102
  13.055692        0.0011603719
  13.061714        0.0011608346
  13.067724        0.0011612954
  13.073752        0.0011617577
  13.079767        0.0011622190
  13.085800        0.0011626816
  13.091823        0.0011627782
  13.097847        0.0011615266
  13.103888        0.0011602714
  13.109917        0.0011590188
  13.115964        0.0011577625
  13.122000        0.0011568812
  13.128053        0.0011573396
  13.134093        0.0011577970
  13.140137        0.0011582546
  13.146198        0.0011587136
  13.152246        0.0011591713
  13.158314        0.0011596296
  13.164369        0.0011600868
  13.170441        0.0011605454
  13.176499        0.0011610030
  13.182564        0.0011614607
  13.188643        0.0011619186
  13.194713        0.0011623757
  13.200798        0.0011628341
  13.206873        0.0011632917
  13.212965        0.0011637503
  13.219045        0.0011642070
  13.225128        0.0011646640
  13.231228        0.0011651222
  13.237315        0.0011655796
  13.243422        0.0011660380
  13.249516        0.0011664946
  13.255627        0.0011669525
  13.261726        0.0011674096
  13.267829        0.0011678669
  13.273948        0.0011683251
  13.280056        0.0011687815
  13.286182        0.0011692393
  13.292295        0.0011696960
  13.298427        0.0011701541
  13.304546        0.0011706112
  13.310668        0.0011710675
  13.316808        0.0011715250
  13.322936        0.0011719817
  13.329081        0.0011724397
  13.335214        0.0011725327
  13.341365        0.0011712483
  13.347505        0.0011699666
  13.353645        0.0011686845
  13.359804        0.0011673985
  13.365952        0.0011664763
  13.372117        0.0011669299
  13.378271        0.0011673827
  13.384441        0.0011678368
  13.390599        0.0011682899
  13.396762        0.0011687431
  13.402942        0.0011691966
  13.409109        0.0011696492
  13.415294        0.0011701030
  13.421467        0.0011705561
  13.427657        0.0011710102
  13.433836        0.0011714624
  13.440017        0.0011719148
  13.446217        0.0011723686
  13.452404        0.0011728215
  13.458609        0.0011732754
  13.464801        0.0011737274
  13.471012        0.0011741808
  13.477211        0.0011746333
  13.483412        0.0011750860
  13.489633        0.0011755398
  13.495839        0.0011759917
  13.502064        0.0011764449
  13.508278        0.0011768973
  13.514507        0.0011773508
  13.520726        0.0011778033
  13.526948        0.0011782551
  13.533187        0.0011787081
  13.539415        0.0011791603
  13.545659        0.0011796136
  13.551893        0.0011800661
  13.558144        0.0011805186
  13.564383        0.0011809704
  13.570624        0.0011814224
  13.576884        0.0011818756
  13.583131        0.0011819640
  13.589396        0.0011806445
  13.595650        0.0011793277
  13.601920        0.0011780072
  13.608179        0.0011766891
  13.614440        0.0011757483
  13.620720        0.0011761972
  13.626988        0.0011766454
  13.633273        0.0011770946
  13.639546        0.0011775431
  13.645839        0.0011779927
  13.652117        0.0011784402
  13.658400        0.0011788882
  13.664700        0.0011793373
  13.671002        0.0011797867
  13.677294        0.0011802349
  13.683587        0.0011806824
  13.689898        0.0011811311
  13.696198        0.0011815790
  13.702499        0.0011820271
  13.708820        0.0011824762
  13.715143        0.0011829246
  13.721455        0.0011833721
  13.727768        0.0011838198
  13.734099        0.0011842688
  13.740420        0.0011847167
  13.746742        0.0011851637
  13.753082        0.0011856121
  13.759426        0.0011860607
  13.765758        0.0011865084
  13.772092        0.0011869560
  13.778445        0.0011874041
  13.784785        0.0011878513
  13.791128        0.0011882985
  13.797489        0.0011887471
  13.803853        0.0011891957
  13.810205        0.0011896425
  13.816561        0.0011900895
  13.822932        0.0011905377
  13.829293        0.0011909851
  13.835657        0.0011914325
  13.842039        0.0011918800
  13.848423        0.0011923278
  13.854795        0.0011927747
  13.861172        0.0011932219
  13.867563        0.0011932936
  13.873945        0.0011919436
  13.880329        0.0011905930
  13.886732        0.0011892384
  13.893137        0.0011878834
  13.899529        0.0011869138
  13.905926        0.0011873568
  13.912340        0.0011878009
  13.918742        0.0011882441
  13.925146        0.0011886875
  13.931570        0.0011891320
  13.937995        0.0011895756
  13.944409        0.0011900185
  13.950825        0.0011904614
  13.957260        0.0011909058
  13.963682        0.0011913489
  13.970107        0.0011917913
  13.976551        0.0011922350
  13.982998        0.0011926789
  13.989432        0.0011931219
  13.995870        0.0011935649
  14.002326        0.0011940082
  14.008768        0.0011944506
  14.015215        0.0011948933
  14.021679        0.0011953371
  14.028147        0.0011957809
  14.034601        0.0011962229
  14.041060        0.0011966652
  14.047536        0.0011971086
  14.054000        0.0011975512
  14.060482        0.0011979949
  14.066953        0.0011984367
  14.073441        0.0011988798
  14.079917        0.0011993221
  14.086396        0.0011997646
  14.092894        0.0012002080
  14.099378        0.0012006496
  14.105881        0.0012010925
  14.112371        0.0012015345
  14.118881        0.0012019779
  14.125378        0.0012020246
  14.131878        0.0012006478
  14.138396        0.0011992670
  14.144903        0.0011978889
  14.151426        0.0011965071
  14.157939        0.0011955049
  14.164469        0.0011959438
  14.170985        0.0011963818
  14.177507        0.0011968202
  14.184047        0.0011972597
  14.190573        0.0011976981
  14.197119        0.0011981368
  14.203651        0.0011985747
  14.210203        0.0011990138
  14.216742        0.0011994521
  14.223284        0.0011998903
  14.229843        0.0012003287
  14.236392        0.0012007664
  14.242959        0.0012012054
  14.249512        0.0012016434
  14.256085        0.0012020825
  14.262645        0.0012025197
  14.269207        0.0012029572
  14.275788        0.0012033959
  14.282359        0.0012038338
  14.288946        0.0012042727
  14.295522        0.0012047097
  14.302115        0.0012051479
  14.308697        0.0012055853
  14.315281        0.0012060229
  14.321882        0.0012064614
  14.328473        0.0012068983
  14.335082        0.0012073364
  14.341680        0.0012077737
  14.348293        0.0012082122
  14.354897        0.0012086496
  14.361501        0.0012090862
  14.368126        0.0012095240
  14.374737        0.0012099610
  14.381367        0.0012103992
  14.387985        0.0012104416
  14.394622        0.0012090295
  14.401245        0.0012076200
  14.407871        0.0012062098
  14.414518        0.0012047954
  14.421151        0.0012037625
  14.427803        0.0012041963
  14.434442        0.0012046294
  14.441099        0.0012050636
  14.447743        0.0012054970
  14.454391        0.0012059304
  14.461059        0.0012063640
  14.467713        0.0012067969
  14.474387        0.0012072310
  14.481047        0.0012076641
  14.487726        0.0012080983
  14.494393        0.0012085308
  14.501062        0.0012089634
  14.507751        0.0012093973
  14.514428        0.0012098304
  14.521122        0.0012102643
  14.527804        0.0012106965
  14.534504        0.0012111298
  14.541193        0.0012115624
  14.547884        0.0012119952
  14.554593        0.0012124288
  14.561292        0.0012128609
  14.568007        0.0012132940
  14.574711        0.0012137263
  14.581434        0.0012141599
  14.588143        0.0012145924
  14.594856        0.0012150241
  14.601588        0.0012154571
  14.608308        0.0012158892
  14.615045        0.0012163226
  14.621770        0.0012167548
  14.628513        0.0012171874
  14.635245        0.0012176191
  14.641979        0.0012180510
  14.648734        0.0012184842
  14.655475        0.0012189162
  14.662234        0.0012193485
  14.668981        0.0012197800
  14.675747        0.0012202126
  14.682500        0.0012206445
  14.689256        0.0012206880
  14.696031        0.0012192352
  14.702810        0.0012177813
  14.709577        0.0012163305
  14.716345        0.0012148790
  14.723132        0.0012138270
  14.729907        0.0012142545
  14.736686        0.0012146822
  14.743483        0.0012151110
  14.750282        0.0012155401
  14.757070        0.0012159681
  14.763861        0.0012163954
  14.770670        0.0012168238
  14.777467        0.0012172515
  14.784266        0.0012176794
  14.791085        0.0012181081
  14.797909        0.0012185363
  14.804718        0.0012189636
  14.811531        0.0012193910
  14.818362        0.0012198197
  14.825181        0.0012202472
  14.832003        0.0012206740
  14.838843        0.0012211020
  14.845689        0.0012215302
  14.852520        0.0012219576
  14.859354        0.0012223849
  14.866207        0.0012228124
  14.873048        0.0012232391
  14.879891        0.0012236661
  14.886756        0.0012240943
  14.893621        0.0012245223
  14.900475        0.0012249487
  14.907332        0.0012253753
  14.914207        0.0012258030
  14.921070        0.0012262299
  14.927938        0.0012266569
  14.934821        0.0012270839
  14.941710        0.0012275112
  14.948586        0.0012279376
  14.955465        0.0012283643
  14.962362        0.0012287919
  14.969248        0.0012292178
  14.976135        0.0012296438
  14.983044        0.0012300711
  14.989954        0.0012304986
  14.996853        0.0012309250
  15.003753        0.0012313506
  15.010674        0.0012317774
  15.017581        0.0012322034
  15.024490        0.0012326295
  15.031422        0.0012326567
  15.038354        0.0012311686
  15.045275        0.0012296832
  15.052197        0.0012281975
  15.059140        0.0012267071
  15.066070        0.0012256123
  15.073003        0.0012260341
  15.079954        0.0012264570
  15.086910        0.0012268802
  15.093853        0.0012273025
  15.100798        0.0012277248
  15.107763        0.0012281474
  15.114716        0.0012285691
  15.121687        0.0012289921
  15.128645        0.0012294142
  15.135623        0.0012298373
  15.142587        0.0012302586
  15.149556        0.0012306802
  15.156544        0.0012311029
  15.163517        0.0012315247
  15.170512        0.0012319477
  15.177492        0.0012323687
  15.184493        0.0012327910
  15.191480        0.0012332124
  15.198470        0.0012336341
  15.205481        0.0012340567
  15.212478        0.0012344776
  15.219493        0.0012348996
  15.226498        0.0012353210
  15.233520        0.0012357433
  15.240531        0.0012361648
  15.247543        0.0012365853
  15.254576        0.0012370071
  15.261595        0.0012374280
  15.268636        0.0012378502
  15.275661        0.0012382712
  15.282706        0.0012386925
  15.289739        0.0012391130
  15.296775        0.0012395337
  15.303831        0.0012399556
  15.310871        0.0012403764
  15.317934        0.0012407975
  15.324983        0.0012412178
  15.332051        0.0012416392
  15.339106        0.0012420599
  15.346166        0.0012424805
  15.353244        0.0012429014
  15.360308        0.0012433213
  15.367393        0.0012437426
  15.374464        0.0012441630
  15.381556        0.0012445844
  15.388634        0.0012450039
  15.395715        0.0012454236
  15.402815        0.0012458445
  15.409904        0.0012462647
  15.417010        0.0012466856
  15.424106        0.0012471050
  15.431220        0.0012475255
  15.438320        0.0012479451
  15.445425        0.0012483650
  15.452548        0.0012487858
  15.459659        0.0012492049
  15.466790        0.0012496251
  15.473907        0.0012500445
  15.481045        0.0012504651
  15.488169        0.0012504797
  15.495295        0.0012489444
  15.502441        0.0012474047
  15.509575        0.0012458680
  15.516729        0.0012443266
  15.523870        0.0012431934
  15.531030        0.0012436095
  15.538177        0.0012440250
  15.545326        0.0012444406
  15.552497        0.0012448574
  15.559652        0.0012452731
  15.566830        0.0012456891
  15.573994        0.0012461043
  15.581176        0.0012465207
  15.588346        0.0012469363
  15.595518        0.0012473517
  15.602712        0.0012477674
  15.609892        0.0012481823
  15.617092        0.0012485984
  15.624278        0.0012490137
  15.631486        0.0012494299
  15.638678        0.0012498443
  15.645873        0.0012502589
  15.653090        0.0012506747
  15.660294        0.0012510897
  15.667517        0.0012515057
  15.674726        0.0012519199
  15.681956        0.0012523353
  15.689172        0.0012527498
  15.696392        0.0012531647
  15.703630        0.0012535803
  15.710857        0.0012539942
  15.718104        0.0012544093
  15.725337        0.0012548235
  15.732591        0.0012552389
  15.739829        0.0012556533
  15.747071        0.0012560670
  15.754335        0.0012564819
  15.761584        0.0012568959
  15.768854        0.0012573112
  15.776111        0.0012577254
  15.783387        0.0012581397
  15.790649        0.0012585532
  15.797916        0.0012589670
  15.805202        0.0012593818
  15.812493        0.0012597967
  15.819770        0.0012602098
  15.827048        0.0012606230
  15.834350        0.0012610376
  15.841636        0.0012614512
  15.848925        0.0012618648
  15.856236        0.0012622786
  15.863548        0.0012626926
  15.870848        0.0012631058
  15.878151        0.0012635192
  15.885474        0.0012639334
  15.892784        0.0012643460
  15.900098        0.0012647588
  15.907431        0.0012651727
  15.914768        0.0012655868
  15.922091        0.0012659999
  15.929419        0.0012664122
  15.936767        0.0012668257
  15.944099        0.0012672384
  15.951435        0.0012676512
  15.958794        0.0012680650
  15.966154        0.0012684780
  15.973501        0.0012688901
  15.980851        0.0012693025
  15.988223        0.0012697161
  15.995580        0.0012701285
  16.002941        0.0012705402
  16.010321        0.0012709531
  16.017706        0.0012713661
  16.025076        0.0012717784
  16.032452        0.0012721907
  16.039845        0.0012726030
  16.047226        0.0012730147
  16.054611        0.0012734266
  16.062016        0.0012738396
  16.069424        0.0012742526
  16.076818        0.0012746637
  16.084217        0.0012750750
  16.091635        0.0012754875
  16.099041        0.0012758992
  16.106447        0.0012763109
  16.113876        0.0012767227
  16.121309        0.0012771347
  16.128727        0.0012775460
  16.136150        0.0012779575
  16.143591        0.0012783698
  16.151020        0.0012787804
  16.158453        0.0012791912
  16.165905        0.0012796031
  16.173363        0.0012800152
  16.180805        0.0012799923
  16.188250        0.0012783881
  16.195717        0.0012767792
  16.203169        0.0012751737
  16.210625        0.0012735672
  16.218103        0.0012723832
  16.225582        0.0012727909
  16.233047        0.0012731978
  16.240519        0.0012736049
  16.248009        0.0012740132
  16.255486        0.0012744205
  16.262983        0.0012748280
  16.270466        0.0012752346
  16.277971        0.0012756425
  16.285461        0.0012760496
  16.292955        0.0012764565
  16.300472        0.0012768638
  16.307972        0.0012772701
  16.315493        0.0012776777
  16.323002        0.0012780845
  16.330530        0.0012784922
  16.338045        0.0012788981
  16.345562        0.0012793042
  16.353104        0.0012797115
  16.360628        0.0012801180
  16.368174        0.0012805253
  16.375706        0.0012809310
  16.383259        0.0012813378
  16.390797        0.0012817437
  16.398338        0.0012821499
  16.405903        0.0012825570
  16.413452        0.0012829624
  16.421022        0.0012833689
  16.428579        0.0012837746
  16.436157        0.0012841815
  16.443720        0.0012845873
  16.451286        0.0012849924
  16.458874        0.0012853985
  16.466448        0.0012858039
  16.474043        0.0012862104
  16.481623        0.0012866159
  16.489225        0.0012870217
  16.496813        0.0012874267
  16.504404        0.0012878318
  16.512016        0.0012882381
  16.519615        0.0012886433
  16.527235        0.0012890488
  16.534840        0.0012894534
  16.542467        0.0012898592
  16.550077        0.0012902642
  16.557693        0.0012906691
  16.565331        0.0012910743
  16.572954        0.0012914787
  16.580599        0.0012918841
  16.588228        0.0012922888
  16.595879        0.0012926945
  16.603516        0.0012930983
  16.611156        0.0012935024
  16.618816        0.0012939076
  16.626465        0.0012943121
  16.634134        0.0012947174
  16.641787        0.0012951209
  16.649464        0.0012955256
  16.657125        0.0012959295
  16.664791        0.0012963337
  16.672476        0.0012967387
  16.680147        0.0012971420
  16.687841        0.0012975464
  16.695522        0.0012979501
  16.703222        0.0012983548
  16.710907        0.0012987586
  16.718596        0.0012991615
  16.726309        0.0012995657
  16.734005        0.0012999691
  16.741722        0.0013003735
  16.749428        0.0013007770
  16.757153        0.0013011805
  16.764864        0.0013015833
  16.772577        0.0013019863
  16.780315        0.0013023905
  16.788036        0.0013027936
  16.795780        0.0013031969
  16.803507        0.0013035995
  16.811258        0.0013040033
  16.818995        0.0013044062
  16.826735        0.0013048091
  16.834496        0.0013052120
  16.842241        0.0013056142
  16.850010        0.0013060176
  16.857763        0.0013064201
  16.865540        0.0013068236
  16.873299        0.0013072253
  16.881063        0.0013076273
  16.888849        0.0013080303
  16.896622        0.0013084327
  16.904415        0.0013088359
  16.912193        0.0013092373
  16.919994        0.0013096400
  16.927780        0.0013100418
  16.935570        0.0013104438
  16.943380        0.0013108467
  16.951178        0.0013112478
  16.958996        0.0013116501
  16.966799        0.0013120515
  16.974627        0.0013124542
  16.982437        0.0013128557
  16.990252        0.0013132566
  16.998089        0.0013136586
  17.005928        0.0013140607
  17.013754        0.0013144621
  17.021582        0.0013148634
  17.029434        0.0013152649
  17.037270        0.0013156656
  17.045109        0.0013160664
  17.052971        0.0013164685
  17.060837        0.0013168704
  17.068687        0.0013172706
  17.076542        0.0013176709
  17.084419        0.0013180725
  17.092279        0.0013184732
  17.100145        0.0013184442
  17.108032        0.0013167449
  17.115923        0.0013150449
  17.123800        0.0013133480
  17.131680        0.0013116503
  17.139582        0.0013103944
  17.147469        0.0013107909
  17.155357        0.0013111874
  17.163271        0.0013115852
  17.171186        0.0013119831
  17.179089        0.0013123800
  17.186993        0.0013127761
  17.194921        0.0013131733
  17.202833        0.0013135698
  17.210749        0.0013139665
  17.218687        0.0013143639
  17.226629        0.0013147606
  17.234558        0.0013151567
  17.242487        0.0013155527
  17.250441        0.0013159500
  17.258377        0.0013163462
  17.266319        0.0013167417
  17.274284        0.0013171382
  17.282251        0.0013175349
  17.290205        0.0013179310
  17.298161        0.0013183269
  17.306139        0.0013187230
  17.314102        0.0013191184
  17.322069        0.0013195139
  17.330059        0.0013199106
  17.338053        0.0013203072
  17.346031        0.0013207019
  17.354012        0.0013210969
  17.362017        0.0013214929
  17.370007        0.0013218882
  17.377998        0.0013218443
  17.386013        0.0013201197
  17.394033        0.0013183942
  17.402037        0.0013166723
  17.410046        0.0013149495
  17.418074        0.0013136665
  17.426090        0.0013140576
  17.434109        0.0013144488
  17.442152        0.0013148411
  17.450195        0.0013152336
  17.458225        0.0013156251
  17.466259        0.0013160158
  17.474316        0.0013164077
  17.482355        0.0013167987
  17.490419        0.0013171910
  17.498468        0.0013175821
  17.506538        0.0013179734
  17.514595        0.0013183639
  17.522654        0.0013187547
  17.530735        0.0013191464
  17.538803        0.0013195373
  17.546894        0.0013199283
  17.554966        0.0013203186
  17.563063        0.0013207099
  17.571146        0.0013211006
  17.579231        0.0013210453
  17.587339        0.0013192980
  17.595432        0.0013175544
  17.603548        0.0013158058
  17.611649        0.0013140605
  17.619772        0.0013127711
  17.627880        0.0013131574
  17.635992        0.0013135440
  17.644127        0.0013139315
  17.652245        0.0013143184
  17.660387        0.0013147060
  17.668514        0.0013150920
  17.676662        0.0013154790
  17.684797        0.0013158654
  17.692934        0.0013162519
  17.701096        0.0013161947
  17.709240        0.0013144370
  17.717409        0.0013126742
  17.725561        0.0013109151
  17.733738        0.0013091506
  17.741898        0.0013078508
  17.750061        0.0013082329
  17.758247        0.0013086162
  17.766420        0.0013089987
  17.774614        0.0013093823
  17.782793        0.0013097649
  17.790997        0.0013101477
  17.799183        0.0013105298
  17.807373        0.0013109120
  17.815588        0.0013112953
  17.823784        0.0013112205
  17.832006        0.0013094480
  17.840210        0.0013076793
  17.848440        0.0013059051
  17.856653        0.0013041346
  17.864870        0.0013028216
  17.873110        0.0013032005
  17.881334        0.0013035788
  17.889582        0.0013039581
  17.897814        0.0013043367
  17.906069        0.0013047161
  17.914309        0.0013050940
  17.922550        0.0013054719
  17.930819        0.0013058510
  17.939070        0.0013062294
  17.947344        0.0013061561
  17.955603        0.0013043728
  17.963884        0.0013025847
  17.972149        0.0013008001
  17.980419        0.0012990145
  17.988714        0.0012976849
  17.996990        0.0012980588
  18.005291        0.0012984339
  18.013578        0.0012988083
  18.021885        0.0012991837
  18.030180        0.0012991069
  18.038475        0.0012973130
  18.046795        0.0012955138
  18.055099        0.0012937180
  18.063427        0.0012919171
  18.071741        0.0012905847
  18.080074        0.0012909558
  18.088394        0.0012913262
  18.096718        0.0012916968
  18.105064        0.0012920685
  18.113396        0.0012919795
  18.121752        0.0012901745
  18.130091        0.0012883728
  18.138453        0.0012865661
  18.146797        0.0012847631
  18.155149        0.0012834156
  18.163523        0.0012837830
  18.171881        0.0012841496
  18.180262        0.0012845173
  18.188627        0.0012848844
  18.197018        0.0012847892
  18.205391        0.0012829773
  18.213768        0.0012811648
  18.222170        0.0012793469
  18.230555        0.0012775327
  18.238964        0.0012761788
  18.247356        0.0012765415
  18.255774        0.0012769053
  18.264174        0.0012772684
  18.272577        0.0012776317
  18.281006        0.0012775240
  18.289436        0.0012757013
  18.297853        0.0012738820
  18.306273        0.0012720618
  18.314716        0.0012702364
  18.323145        0.0012688727
  18.331575        0.0012692317
  18.340031        0.0012695917
  18.348490        0.0012699519
  18.356934        0.0012703114
  18.365381        0.0012701997
  18.373852        0.0012683659
  18.382305        0.0012665354
  18.390764        0.0012647039
  18.399248        0.0012628673
  18.407734        0.0012614989
  18.416204        0.0012618542
  18.424679        0.0012622096
  18.433178        0.0012625661
  18.441658        0.0012629219
  18.450146        0.0012628169
  18.458656        0.0012609715
  18.467171        0.0012591253
  18.475666        0.0012572830
  18.484169        0.0012554396
  18.492695        0.0012535901
  18.501204        0.0012517421
  18.509716        0.0012498935
  18.518253        0.0012480394
  18.526796        0.0012461843
  18.535322        0.0012448009
  18.543850        0.0012451490
  18.552404        0.0012454983
  18.560940        0.0012458467
  18.569481        0.0012461954
  18.578047        0.0012460710
  18.586615        0.0012442118
  18.595169        0.0012423561
  18.603725        0.0012404996
  18.612307        0.0012386378
  18.620871        0.0012372404
  18.629438        0.0012375849
  18.638031        0.0012379304
  18.646627        0.0012382760
  18.655209        0.0012386210
  18.663794        0.0012384913
  18.672401        0.0012366210
  18.680994        0.0012347541
  18.689589        0.0012328864
  18.698210        0.0012310131
  18.706835        0.0012291387
  18.715443        0.0012272656
  18.724054        0.0012253914
  18.732691        0.0012235121
  18.741310        0.0012216363
  18.749933        0.0012202049
  18.758583        0.0012204429
  18.767235        0.0012206810
  18.775871        0.0012209186
  18.784510        0.0012211563
  18.793175        0.0012208918
  18.801823        0.0012187722
  18.810495        0.0012166469
  18.819151        0.0012145254
  18.827831        0.0012123981
  18.836494        0.0012107533
  18.845161        0.0012108514
  18.853855        0.0012109497
  18.862532        0.0012110478
  18.871231        0.0012111462
  18.879913        0.0012107796
  18.888622        0.0012086503
  18.897314        0.0012065257
  18.906010        0.0012043999
  18.914730        0.0012022679
  18.923433        0.0012006175
  18.932161        0.0012007144
  18.940872        0.0012008112
  18.949610        0.0012009083
  18.958330        0.0012010051
  18.967052        0.0012006317
  18.975803        0.0011985021
  18.984533        0.0011963771
  18.993290        0.0011942459
  19.002031        0.0011921186
  19.010796        0.0011899861
  19.019543        0.0011878590
  19.028296        0.0011857311
  19.037071        0.0011835972
  19.045832        0.0011814675
  19.054615        0.0011798079
  19.063383        0.0011799023
  19.072176        0.0011799970
  19.080952        0.0011800915
  19.089733        0.0011801860
  19.098539        0.0011798203
  19.107327        0.0011776889
  19.116140        0.0011755511
  19.124935        0.0011734178
  19.133757        0.0011712781
  19.142563        0.0011696136
  19.151369        0.0011697067
  19.160204        0.0011698002
  19.169020        0.0011698934
  19.177862        0.0011699870
  19.186687        0.0011696181
  19.195538        0.0011674811
  19.204370        0.0011653482
  19.213205        0.0011632146
  19.222069        0.0011610745
  19.230913        0.0011593978
  19.239784        0.0011594899
  19.248636        0.0011595819
  19.257515        0.0011596742
  19.266376        0.0011597662
  19.275242        0.0011593988
  19.284132        0.0011572572
  19.293005        0.0011551197
  19.301907        0.0011529758
  19.310787        0.0011508364
  19.319693        0.0011491611
  19.328585        0.0011492517
  19.337477        0.0011493424
  19.346397        0.0011494334
  19.355299        0.0011495242
  19.364227        0.0011491369
  19.373137        0.0011470002
  19.382072        0.0011448571
  19.390991        0.0011427182
  19.399916        0.0011405781
  19.408863        0.0011389029
  19.417795        0.0011389924
  19.426750        0.0011390822
  19.435690        0.0011391717
  19.444654        0.0011392615
  19.453602        0.0011388839
  19.462555        0.0011367422
  19.471531        0.0011345945
  19.480490        0.0011324509
  19.489475        0.0011303009
  19.498444        0.0011286238
  19.507437        0.0011287123
  19.516413        0.0011288006
  19.525394        0.0011288889
  19.534401        0.0011289775
  19.543388        0.0011290659
  19.552404        0.0011291542
  19.561401        0.0011292423
  19.570423        0.0011293307
  19.579430        0.0011294189
  19.588438        0.0011290446
  19.597473        0.0011268913
  19.606489        0.0011247420
  19.615534        0.0011225864
  19.624561        0.0011204349
  19.633612        0.0011187600
  19.642647        0.0011188469
  19.651686        0.0011189338
  19.660749        0.0011190210
  19.669819        0.0011191082
  19.678869        0.0011190034
  19.687925        0.0011181959
  19.697006        0.0011173860
  19.706068        0.0011165778
  19.715137        0.0011157690
  19.724230        0.0011150066
  19.733328        0.0011144215
  19.742409        0.0011138374
  19.751493        0.0011132531
  19.760603        0.0011126672
  19.769697        0.0011120821
  19.778793        0.0011114961
  19.787916        0.0011109083
  19.797043        0.0011103204
  19.806152        0.0011097335
  19.815268        0.0011091468
  19.824406        0.0011085597
  19.833529        0.0011079736
  19.842655        0.0011073874
  19.851807        0.0011067995
  19.860964        0.0011062114
  19.870102        0.0011056247
  19.879246        0.0011050376
  19.888414        0.0011044490
  19.897566        0.0011038615
  19.906723        0.0011033215
  19.915905        0.0011029579
  19.925091        0.0011025941
  19.934261        0.0011022309
  19.943432        0.0011018677
  19.952631        0.0011014566
  19.961811        0.0011008680
  19.970999        0.0011002792
  19.980209        0.0010996887
  19.989426        0.0010990979
  19.998623        0.0010985563
  20.007826        0.0010981920
  20.017054        0.0010978267
  20.026264        0.0010974621
  20.035480        0.0010970972
  20.044722        0.0010967315
  20.053968        0.0010963656
  20.063194        0.0010960005
  20.072428        0.0010956352
  20.081686        0.0010952689
  20.090925        0.0010949033
  20.100172        0.0010945375
  20.109442        0.0010941708
  20.118719        0.0010938038
  20.127975        0.0010934376
  20.137238        0.0010930715
  20.146526        0.0010927050
  20.155796        0.0010923393
  20.165071        0.0010919734
  20.174372        0.0010916065
  20.183678        0.0010912393
  20.192965        0.0010908731
  20.202257        0.0010905066
  20.211575        0.0010901392
  20.220875        0.0010897724
  20.230202        0.0010894512
  20.239510        0.0010893088
  20.248846        0.0010891660
  20.258163        0.0010890234
  20.267485        0.0010888808
  20.276834        0.0010886911
  20.286165        0.0010883235
  20.295521        0.0010879548
  20.304861        0.0010875868
  20.314226        0.0010872178
  20.323572        0.0010868967
  20.332926        0.0010867533
  20.342304        0.0010866095
  20.351665        0.0010864660
  20.361053        0.0010863221
  20.370420        0.0010861786
  20.379816        0.0010860348
  20.389194        0.0010858913
  20.398577        0.0010857478
  20.407986        0.0010856039
  20.417376        0.0010854124
  20.426794        0.0010850428
  20.436193        0.0010846739
  20.445620        0.0010843039
  20.455029        0.0010839346
  20.464439        0.0010836132
  20.473879        0.0010834689
  20.483299        0.0010833249
  20.492748        0.0010831804
  20.502178        0.0010830362
  20.511633        0.0010829386
  20.521072        0.0010830191
  20.530516        0.0010830997
  20.539986        0.0010831805
  20.549437        0.0010832612
  20.558914        0.0010832938
  20.568375        0.0010831490
  20.577862        0.0010830039
  20.587330        0.0010828590
  20.596804        0.0010827140
  20.606304        0.0010825686
  20.615788        0.0010824235
  20.625296        0.0010822779
  20.634787        0.0010821325
  20.644304        0.0010819868
  20.653805        0.0010818414
  20.663307        0.0010816962
  20.672838        0.0010815506
  20.682350        0.0010814052
  20.691891        0.0010812594
  20.701412        0.0010811610
  20.710960        0.0010812408
  20.720491        0.0010813205
  20.730026        0.0010814002
  20.739588        0.0010814801
  20.749130        0.0010815133
  20.758701        0.0010813670
  20.768253        0.0010812210
  20.777832        0.0010810745
  20.787394        0.0010809283
  20.796959        0.0010808286
  20.806551        0.0010809080
  20.816126        0.0010809872
  20.825726        0.0010810667
  20.835310        0.0010811461
