#wave 30Myr_0.0 100Myr_0.0 300Myr_0.0 30Myr_0.2 100Myr_0.2 300Myr_0.2
0.8542159199714661 0.002440778771415353 0.002837792970240116 0.0029851021245121956 4.3208099668845534e-05 5.0236321840202436e-05 5.2844086894765496e-05
0.8546090126037598 0.0024396912194788456 0.0028330557979643345 0.002977481810376048 4.328251088736579e-05 5.0258262490388006e-05 5.2818180847680196e-05
0.855002224445343 0.002437734045088291 0.0028269137255847454 0.002968115732073784 4.3342071876395494e-05 5.025571590522304e-05 5.27615484315902e-05
0.8553956747055054 0.002435768721625209 0.0028207534924149513 0.0029587235767394304 4.340170562500134e-05 5.025308928452432e-05 5.27047086507082e-05
0.8557892441749573 0.0024337961804121733 0.002814576728269458 0.0029493076726794243 4.346141213318333e-05 5.0250393542228267e-05 5.264767969492823e-05
0.8561831116676331 0.00243181549012661 0.0028083804063498974 0.0029398640617728233 4.352121686679311e-05 5.024762867833488e-05 5.2590443374356255e-05
0.8565770387649536 0.002429827582091093 0.0028021675534546375 0.0029303967021405697 4.3581094359979033e-05 5.024479469284415e-05 5.2533014240907505e-05
0.8569712042808533 0.002427831757813692 0.002795936306938529 0.0029209034983068705 4.364105188869871e-05 5.0241887947777286e-05 5.2475385018624365e-05
0.8573655486106873 0.002425828482955694 0.0027896875981241465 0.0029113846831023693 4.370110036688857e-05 5.023891571909189e-05 5.241755934548564e-05
0.8577600717544556 0.002423817291855812 0.0027834202628582716 0.0029018395580351353 4.376122888061218e-05 5.023586709285155e-05 5.2359526307554916e-05
0.8581547737121582 0.0024217981845140457 0.0027771347668021917 0.002892268355935812 4.3821441067848355e-05 5.0232745707035065e-05 5.23012931807898e-05
0.8585495948791504 0.0024197720922529697 0.0027708327397704124 0.002882674103602767 4.388172601466067e-05 5.022955883760005e-05 5.224287451710552e-05
0.8589447140693665 0.0024177376180887222 0.0027645109221339226 0.002873050980269909 4.394211282487959e-05 5.02262992085889e-05 5.2184237574692816e-05
0.8593399524688721 0.002415695693343878 0.0027581723406910896 0.002863404108211398 4.400256875669584e-05 5.022297045798041e-05 5.2125407819403335e-05
0.859735369682312 0.0024136460851877928 0.002751815365627408 0.0028537309262901545 4.406310836202465e-05 5.021956530981697e-05 5.2066377975279465e-05
0.8601309657096863 0.0024115885607898235 0.0027454402297735214 0.002844031900167465 4.412373527884483e-05 5.0216094678035006e-05 5.20071444043424e-05
0.8605267405509949 0.00240952312014997 0.0027390464674681425 0.0028343060985207558 4.418444586917758e-05 5.021254764869809e-05 5.1947703468613327e-05
0.8609227538108826 0.0024074497632682323 0.0027326345443725586 0.002824554219841957 4.4245243771001697e-05 5.0208927859785035e-05 5.188805880607106e-05
0.861318826675415 0.0024053689558058977 0.0027262053918093443 0.002814778359606862 4.430611079442315e-05 5.0205238949274644e-05 5.182822496863082e-05
0.8617152571678162 0.0024032797664403915 0.0027197562158107758 0.002804973628371954 4.43670796812512e-05 5.02014700032305e-05 5.1768165576504543e-05
0.8621117472648621 0.0024011831264942884 0.002713290508836508 0.0027951449155807495 4.442812132765539e-05 5.019763921154663e-05 5.1707920647459105e-05
0.8625084757804871 0.002399078104645014 0.0027068043127655983 0.0027852870989590883 4.4489257561508566e-05 5.0193728384329006e-05 5.1647450163727626e-05
0.8629053831100464 0.0023844940587878227 0.0026850819122046232 0.002760158618912101 4.4305837946012616e-05 4.988857835996896e-05 5.12827537022531e-05
0.86330246925354 0.0023504598066210747 0.0026396154426038265 0.002711235312744975 4.374114723759703e-05 4.911385985906236e-05 5.0443886721041054e-05
0.8636996150016785 0.0023163517471402884 0.0025940509513020515 0.002662206534296274 4.3175223254365847e-05 4.833746424992569e-05 4.9603204388404265e-05
0.8640970587730408 0.0022821524180471897 0.002548365155234933 0.0026130476035177708 4.2607778595993295e-05 4.755899863084778e-05 4.8760284698801115e-05
0.8644947409629822 0.002247870434075594 0.0025025694631040096 0.002563770394772291 4.2038955143652856e-05 4.6778655814705417e-05 4.791533501702361e-05
0.8648924827575684 0.0022135144099593163 0.0024566755164414644 0.0025143874809145927 4.1468894778518006e-05 4.599662861437537e-05 4.7068566345842555e-05
0.8652904033660889 0.0021790750324726105 0.00241067074239254 0.0024648860562592745 4.0897448343457654e-05 4.521271330304444e-05 4.6219756768550724e-05
0.865688681602478 0.002144543919712305 0.002364544430747628 0.002415253547951579 4.0324473957298324e-05 4.442672070581466e-05 4.536869892035611e-05
0.866087019443512 0.0021099383011460304 0.00231831893324852 0.002365514636039734 3.9750259020365775e-05 4.363902917248197e-05 4.451580753084272e-05
0.8664855360984802 0.002075249096378684 0.0022719826083630323 0.002315656514838338 3.91746470995713e-05 4.284944589016959e-05 4.366087159723975e-05
0.866884171962738 0.0020404846873134375 0.0022255463991314173 0.002265691291540861 3.859778371406719e-05 4.2058156395796686e-05 4.280409120838158e-05
0.8672831058502197 0.0020056283101439476 0.0021789881866425276 0.00221559451892972 3.8019388739485294e-05 4.126477870158851e-05 4.1945051634684205e-05
