# Lambda[um] Flux_nu[mJy]
0.09485000000000002 0.1252282617213139
0.09495000000000002 0.11854571356494902
0.09505000000000002 0.13097043243496143
0.09515000000000001 0.14888255102468256
0.09525000000000002 0.1345787205810895
0.09535000000000002 0.11757540755911879
0.09545000000000002 0.11827800594636707
0.09555000000000002 0.10698399951909397
0.09565000000000001 0.10015850246973194
0.09575000000000002 0.10367082641885542
0.09585000000000002 0.11148751265450448
0.09595000000000002 0.12802687658840303
0.09605000000000002 0.13257136565456895
0.09615000000000001 0.12168441403886153
0.09625000000000002 0.10447826313395782
0.09635000000000002 0.13206926794169052
0.09645000000000002 0.11375650005511481
0.09655000000000001 0.1274253418509948
0.09665000000000001 0.13114808079161216
0.09675000000000002 0.16464138688405566
0.09685000000000002 0.14915015159420722
0.09695000000000002 0.12017489273362576
0.09705000000000001 0.14722198219876498
0.09715000000000001 0.16720190004746552
0.09725000000000002 0.1522775272335237
0.09735000000000002 0.1568268559394513
0.09745000000000002 0.1649417361843706
0.09755000000000001 0.1510282820223583
0.09765000000000001 0.1556002321779556
0.09775000000000002 0.16293098173937384
0.09785000000000002 0.12273582368606487
0.09795000000000002 0.15534166284796933
0.09805000000000001 0.14578200684755055
0.09815000000000002 0.17188283286466138
0.09825000000000002 0.1640224730903671
0.09835000000000002 0.14190027940929723
0.09845000000000002 0.1648525806059471
0.09855000000000001 0.15436735373943264
0.09865000000000002 0.17448252796773164
0.09875000000000002 0.177568775554387
0.09885000000000002 0.20142859314359404
0.09895000000000002 0.1791705791177709
0.09905000000000001 0.16817710586802023
0.09915000000000002 0.17743621638240148
0.09925000000000002 0.1557794919994285
0.09935000000000002 0.17077775021111444
0.09945000000000002 0.16482052824024016
0.09955000000000001 0.16386294078318678
0.09965000000000002 0.15611022256770718
0.09975000000000002 0.15363575061151138
0.09985000000000002 0.15497489549920568
0.09995000000000002 0.1377575360318104
0.10005000000000001 0.15833430958093017
0.10015000000000002 0.13242103994157187
0.10025000000000002 0.1442511903935222
0.10035000000000002 0.13829131863117117
0.10045000000000001 0.15741515783062163
0.10055000000000001 0.16589002381607615
0.10065000000000002 0.16169209854672195
0.10075000000000002 0.1539890581570268
0.10085000000000002 0.15673755858794822
0.10095000000000001 0.15776240275697664
0.10105000000000001 0.16958758631446294
0.10115000000000002 0.1421090683008443
0.10125000000000002 0.16660063042680012
0.10135000000000002 0.1652852512387086
0.10145000000000001 0.1679460709782099
0.10155000000000002 0.1829998715311244
0.10165000000000002 0.19704356449320684
0.10175000000000002 0.18990301179457958
0.10185000000000002 0.164359561290231
0.10195000000000001 0.20611310996522805
0.10205000000000002 0.21193678412183406
0.10215000000000002 0.22954658648384013
0.10225000000000002 0.1973538596741483
0.10235000000000002 0.181526712681678
0.10245000000000001 0.21979840365096842
0.10255000000000002 0.24811572205228732
0.10265000000000002 0.24547170276044775
0.10275000000000002 0.2589802129878798
0.10285000000000002 0.2765976930530388
0.10295000000000001 0.2878125674946099
0.10305000000000002 0.25358738877113446
0.10315000000000002 0.24247424703392645
0.10325000000000002 0.26182687253426506
0.10335000000000003 0.2619423728798408
0.10345000000000001 0.28858024110132885
0.10355000000000002 0.2692163423854379
0.10365000000000002 0.292205655370423
0.10375000000000002 0.2591267291403976
0.10385000000000003 0.24771899943860498
0.10395000000000001 0.25446788808142734
0.10405000000000002 0.24419604880453663
0.10415000000000002 0.2145256843069081
0.10425000000000002 0.22574091969818671
0.10435000000000003 0.2181108225627878
0.10445000000000002 0.20935848153491576
0.10455000000000002 0.20742605380186052
0.10465000000000002 0.20906508451089853
0.10475000000000002 0.2240318369266648
0.10485000000000001 0.20975493886507313
0.10495000000000002 0.21408645999860346
0.10505000000000002 0.19855569710496188
0.10515000000000002 0.2241971019747935
0.10525000000000002 0.197095413170801
0.10535000000000001 0.2097981187622138
0.10545000000000002 0.19035273138859282
0.10555000000000002 0.19413280990544468
0.10565000000000002 0.20782994946123698
0.10575000000000002 0.20214322965889955
0.10585000000000001 0.22039013430584706
0.10595000000000002 0.2275092110222466
0.10605000000000002 0.20569270460933345
0.10615000000000002 0.2075466349623779
0.10625000000000002 0.2037203621880308
0.10635000000000001 0.2246653265957078
0.10645000000000002 0.21870013843043376
0.10655000000000002 0.17431195753263415
0.10665000000000002 0.22927336806951962
0.10675000000000003 0.21176209405341348
0.10685000000000001 0.2185950093180797
0.10695000000000002 0.20179687750016712
0.10705000000000002 0.19934573716827797
0.10715000000000002 0.20435227113018306
0.10725000000000003 0.19092125059396925
0.10735000000000001 0.20353980732063648
0.10745000000000002 0.20434281994178788
0.10755000000000002 0.20904468365578435
0.10765000000000002 0.18624051377903578
0.10775000000000003 0.20172894263570834
0.10785000000000002 0.22123142102193916
0.10795000000000002 0.2045775439671001
0.10805000000000002 0.1906257369473251
0.10815000000000002 0.18481436708624607
0.10825000000000003 0.19856322569662513
0.10835000000000002 0.18608593989379146
0.10845000000000002 0.19329515660297233
0.10855000000000002 0.19023232432351586
0.10865000000000002 0.18412521241611757
0.10875000000000001 0.16442412470563222
0.10885000000000002 0.18950679001904713
0.10895000000000002 0.19005312001544747
0.10905000000000002 0.17790701963723188
0.10915000000000002 0.17799501506305407
0.10925000000000001 0.18337753138206037
0.10935000000000002 0.1841920156143488
0.10945000000000002 0.1863271942534992
0.10955000000000002 0.19059093575496158
0.10965000000000003 0.1801909552791352
0.10975000000000001 0.1789126506728198
0.10985000000000002 0.1761797405940746
0.10995000000000002 0.16593561298830276
0.11005000000000002 0.16845947613865594
0.11015000000000003 0.18463055746719287
0.11025000000000001 0.17738404358891513
0.11035000000000002 0.1961467774899794
0.11045000000000002 0.2105005407857859
0.11055000000000002 0.2036255561422429
0.11065000000000003 0.19986930329981817
0.11075000000000002 0.20190818455312842
0.11085000000000002 0.20559295077396514
0.11095000000000002 0.184242568628928
0.11105000000000002 0.22332444558194994
0.11115000000000003 0.21424862755386598
0.11125000000000002 0.2067903975172718
0.11135000000000002 0.20042096534329762
0.11145000000000002 0.1901329998518509
0.11155000000000002 0.2147142778771973
0.11165000000000003 0.21613894487966073
0.11175000000000002 0.21419357179092216
0.11185000000000002 0.21741474638764935
0.11195000000000002 0.2104042089761311
0.11205000000000002 0.2112828222399778
0.11215000000000003 0.22357517180268757
0.11225000000000002 0.20640581604457842
0.11235000000000002 0.22146810761330094
0.11245000000000002 0.20106819003932383
0.11255000000000003 0.2190882349098322
0.11265000000000001 0.1901858087854232
0.11275000000000002 0.21948592015613688
0.11285000000000002 0.21698679868057255
0.11295000000000002 0.21809496392500974
0.11305000000000003 0.2042427274054373
0.11315000000000001 0.2060562212759202
0.11325000000000002 0.19178933676677082
0.11335000000000002 0.20927100997150505
0.11345000000000002 0.20453142790536785
0.11355000000000003 0.20226863931813793
0.11365000000000001 0.20021234375916158
0.11375000000000002 0.20785888149327628
0.11385000000000002 0.19244337343369725
0.11395000000000002 0.19507712118628415
0.11405000000000003 0.20027912089769787
0.11415000000000002 0.1904164139195924
0.11425000000000002 0.19375446771579563
0.11435000000000002 0.2038202903773517
0.11445000000000002 0.20011349134740408
0.11455000000000003 0.2034834209288214
0.11465000000000002 0.2254109550431052
0.11475000000000002 0.20458989040011144
0.11485000000000002 0.2089065256938519
0.11495000000000002 0.2130168917808466
0.11505000000000003 0.19864083688022602
0.11515000000000002 0.2071244362908556
0.11525000000000002 0.21319979553988652
0.11535000000000002 0.22022735089953463
0.11545000000000002 0.18859832692989228
0.11555000000000003 0.2202791077719507
0.11565000000000002 0.21695758642967602
0.11575000000000002 0.21255099502870087
0.11585000000000002 0.21529113651851778
0.11595000000000003 0.19772468933324536
0.11605000000000003 0.21149789088423304
0.11615000000000002 0.2213126557540017
0.11625000000000002 0.21772703126174048
0.11635000000000002 0.22261734124412166
0.11645000000000003 0.2252166058410316
0.11655000000000001 0.22623793018335372
0.11665000000000002 0.2270348206858493
0.11675000000000002 0.23733597811189772
0.11685000000000002 0.2336892556099594
0.11695000000000003 0.24563191866554562
0.11705000000000002 0.24011108022937652
0.11715000000000002 0.2604352805383116
0.11725000000000002 0.25776181738534604
0.11735000000000002 0.2718444343086176
0.11745000000000003 0.2763111122445248
0.11755000000000002 0.2914390521708856
0.11765000000000002 0.28796446851408125
0.11775000000000002 0.2686596874378341
0.11785000000000002 0.2715252312067838
0.11795000000000003 0.27852948657234067
0.11805000000000002 0.26249985487460137
0.11815000000000002 0.2638294786088315
0.11825000000000002 0.2608247252837828
0.11835000000000002 0.2867759358542636
0.11845000000000003 0.30555971465599713
0.11855000000000002 0.282729901689188
0.11865000000000002 0.28860731741623735
0.11875000000000002 0.2981722932052547
0.11885000000000003 0.34009053625024815
0.11895000000000003 0.3229644569894417
0.11905000000000002 0.340479692137552
0.11915000000000002 0.3416675440097296
0.11925000000000002 0.39114645897796413
0.11935000000000003 0.35887534950095384
0.11945000000000003 0.3563833787973413
0.11955000000000002 0.37209288471326385
0.11965000000000002 0.4194185029081019
0.11975000000000002 0.41375804265562954
0.11985000000000003 0.4114308346192619
0.11995000000000003 0.43405059446158584
0.12005000000000002 0.4622725233468015
0.12015000000000002 0.5004100063784793
0.12025000000000002 0.5092983357756785
0.12035000000000003 0.5055559397695055
0.12045000000000002 0.5418693468015797
0.12055000000000002 0.5718057133045021
0.12065000000000002 0.6183964673320769
0.12075000000000002 0.6529805100200353
0.12085000000000003 0.6543060796329306
0.12095000000000002 0.7245831822176795
0.12105000000000002 0.7591162781269835
0.12115000000000002 0.8111407498450145
0.12125000000000002 0.8985930901904146
0.12135000000000003 0.980239849162583
0.12145000000000002 1.0202820897599099
0.12155000000000002 1.0645426857352764
0.12165000000000002 1.058594356007782
0.12175000000000002 0.9674788547799293
0.12185000000000003 0.917512572097461
0.12195000000000002 0.9156458850776028
0.12205000000000002 0.8581183759299243
0.12215000000000002 0.8361333025929559
0.12225000000000003 0.7909417175031136
0.12235000000000003 0.7746098887601102
0.12245000000000002 0.7381656108823794
0.12255000000000002 0.7209363134729028
0.12265000000000002 0.7109236309740654
0.12275000000000003 0.702634499731144
0.12285000000000003 0.7000041454094885
0.12295000000000002 0.6717470881305494
0.12305000000000002 0.6677896535175679
0.12315000000000002 0.6627037453690714
0.12325000000000003 0.6531903520651611
0.12335000000000003 0.6607978008239288
0.12345000000000002 0.6626830118254676
0.12355000000000002 0.6661501621481752
0.12365000000000002 0.6718699194727573
0.12375000000000003 0.6585519030969085
0.12385000000000003 0.6732776622335843
0.12395000000000002 0.6769277211853676
0.12405000000000002 0.6566670639276057
0.12415000000000002 0.6439475265668625
0.12425000000000003 0.6337077269802432
0.12435000000000002 0.6022851516581516
0.12445000000000002 0.5802130948787912
0.12455000000000002 0.5495298369047029
0.12465000000000002 0.529629615724022
0.12475000000000003 0.5198898747396108
0.12485000000000002 0.5056973242302182
0.12495000000000002 0.48890547296556747
0.12505000000000002 0.4878105485228718
0.12515 0.48373230198973194
0.12525000000000003 0.465615219462926
0.12535000000000002 0.4574490302221012
0.12545000000000003 0.4643211491748068
0.12555000000000002 0.44303107139873416
0.12565 0.4484767525739424
0.12575000000000003 0.4405931755044351
0.12585000000000002 0.4357998138915824
0.12595000000000003 0.4354343669729677
0.12605000000000002 0.4354900974276678
0.12615 0.42243290675110984
0.12625000000000003 0.42767526443243614
0.12635000000000002 0.42771402314597257
0.12645000000000003 0.4224177374068564
0.12655000000000002 0.4110132077939066
0.12665 0.4107534557540471
0.12675000000000003 0.4078654846864093
0.12685000000000002 0.40561094212883775
0.12695000000000004 0.39044579653001144
0.12705000000000002 0.3901458265337683
0.12715 0.37792543293400666
0.12725000000000003 0.374253129351573
0.12735000000000002 0.3707301675764639
0.12745000000000004 0.36031357274838455
0.12755000000000002 0.36196456508255465
0.12765 0.3574232009532408
0.12775000000000003 0.35760236023849545
0.12785000000000002 0.3567993483011504
0.12795000000000004 0.3573031111993485
0.12805000000000002 0.3497671445340363
0.12815000000000001 0.3506423314441753
0.12825000000000003 0.3489403242425799
0.12835000000000002 0.3497594449574179
0.12845000000000004 0.34744278984663457
0.12855000000000003 0.35046445929937303
0.12865000000000001 0.3442193942300577
0.12875000000000003 0.34729822677026784
0.12885000000000002 0.3505515186275967
0.12895000000000004 0.3478233958023721
0.12905000000000003 0.35064068416290856
0.12915000000000001 0.34773478399179747
0.12925000000000003 0.3608670594041429
0.12935000000000002 0.3598071865353598
0.12945000000000004 0.36075500716899295
0.12955000000000003 0.36405574238128435
0.12965000000000002 0.36624399727227297
0.12975000000000003 0.3724247609324448
0.12985000000000002 0.3733365011971049
0.12995000000000004 0.3783054101714594
0.13005000000000003 0.3770261482278518
0.13015000000000002 0.38529052798086066
0.13025000000000003 0.39188129880338757
0.13035000000000002 0.38868595588552135
0.13045 0.3911557455774955
0.13055000000000003 0.3944276434899507
0.13065000000000002 0.3956584423231221
0.13075000000000003 0.39039081121580455
0.13085000000000002 0.3893890619656616
0.13095 0.38878327383572814
0.13105000000000003 0.3897210092840295
0.13115000000000002 0.385496578694785
0.13125000000000003 0.3749371183730713
0.13135000000000002 0.36837256533818474
0.13145 0.37383281608438595
0.13155000000000003 0.35650718684857646
0.13165000000000002 0.3617900200978372
0.13175000000000003 0.35492861906819556
0.13185000000000002 0.35030666556161333
0.13195 0.35362589549367524
0.13205000000000003 0.35445291967618486
0.13215000000000002 0.3514365746402467
0.13225000000000003 0.35640253435761887
0.13235000000000002 0.35857772840469526
0.13245 0.3546724919694278
0.13255000000000003 0.3551496453923468
0.13265000000000002 0.3538075118287332
0.13275000000000003 0.3508729881473537
0.13285000000000002 0.3616453870814189
0.13295 0.36366402859941194
0.13305000000000003 0.36456559435861463
0.13315000000000002 0.37221029161113856
0.13325000000000004 0.3708743479297268
0.13335000000000002 0.3722023126662513
0.13345 0.3795328235792377
0.13355000000000003 0.3768892072578425
0.13365000000000002 0.37656010078812596
0.13375000000000004 0.3845827496184044
0.13385000000000002 0.38031742076046493
0.13395 0.3756191000975749
0.13405000000000003 0.3779183890026347
0.13415000000000002 0.3654561669460011
0.13425000000000004 0.36900714034974164
0.13435000000000002 0.3687743716104427
0.13445000000000001 0.368238192528179
0.13455000000000003 0.3661291180897553
0.13465000000000002 0.3605653459934607
0.13475000000000004 0.36891426130373167
0.13485000000000003 0.36236514467285236
0.13495000000000001 0.36423921308253865
0.13505000000000003 0.36569178310516404
0.13515000000000002 0.36117658897209487
0.13525000000000004 0.3596366769673706
0.13535000000000003 0.35631889978199527
0.13545000000000001 0.35813076735239285
0.13555000000000003 0.3570049769647641
0.13565000000000002 0.3610918960059362
0.13575000000000004 0.3635300312491518
0.13585000000000003 0.36505077597715957
0.13595000000000002 0.36182771573426314
0.13605000000000003 0.36328632760334495
0.13615000000000002 0.36351141120935077
0.13625000000000004 0.36875174554091017
0.13635000000000003 0.3683010075173406
0.13645000000000002 0.37306457261676684
0.13655000000000003 0.3690712774201945
0.13665000000000002 0.3676188518224832
0.13675000000000004 0.38038325208634843
0.13685000000000003 0.3760671439239476
0.13695000000000002 0.38030804596658674
0.13705000000000003 0.3717790546785537
0.13715000000000002 0.37690209624119364
0.13725000000000004 0.3834212746439406
0.13735000000000003 0.3781279921408163
0.13745000000000002 0.38460254646399417
0.13755000000000003 0.38787611983554304
0.13765000000000002 0.3815512708211625
0.13775000000000004 0.38723266472233947
0.13785000000000003 0.3954014051781116
0.13795000000000002 0.398260487543686
0.13805000000000003 0.3970581355152038
0.13815000000000002 0.40298119983058417
0.13825 0.4046486309121893
0.13835000000000003 0.41430044348380507
0.13845000000000002 0.4176489494275404
0.13855000000000003 0.418316519598702
0.13865000000000002 0.4297575037561485
0.13875 0.4329462963841472
0.13885000000000003 0.43369920580190185
0.13895000000000002 0.44939409798294533
0.13905000000000003 0.45191150811906017
0.13915000000000002 0.4588266881617149
0.13925 0.46220295383481597
0.13935000000000003 0.4650045436683401
0.13945000000000002 0.46852627279069187
0.13955000000000004 0.470042943141685
0.13965000000000002 0.4697410585709265
0.13975 0.47139121908797327
0.13985000000000003 0.47043511764228585
0.13995000000000002 0.47430939089868634
0.14005000000000004 0.4821842396882447
0.14015000000000002 0.4784178002736814
0.14025 0.4749671935959778
0.14035000000000003 0.46618310570541444
0.14045000000000002 0.4654000678112457
0.14055000000000004 0.4555201091232923
0.14065000000000003 0.44508271039460245
0.14075000000000001 0.4394381416526497
0.14085000000000003 0.4348349735586077
0.14095000000000002 0.42796425634229934
0.14105000000000004 0.4243245018025104
0.14115000000000003 0.41821421835935585
0.14125000000000001 0.41401531959986804
0.14135000000000003 0.4150682620908362
0.14145000000000002 0.40884829702753905
0.14155000000000004 0.4065527105671885
0.14165000000000003 0.3989620406744856
0.14175000000000001 0.39289024534099526
0.14185000000000003 0.3990155641690627
0.14195000000000002 0.3955456001248037
0.14205000000000004 0.3950261833221302
0.14215000000000003 0.3898533849707454
0.14225000000000002 0.38952462802616605
0.14235000000000003 0.38689566630125166
0.14245000000000002 0.3854088358520348
0.14255000000000004 0.3879158154388928
0.14265000000000003 0.38343735819564884
0.14275000000000002 0.3847228329873463
0.14285000000000003 0.3846494305320383
0.14295000000000002 0.3802122685321191
0.14305000000000004 0.37951575786472924
0.14315000000000003 0.38004654906962343
0.14325000000000002 0.37770284359521816
0.14335000000000003 0.37946416837477615
0.14345000000000002 0.3774540780725712
0.14355000000000004 0.37908029289882933
0.14365000000000003 0.3763046904518859
0.14375000000000002 0.3754502337663878
0.14385000000000003 0.37880275787324846
0.14395000000000002 0.3736617787596244
0.14405000000000004 0.3770189656255462
0.14415000000000003 0.37463149794282025
0.14425000000000002 0.376886663956703
0.14435000000000003 0.37685335564712574
0.14445000000000002 0.37118120140467314
0.14455000000000004 0.3728104583354796
0.14465000000000003 0.37667655612770623
0.14475000000000002 0.37538040128914796
0.14485000000000003 0.3731697545573345
0.14495000000000002 0.3642939943305712
0.14505000000000004 0.37027087315852364
0.14515000000000003 0.37415488881311354
0.14525000000000002 0.37481135657855685
0.14535000000000003 0.37476385898607234
0.14545000000000002 0.37330380814650116
0.14555000000000004 0.377986522170948
0.14565000000000003 0.3798505697564947
0.14575000000000002 0.3756956333271066
0.14585000000000004 0.37649517048557646
0.14595000000000002 0.3755905480951092
0.14605 0.3830782289393018
0.14615000000000003 0.38403048576692345
0.14625000000000002 0.3838427324612683
0.14635000000000004 0.3841534935561989
0.14645000000000002 0.3843209445582517
0.14655 0.3791148342697801
0.14665000000000003 0.3794889230502257
0.14675000000000002 0.3814433412964645
0.14685000000000004 0.3824669029282251
0.14695000000000003 0.3845006225773699
0.14705000000000001 0.38841416738542506
0.14715000000000003 0.3895926653531759
0.14725000000000002 0.39352164944222856
0.14735000000000004 0.3847136925639404
0.14745000000000003 0.3879193547707595
0.14755000000000001 0.3928755390003842
0.14765000000000003 0.3882452227250494
0.14775000000000002 0.39073736596469016
0.14785000000000004 0.39578724468779003
0.14795000000000003 0.39201495930394625
0.14805000000000001 0.3979554482571407
0.14815000000000003 0.3988592861131951
0.14825000000000002 0.3961722404304114
0.14835000000000004 0.4014785266962921
0.14845000000000003 0.40591593736824433
0.14855000000000002 0.40020631970834974
0.14865000000000003 0.40590481268044437
0.14875000000000002 0.4087391121927424
0.14885000000000004 0.41150602821369175
0.14895000000000003 0.41139308380299555
0.14905000000000002 0.4088332805640495
0.14915000000000003 0.41123714358084357
0.14925000000000002 0.4120859825799888
0.14935000000000004 0.4116711391468695
0.14945000000000003 0.4128931304035674
0.14955000000000002 0.4142664905949702
0.14965000000000003 0.41997513724978364
0.14975000000000002 0.424949916727058
0.14985000000000004 0.4208737346804769
0.14995000000000003 0.4236857056707544
0.15005000000000002 0.4202705926311195
0.15015000000000003 0.4238390373716474
0.15025000000000002 0.4228977334713337
0.15035000000000004 0.4294176494510079
0.15045000000000003 0.4290830285246869
0.15055000000000002 0.42670508845822935
0.15065000000000003 0.43067880847923146
0.15075000000000002 0.4381489518658939
0.15085000000000004 0.43690871873100967
0.15095000000000003 0.44364462595153076
0.15105000000000002 0.44065562675029013
0.15115000000000003 0.4484027466428126
0.15125000000000002 0.4509802724089878
0.15135000000000004 0.4527229411238225
0.15145000000000003 0.4546220540844961
0.15155000000000002 0.462807101379782
0.15165000000000003 0.4649523106832128
0.15175000000000002 0.4732470389982259
0.15185000000000004 0.47533234158278925
0.15195000000000003 0.4849694695871903
0.15205000000000002 0.4910062224363897
0.15215000000000004 0.49504991165421514
0.15225000000000002 0.5021184551447254
0.15235000000000004 0.5109075758586963
0.15245000000000003 0.5245249462379737
0.15255000000000002 0.5308023262379737
0.15265000000000004 0.5423025384531189
0.15275000000000002 0.5497844161910171
0.15285000000000004 0.5601679430174326
0.15295000000000003 0.5703431390942464
0.15305000000000002 0.579215219725441
0.15315000000000004 0.5885002185245101
0.15325000000000003 0.5996097986394308
0.15335000000000004 0.6117666218190853
0.15345000000000003 0.6285877302073424
0.15355000000000002 0.6350698128219757
0.15365000000000004 0.654560751558333
0.15375000000000003 0.6665310950300825
0.15385000000000001 0.6808205942842631
0.15395000000000003 0.6905602769950271
0.15405000000000002 0.7206675237974132
0.15415000000000004 0.7293711553110521
0.15425000000000003 0.7442860357914675
0.15435000000000001 0.7681381860680433
0.15445000000000003 0.7795576368118643
0.15455000000000002 0.7973786672778808
0.15465000000000004 0.7952995592120601
0.15475000000000003 0.7899379695619294
0.15485000000000002 0.7910392046120122
0.15495000000000003 0.7894183453491016
0.15505000000000002 0.7679842714472158
0.15515000000000004 0.7456096775289791
0.15525000000000003 0.7233362582206787
0.15535000000000002 0.6985080406275598
0.15545000000000003 0.673130444720861
0.15555000000000002 0.6589849815784892
0.15565000000000004 0.6427003398547806
0.15575000000000003 0.6201416547977334
0.15585000000000002 0.6002781080720183
0.15595000000000003 0.5882310706011824
0.15605000000000002 0.5810253328070716
0.15615000000000004 0.5682690683549486
0.15625000000000003 0.5605277507931838
0.15635000000000002 0.5522759658366723
0.15645000000000003 0.5452263628826848
0.15655000000000002 0.5337428983036658
0.15665000000000004 0.5308234202225995
0.15675000000000003 0.5232235395328059
0.15685000000000002 0.51141773893458
0.15695000000000003 0.5075508255197667
0.15705000000000002 0.5070459828162188
0.15715000000000004 0.5006074450095073
0.15725000000000003 0.5005848973442155
0.15735000000000002 0.49238494233567415
0.15745000000000003 0.48780137840392235
0.15755000000000002 0.48991155338704356
0.15765000000000004 0.48182890835099
0.15775000000000003 0.48335345026424925
0.15785000000000002 0.48047571187564697
0.15795000000000003 0.47600836676151476
0.15805000000000002 0.4748614938388477
0.15815000000000004 0.47212541927088775
